	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage
Acad11	-0.19384	-0.74527	-0.41158	-0.28646	 -1.1212	-0.56871
Rundc3a	-0.20343	-0.58863	-0.21797	-0.39167	 -0.8888	-0.79715
Slco2b1	-0.15657	-0.63836	-0.30096	 -0.1376	-0.96468	-0.81087
Chadl	-0.30528	-0.35043	-0.73874	-0.17565	-0.80148	-0.46722
Fastk	-0.082922	 -0.54407	 -0.61439	 -0.22372	  -0.9164	 -0.50304
Fbxl6	 -0.3633	 -0.5737	-0.72398	0.015075	-0.66735	-0.58214
4930578M01Rik	-0.88369	-0.42092	 -0.2681	 -0.5058	-0.80813	-0.90308
Rnf214	-0.69973	-0.47482	-0.18553	 -0.3997	-0.77649	-0.80512
Ift52	 -1.0245	-0.51411	-0.40325	-0.43147	-0.79999	-0.76613
A930011G23Rik	-0.69047	-0.49761	-0.35807	-0.37886	 -0.6186	-0.60205
Nudt7	-0.80708	-0.54976	 -0.3866	-0.48264	-0.58843	-0.61023
Ccr8	 -0.7859	-0.36418	-0.49574	-0.50415	-0.77421	-0.71755
Snord49b	-0.63617	-0.40068	-0.49408	-0.43229	-0.65042	-0.57672
Tmem86b	-0.66415	-0.45657	-0.48612	-0.38452	-0.70296	 -0.7345
Aarsd1	-0.61056	-0.30482	-0.52759	   -0.39	-0.83137	-0.51747
Mob3a	-0.54473	-0.32483	-0.39225	-0.48396	-0.81042	-0.59592
Rpl3	-0.60087	-0.16416	-0.42364	-0.45645	-0.79472	-0.65342
Zfp622	-0.50767	 -0.2351	-0.51305	-0.55482	-0.88552	-0.67886
Cd38	-0.60306	-0.16905	-0.45976	-0.59647	 -1.0567	 -0.5639
Mir7115	-0.79524	-0.12442	-0.36136	-0.47009	 -1.0715	-0.62022
Ap1b1	-0.52623	-0.43372	-0.48056	-0.40646	 -0.9112	-0.75932
Cdc123	-0.52032	-0.48412	-0.52148	-0.42092	-0.90113	 -0.8257
Nabp2	-0.42108	-0.47218	-0.55757	-0.41316	-0.76351	-0.77396
Lipe	-0.41974	-0.37494	-0.69472	-0.43511	-0.85088	-0.88591
Dpp9	-0.34793	-0.49579	-0.64561	-0.43333	-0.88825	-0.71436
Dynll2	-0.27349	-0.41267	 -0.7029	-0.42515	-0.97391	-0.68263
Zkscan3	-0.31439	-0.58493	-0.66209	-0.46089	-0.85771	-0.55581
Dbil5	-0.66311	-0.59063	-0.78351	-0.33093	-0.79786	-0.77394
Ifrd1	-0.84465	-0.56256	-0.66844	-0.33178	-0.86752	-0.83048
Gm10778	-0.53726	-0.67589	-0.51419	-0.37825	-0.87129	-0.92221
Tbc1d1	-0.54698	-0.67534	-0.54851	-0.24759	-0.84702	-0.78479
Bst2	 -0.73598	 -0.30971	 -0.50836	-0.056551	  -1.1392	 -0.75128
Fam65b	-0.75515	-0.19802	-0.39795	-0.25768	-0.95465	-0.50771
Nutf2	-0.76114	-0.33365	-0.32122	-0.23573	 -1.0968	 -0.6724
Gm4013	 -0.98325	 -0.34966	 -0.36762	-0.022123	 -0.90815	  -0.7837
5830417I10Rik	 -0.38077	-0.023272	 -0.78099	 -0.65828	  -1.0053	 -0.64174
Coq10a	 -0.31545	-0.011614	 -0.86385	 -0.70708	  -1.0088	 -0.68092
Zfp839	 -0.18582	-0.083476	 -0.97962	 -0.75599	 -0.90599	 -0.83096
Miip	-0.14128	-0.28428	-0.72874	-0.63401	-0.69638	-0.74172
Mir103-2	 -0.2271	-0.13774	-0.70193	-0.54563	-0.63573	-0.68908
Ndor1	 -0.38721	-0.083932	 -0.68234	 -0.59521	 -0.73585	 -0.55342
Uckl1	-0.46229	-0.11533	-0.89139	-0.42714	-0.81513	-0.64777
C2cd5	-0.67144	-0.30637	-0.72102	-0.75438	-0.42407	-0.49948
Numa1	-0.66244	-0.32836	-0.78622	 -0.5504	-0.37997	-0.32544
Cdh15	 -0.64974	-0.053431	 -0.62207	 -0.57504	 -0.54688	 -0.52969
Rpp25	-0.63479	-0.14891	-0.63199	-0.60534	 -0.5847	-0.46857
Dnajc6	-0.50603	-0.32578	-0.77834	-0.67333	-0.72978	-0.51195
Slc8a1	-0.52089	-0.31547	-0.67967	 -0.6815	-0.63257	 -0.4625
Ttc7	-0.34973	-0.30099	-0.79426	-0.66658	-0.67752	-0.47188
Zfp3	-0.38048	-0.40223	-0.80844	-0.63033	-0.56175	-0.50042
Snupn	-0.25771	-0.12626	-0.85725	-0.78766	-0.44985	-0.45511
Tuba1b	-0.41391	-0.20498	-0.80484	-0.74164	 -0.5397	-0.48181
Git2	-0.25231	 -0.2147	-0.73578	-0.49408	-0.40996	 -0.5484
Ngrn	-0.31377	 -0.2913	-0.67648	-0.42041	-0.45499	-0.42812
Kmt2d	-0.50074	-0.18327	-0.71345	-0.57354	-0.40065	-0.34355
Pkdcc	-0.33848	-0.24559	-0.70154	-0.57767	-0.46651	-0.28748
Mcoln1	-0.20198	-0.09674	-0.60377	-0.66119	-0.47333	-0.26262
Pcnxl3	-0.29227	 -0.1946	-0.51008	 -0.6349	-0.60086	-0.42769
Pkn1	 -0.3303	-0.13641	-0.62247	-0.66439	-0.58387	-0.40666
Mnt	 -0.50681	0.0077325	 -0.33964	 -0.78291	   -0.776	 -0.56576
Ppp1r3b	-0.56699	0.082852	-0.55553	-0.80936	-0.74914	-0.64818
Nin	 -0.4748	0.089875	-0.64454	-0.83222	-0.34116	-0.42561
Pde1c	 -0.39956	0.0079353	 -0.74073	 -0.84507	 -0.64117	 -0.42202
Soat2	 -0.34158	-0.019976	 -0.66589	 -0.84158	 -0.68589	 -0.44055
Tmem101	 -0.4482	 0.13925	-0.66839	 -1.0498	-0.60404	  -0.426
Abca2	-0.58053	0.066934	-0.40844	-0.51387	-0.49472	-0.17114
Gm17745	 -0.44259	-0.014348	 -0.68915	 -0.54346	 -0.54216	 -0.19265
Rgs18	  -0.43474	-0.0063146	  -0.48385	  -0.55755	  -0.71092	  -0.26086
Clasrp	 -0.5426	  0.1931	-0.66635	-0.42225	-0.72488	-0.22836
Gm15455	 -0.44511	 -0.19983	 -0.62984	 -0.61403	 -0.64612	-0.043198
Tmem147	-0.52232	-0.17987	-0.77984	-0.56068	-0.56007	0.017264
Trp53	 -0.44167	 -0.17859	 -0.69545	 -0.56126	 -0.39561	-0.037222
Ankrd53	-0.67676	-0.28084	-0.68929	-0.59597	-0.67735	-0.11112
Iah1	-0.76103	-0.15923	-0.56796	-0.65668	-0.78183	-0.22617
Lef1	-0.58884	-0.24611	-0.81863	-0.76577	-0.85318	-0.16707
Serinc2	-0.47797	-0.38556	-0.68523	-0.72279	-0.85401	-0.16985
Sla	-0.71303	 0.01671	-0.63989	-0.84956	-0.66355	-0.18367
Cyb561d2	 -0.3765	0.046871	-0.30833	-0.89793	-0.83374	-0.12154
Mir350	-0.48797	-0.16781	-0.39078	-0.91051	-0.81854	-0.37355
Guca1b	 -0.41463	 -0.28299	 -0.41082	  -0.6575	 -0.69494	-0.029922
P2rx7	 -0.58352	 -0.24546	 -0.37041	 -0.55032	 -0.62865	-0.027484
Rnf130	-0.52958	-0.23602	 -0.2499	-0.74811	-0.58061	-0.26831
Zfp771	-0.38758	-0.17117	-0.23736	 -0.6894	 -0.5699	-0.26297
Slc7a4	-0.68618	-0.16665	-0.29682	 -0.6599	-0.68996	-0.18544
2310045N01Rik	-0.57095	-0.28939	-0.44143	-0.42891	-0.45382	-0.72181
Rps15a-ps4	-0.54314	-0.23455	-0.55328	-0.31517	-0.41583	-0.82359
Eif3k	-0.54428	 -0.3286	-0.64598	-0.41402	-0.36256	-0.68626
Gnb2l1	-0.49148	-0.10411	-0.57914	-0.54159	-0.61461	-0.92091
H2afv	 -0.5017	 -0.1589	 -0.6106	-0.44557	-0.53909	-0.84498
Psmb10	-0.50537	 -0.1797	-0.55311	-0.53055	 -0.3487	-0.92595
Apobec3	-0.45377	 -0.4487	-0.51522	-0.42734	-0.27641	 -1.0297
Fam3b	-0.71337	-0.33513	-0.83804	-0.47368	-0.41174	 -0.8305
Hist2h4	-0.73145	 -0.3345	-0.74387	-0.66276	-0.50372	-0.80847
Stim1	-0.69979	-0.39485	-0.78755	-0.59316	-0.52711	-0.71926
Trp53inp1	-0.77664	-0.50044	-0.71654	 -0.4869	-0.60326	-0.79932
Tmem201	-0.64996	-0.29548	-0.97906	-0.53659	-0.43708	-0.65206
Gm10714	-0.64834	-0.29089	-0.65237	 -0.3481	-0.64009	-0.60765
Mir484	-0.78185	-0.30686	-0.70602	-0.36553	-0.62665	-0.59016
Mafk	-0.76727	-0.23784	 -0.8904	-0.41111	-0.63656	-0.75894
4930526I15Rik	 -0.74709	-0.077383	 -0.58069	-0.047122	 -0.61413	  -1.1613
Cnn2	-0.56432	-0.10946	-0.47263	-0.32938	-0.43425	 -1.0865
Dcaf11	 -0.51161	-0.066349	 -0.40954	-0.036592	  -0.4772	 -0.94297
Oaz2	-0.73834	-0.34255	-0.35577	-0.17319	 -0.3112	-0.87873
Rtp4	-0.91451	-0.37674	-0.37594	 -0.2593	-0.46054	-0.98983
Uqcrq	  -0.52006	  -0.37239	  -0.51538	-0.0044544	  -0.33226	  -0.94994
Acad8	-0.50789	-0.14946	-0.94758	-0.20263	-0.29238	 -0.6162
Ccl8	-0.52912	0.039332	-0.83534	 -0.3286	  -0.281	-0.58096
Fis1	 -0.42223	-0.081377	 -0.85018	 -0.17374	 -0.50369	 -0.67292
Numb	-0.35417	-0.27945	 -1.0578	-0.33332	-0.40665	-0.74519
Dock10	 -0.39087	-0.092908	  -0.5662	 -0.19606	 -0.66872	  -0.4731
Use1	  -0.43568	-0.0027253	  -0.60667	 -0.098639	  -0.59322	   -0.4961
Sil1	 -0.61074	-0.062682	 -0.58108	 -0.14001	 -0.54572	 -0.49593
Flt3	-0.47787	0.012393	-0.68906	 0.09076	-0.62774	-0.60256
Mip	-0.31725	-0.12426	-0.62554	 0.10297	-0.68458	-0.64256
Gsto1	 -0.40223	 -0.16469	 -0.62227	-0.044899	 -0.54381	 -0.72865
Ppp1r15a	-0.63772	-0.11564	-0.65942	0.097952	-0.70274	-0.77243
Acaa1a	  -0.416	-0.44859	-0.28786	-0.85738	-0.71945	 -1.1438
Coro1a	-0.25732	-0.31405	-0.44783	-0.65534	-0.48014	 -1.0842
Cox14	-0.41995	 -0.2634	-0.15055	-0.66154	-0.61873	-0.89769
Fam168a	-0.41922	-0.15444	-0.25826	-0.69029	-0.54452	 -1.0625
Hdgfrp2	-0.53818	-0.14528	-0.32037	-0.64895	-0.74754	-0.99102
Cd1d1	-0.49076	-0.13889	 -0.5237	-0.77247	-0.77407	 -1.2595
Rnf166	-0.35274	-0.11029	-0.65244	-0.80792	-0.56572	 -1.3231
Cdk2ap2	-0.18672	 0.05797	-0.53494	 -0.8448	-0.70605	 -1.1612
Exosc7	 -0.23197	-0.093794	 -0.47699	 -0.92547	 -0.66545	 -0.97767
Zbtb7b	-0.096086	-0.048611	 -0.65094	  -1.0035	 -0.53292	 -0.96913
Dock8	-0.53658	-0.20805	-0.64558	-0.71665	-0.73257	-0.89659
Ssrp1	 -0.4948	-0.22438	-0.78538	 -0.8115	 -0.6511	-0.80451
Zfp287	-0.54681	0.018525	-0.54865	-0.83018	-0.61878	-0.88003
Ier2	 -0.31465	-0.099172	 -0.57122	 -0.79534	  -0.4655	 -0.79805
Naa60	  -0.3005	-0.072563	 -0.77424	 -0.79322	 -0.58243	 -0.82211
Atp5g2	-0.30744	-0.45267	 -0.6797	-0.31374	-0.84979	 -1.0687
Grcc10	-0.30109	-0.25134	-0.85312	 -0.4681	-0.90817	-0.97078
Gm19395	-0.47894	 -0.1382	-0.69274	-0.17565	-0.86157	 -1.1533
Ppdpf	-0.26944	-0.21935	-0.63716	-0.12947	 -1.0076	 -1.2941
B4galnt1	-0.65897	-0.26927	-0.66178	-0.36353	-0.87568	 -1.0706
Park7	-0.56654	-0.16603	-0.70489	-0.45108	-0.86808	 -0.9223
Rpl32	 -0.55984	-0.035789	 -0.62278	 -0.52439	 -0.81177	  -1.0171
Rpl37	-0.54532	-0.04071	 -0.5022	  -0.543	-0.91151	 -1.1391
Dpm3	-0.42651	-0.30975	-0.47339	-0.41742	-0.73051	-0.92533
Rps20	-0.49023	-0.29528	-0.52539	-0.36326	-0.70642	 -1.0723
Tapbpl	-0.49678	-0.35332	-0.35666	-0.48604	-0.67125	 -1.1846
Gm13826	-0.58737	-0.30536	 -0.5723	-0.61389	-0.61876	  -1.127
Mir682	-0.53415	-0.13152	-0.54667	-0.55906	-0.60698	 -1.1917
Arhgap15	-0.0085157	  -0.53464	  -0.61628	  -0.75947	  -0.48838	  -0.95891
Fgl2	-0.089637	 -0.59259	 -0.74753	 -0.69548	 -0.44959	   -1.173
Ccdc61	-0.29085	-0.45845	-0.81758	-0.81888	-0.65762	 -1.1273
Zfp36	-0.40503	-0.43465	-0.74446	-0.68605	-0.64378	 -1.1119
Hist1h4c	-0.27205	-0.66241	-0.57014	-0.58638	 -0.6293	 -1.2315
Ppp1r35	-0.25648	-0.50314	 -0.6616	-0.59564	-0.74105	 -1.1308
Bloc1s3	 -0.2363	-0.70977	-0.33224	-0.72164	-0.64917	-0.83495
Sdf2l1	-0.38343	-0.81184	 -0.2972	-0.70152	-0.59317	-0.89096
Ppa2	-0.41338	-0.78827	-0.18583	-0.84257	-0.79719	-0.85297
Tmem170b	-0.37151	-0.76723	-0.42138	-0.85399	-0.48651	 -1.0381
Trmt112	-0.45318	-0.63259	-0.50772	-0.81869	-0.48114	   -1.06
Ccdc34	-0.43025	 -0.5536	-0.34743	-0.56564	-0.84639	-0.98358
Gm6537	-0.35043	-0.62293	-0.35602	-0.77639	  -1.049	 -0.8528
H2afx	-0.13484	-0.60131	 -0.5818	-0.54537	-0.84924	-0.93164
Toporsos	-0.14023	-0.66269	-0.41545	-0.59065	  -0.774	 -0.7779
Junb	-0.52812	-0.62461	-0.66879	-0.66309	-0.69186	-0.92573
Lsm2	-0.33113	-0.63184	-0.63768	-0.62382	-0.67234	-0.82535
Rbck1	 -0.3006	-0.65206	-0.60244	-0.66248	-0.88529	-0.78046
Mospd3	-0.44779	 -0.5333	-0.18053	-0.50404	-0.52312	 -1.0405
Scand1	   -0.187	 -0.49517	-0.075047	 -0.56013	 -0.40729	  -1.1062
Parp9	-0.073958	  -0.2704	 -0.32482	 -0.50461	 -0.45996	 -0.93567
Rhno1	-0.072127	 -0.41113	 -0.29476	 -0.44428	 -0.29045	  -1.0661
Samhd1	-0.018747	 -0.43817	 -0.12285	 -0.26875	 -0.42003	 -0.93537
Trim30a	 -0.1629	-0.76594	0.042316	 -0.3898	-0.80966	 -1.0935
2010016I18Rik	-0.36301	-0.33001	-0.19843	 -0.7589	-0.97558	-0.37752
Ppm1n	 -0.35275	 -0.23052	-0.071675	 -0.80083	 -0.97749	  -0.1506
Zfp862-ps	 -0.41101	 -0.30402	0.0067782	 -0.68601	  -1.0668	 -0.27358
Mir5104	  -0.4695	  -0.3955	-0.093037	 -0.60319	  -1.1597	-0.039108
BC051226	  -0.303	-0.71675	-0.10289	-0.79698	 -1.1535	-0.39126
Rpl3l	-0.40584	-0.74131	-0.26617	  -0.502	 -1.0543	 -0.3089
Scarna13	-0.42239	-0.72024	-0.11573	-0.46736	 -1.1594	-0.32644
Vti1a	-0.53354	-0.58016	-0.14152	-0.40781	-0.98722	 -0.3366
Commd9	 -0.6588	-0.30207	-0.30763	-0.31592	 -1.1563	 -0.2513
Mrpl16	-0.66087	-0.42381	-0.41283	-0.79324	 -1.2789	-0.24759
Tmem141	-0.58026	 -0.1297	-0.49311	-0.57093	  -1.299	-0.29666
Fam73b	 -0.62088	 -0.36003	0.0079354	 -0.90697	  -1.3727	 -0.67017
Wdsub1	-0.50334	-0.31961	0.028611	-0.54309	 -1.3633	-0.41239
Aph1b	-0.71308	 -0.9238	 0.11505	-0.86371	 -1.3461	-0.31142
Fam217a	-0.70383	-0.53404	0.068461	-0.88038	 -1.3493	-0.15631
D10Jhu81e	-0.64057	-0.49292	-0.13984	-0.86198	-0.72234	  -0.273
Gm7457	 -0.7386	-0.55703	-0.19233	-0.84823	-0.79658	-0.10072
Mcee	-0.56318	-0.63625	-0.22665	 -1.0388	-0.82614	-0.28274
Sbsn	 -0.4236	-0.69108	-0.35349	-0.95142	-0.83399	-0.21907
Eral1	-0.42889	-0.78766	-0.20467	-0.88864	-0.90718	 0.10933
Evpl	 -0.3353	-0.84977	-0.18279	 -1.2039	 -1.1139	 0.06963
Abcb8	 -0.46442	 -0.58995	-0.082083	 -0.45825	 -0.72227	 -0.31017
Nde1	-0.37684	-0.39351	-0.23549	-0.48158	-0.67844	-0.45624
Trpm5	-0.34801	 -0.4583	-0.10514	 -0.6194	-0.69019	-0.37707
Ndufv3	-0.51799	-0.34936	 -0.1178	-0.40491	-0.88893	 -0.4527
Fermt3	-0.46887	-0.53177	-0.20211	 -0.4209	-0.71507	-0.73231
Ppp2r2c	-0.53859	-0.56807	-0.17289	 -0.5628	-0.57013	-0.56742
Umps	 -0.4707	 -0.5105	-0.14307	-0.53017	-0.68813	 -0.6008
Mir7022	-0.60038	-0.58898	-0.36412	-0.67337	 -0.6548	-0.51686
Sox30	-0.50942	-0.51851	-0.33918	-0.59273	-0.58964	-0.59973
Akr1e1	 -0.42303	 -0.76504	-0.066226	 -0.72116	 -0.67019	 -0.65978
Commd10	-0.43467	-0.69265	-0.15227	-0.80897	-0.69676	-0.53416
Snord37	 -0.51504	 -0.62595	-0.081853	 -0.83189	 -0.61197	 -0.44114
Mvd	 -0.3744	-0.55123	-0.26985	 -0.7805	-0.66445	-0.48842
Fancb	-0.45897	-0.79294	 -0.1063	-0.85003	 -0.4512	-0.52578
Txndc16	 -0.19487	 -0.69911	-0.084408	 -0.84699	 -0.56385	 -0.58079
Alg14	 -0.60239	 -0.76358	-0.020335	 -0.62118	 -0.78155	 -0.22869
Lss	 -0.74963	 -0.77219	-0.024631	  -0.6036	 -0.94179	 -0.35804
Mir7035	 -0.80078	 -0.61802	-0.020364	  -0.5609	  -0.8176	 -0.30914
Dnah11	 -0.5874	-0.62088	 0.13511	-0.62566	 -0.5965	-0.27577
Spta1	 -0.69743	 -0.67964	  0.14866	 -0.64556	 -0.56444	-0.090446
Zbtb40	-0.49802	-0.54163	 0.34281	-0.57247	 -0.7722	-0.21978
Arhgef6	-0.60996	-0.66885	0.084788	-0.59774	-0.77344	-0.47483
Gm11413	-0.67361	-0.59847	 0.17195	-0.43178	-0.58676	-0.49438
Vps45	-0.66534	-0.59207	 0.10074	-0.47705	-0.69401	-0.59454
Celf5	 -0.61199	 -0.62516	-0.069483	 -0.61637	 -0.49671	 -0.33079
Cib1	 -0.60559	  -0.6808	-0.081035	 -0.49358	  -0.5094	 -0.49362
Clip2	-0.64722	-0.67437	 0.06022	-0.57973	-0.40319	-0.57895
Bbs7	-0.29299	-0.96686	-0.25223	-0.74217	-0.75319	-0.23493
Gmppa	-0.31963	-0.87418	-0.09077	-0.55602	-0.65231	-0.42633
Nbas	 -0.33122	 -0.88746	-0.087039	 -0.55409	 -0.73816	 -0.18525
Cct4	-0.30221	 -0.5112	0.047282	-0.42075	-0.47225	-0.30627
Mir692-1	-0.35162	-0.55978	 0.21814	-0.56727	-0.50325	-0.31068
Eif2a	-0.33112	-0.38416	 0.08399	-0.56439	-0.40356	-0.29668
Stard3	-0.40265	-0.40633	 0.07612	-0.62381	-0.53656	 -0.3426
Thop1	-0.37179	-0.27285	0.050244	 -0.6893	-0.57136	-0.27169
Hexa	 -0.6294	-0.28988	 0.33288	-0.62179	-0.41816	-0.14581
Tmem116	-0.58476	-0.36119	 0.23574	-0.54909	-0.55668	-0.17856
Mettl1	-0.46409	   -0.31	 0.26868	-0.35891	-0.29988	-0.25523
Mir7086	-0.39985	-0.35549	 0.32403	-0.41466	-0.30623	-0.28892
Pfkl	-0.43934	-0.34252	 0.26305	-0.47134	-0.42555	-0.38234
Gpr39	-0.59569	-0.37332	 0.45267	-0.46205	-0.51173	0.077786
Wdr7	-0.56071	-0.55886	 0.30688	-0.52399	-0.62865	 0.16398
Ahsa2	-0.89701	-0.36444	-0.19896	-0.37859	-0.55518	-0.42867
Atp6v1g2	-0.95167	-0.38633	-0.29029	-0.54481	-0.71092	-0.37996
Cct7	-0.68848	-0.29744	-0.26528	-0.36309	-0.69858	-0.46076
Ctso	-0.72914	-0.36885	-0.27723	-0.55405	-0.72655	 -0.4056
Ppie	-0.89388	-0.22088	-0.17881	-0.44022	-0.85309	-0.22055
Dhdds	 -0.72931	 -0.25012	-0.022585	 -0.21078	 -0.82732	 -0.47422
Wdpcp	 -0.77838	 -0.25394	-0.043559	 -0.11161	 -0.78218	  -0.3627
Rnf113a2	-0.89441	-0.39255	0.018513	-0.27579	-0.73616	-0.49566
Dleu2	 -0.7532	-0.30963	  0.1596	-0.43633	-0.76522	-0.66183
Kif13a	-0.62315	-0.12715	 0.11466	-0.41912	-0.91993	-0.28996
1700102H20Rik	-0.077247	 -0.43354	  0.18472	 -0.62532	 -0.84955	 -0.54262
Acbd6	-0.31186	  -0.336	 0.17391	-0.71057	 -1.0918	-0.62859
Dnajb13	-0.058676	 -0.39865	 0.016401	 -0.58773	  -1.1738	 -0.83165
Tbxas1	 -0.2756	-0.33355	 0.14526	-0.73194	 -1.2161	 -1.0265
2700060E02Rik	-0.04165	-0.49121	-0.17514	-0.71264	-0.80962	-0.70315
Dusp23	 0.048576	 -0.80963	-0.094433	 -0.76774	 -0.84718	 -0.58168
Cpped1	 0.19331	-0.17287	 -0.1477	-0.87923	 -1.3053	   -0.59
Hadh	 0.22789	-0.12202	-0.23182	-0.65404	-0.99423	-0.53966
Pgp	 0.19343	-0.16101	-0.20568	-0.71429	 -1.0413	 -0.7342
Plcl2	  0.12131	 -0.40763	0.0091332	 -0.94531	  -1.0595	 -0.80466
Kif3b	-0.11442	0.043365	-0.34693	-0.95474	 -1.0343	-0.92425
Tubgcp6	0.083145	 0.15902	-0.32427	 -1.0939	-0.88713	-0.66589
Tyw1	-0.058723	 0.046934	  0.14221	  -1.0006	 -0.78728	 -0.72828
4632415L05Rik	 -0.3024	-0.26078	-0.29835	 -1.2031	-0.74899	-0.55129
Ccdc28a	-0.52398	-0.23304	 -0.1829	 -1.1351	-0.67556	-0.43346
Pycr2	-0.44877	-0.38032	-0.15984	 -1.2255	-0.59906	-0.43497
Stxbp4	 -0.6441	-0.39478	-0.18357	 -1.2984	 -0.7069	-0.24786
Dnase1	-0.16331	-0.22503	0.040169	-0.86708	-0.74542	-0.40524
Tmem161a	 -0.38625	 -0.14567	-0.070019	  -1.0351	 -0.84711	 -0.42017
Adpgk	-0.18764	-0.21621	-0.24539	-0.82647	-0.74152	-0.61106
Susd1	-0.23056	-0.26377	-0.24573	-0.94615	-0.55569	-0.57352
Mkl2	-0.29183	-0.52781	-0.22142	 -1.0168	-0.73234	 -0.4375
Pycrl	-0.23573	-0.44094	-0.21903	 -1.0361	-0.64439	-0.57845
Vill	-0.0076818	  -0.41969	  -0.29865	   -1.0035	  -0.51749	  -0.60992
Fam89b	-0.27128	-0.39222	-0.22124	 -1.2442	-0.48217	-0.85962
Ufsp2	-0.25191	-0.48533	-0.14355	 -1.1216	-0.62106	-0.76696
Ccdc102a	-0.16419	-0.55637	  -0.543	 -1.1688	-0.66084	 -0.5965
Dennd1b	-0.073785	 -0.30686	  -0.6626	  -1.1346	 -0.54757	 -0.55886
Plekho2	-0.14131	-0.24149	  -0.538	-0.99482	-0.62665	-0.58277
Fmnl3	-0.045551	 -0.30863	 -0.65838	  -1.0657	 -0.83618	 -0.47508
Cnp	 -0.2293	 -0.1782	-0.63637	  -1.001	-0.95122	-0.64237
Lrrcc1	-0.27341	-0.33461	-0.59157	-0.91001	-0.82809	-0.51879
Tceanc2	-0.28251	-0.16174	-0.44901	  -0.908	-0.77738	-0.56381
Hace1	0.020923	-0.30544	-0.59994	 -1.1069	-0.64303	-0.23656
Akap8l	 -0.24199	-0.031287	 -0.17184	 -0.50352	 -0.79906	  -0.1137
Mbd3	-0.17406	0.039602	 -0.3721	-0.43701	 -0.7418	-0.04665
Ift80	-0.21809	0.039928	-0.38357	-0.53365	-0.87945	-0.24526
Armc1	0.0092735	-0.057985	 -0.45581	 -0.54505	  -0.7726	-0.056157
Dsn1	 0.15458	-0.13968	-0.37009	-0.72477	 -1.0985	-0.31265
Gga1	-0.098376	 -0.28028	 -0.20849	 -0.59578	 -0.95719	 -0.21528
Uqcc2	-0.058435	 -0.19709	 -0.27902	 -0.54572	 -0.87162	 -0.14525
Mrpl41	-0.018007	-0.084805	 -0.15261	 -0.57926	 -0.91725	 -0.12959
Mrps11	-0.087403	 -0.19287	 -0.20473	 -0.64953	   -1.166	 -0.24048
Wbp1	 -0.1224	-0.30821	-0.30171	 -0.5019	 -1.1038	-0.33248
Polr1b	0.053214	-0.14286	-0.13656	-0.69508	-0.70167	-0.25033
Rnaseh1	 0.10848	 -0.2759	-0.01823	-0.56878	-0.80368	-0.32495
Rassf7	-0.050154	-0.057694	  0.10111	 -0.65866	 -0.85336	  -0.2134
Arvcf	-0.026014	 -0.15907	 -0.40186	  -1.0593	 -0.95158	-0.072023
Slc37a1	 -0.1229	-0.01135	-0.34259	 -1.0051	 -1.0766	-0.26812
Tradd	-0.022407	  -0.1162	 -0.16999	 -0.87247	  -1.0051	  -0.1207
C2cd2l	 -0.2877	-0.24892	-0.51545	-0.82931	 -1.0936	-0.27319
Rad51d	-0.20871	-0.19751	-0.52726	-0.81099	 -1.2434	-0.58072
Rin3	-0.22041	-0.20523	-0.31579	-0.86844	 -1.1583	 -0.6029
1110051M20Rik	   -1.1522	  0.018567	   -1.1328	-0.0062474	   -0.6245	   -0.4007
BC026585	 -1.2537	-0.20936	 -1.2808	 0.31159	-0.70113	-0.18584
2810454H06Rik	 -1.1528	-0.33133	-0.78839	 0.18005	-0.70885	-0.34592
Pbld2	-0.97348	-0.29608	-0.90967	 0.14829	-0.94015	-0.43182
Pxylp1	  -1.0692	-0.087259	 -0.78815	-0.010118	 -0.70769	 -0.58122
4930519D14Rik	 -0.73212	 -0.53872	 -0.68742	-0.031499	 -0.95671	  -0.7639
A1cf	 -0.82296	 -0.58112	 -0.82242	0.0064699	  -0.8349	 -0.77044
Gm6416	-0.57919	-0.59195	-0.70092	0.049917	 -0.6961	-0.78071
Nsg2	   -0.7987	  -0.55445	  -0.79557	-0.0089693	  -0.60407	  -0.75242
Wdr35	-0.83853	-0.55677	-0.57406	0.018107	-0.74155	-0.61184
Glrp1	-0.89755	-0.77477	-0.57967	0.027779	-0.99497	-0.75301
Gm960	 -0.70373	 -0.34902	 -0.75905	-0.020303	  -1.0242	 -0.49457
Dennd3	-0.78728	-0.36736	-0.77894	 0.18998	 -0.5196	-0.86273
Polr2i	-0.54686	-0.35255	 -0.8967	0.071247	-0.51803	-0.91037
Tmie	-0.63861	-0.51882	-0.68462	 0.34036	-0.62115	-0.60095
Edem2	-0.75595	-0.65677	-0.99898	-0.15586	-0.83294	-0.61635
Mrm1	-0.94213	-0.70638	 -1.0905	-0.11691	-0.62058	-0.49579
Igsf5	-0.95861	-0.43896	-0.97805	-0.29197	-0.89865	-0.66625
Lamb3	 -0.54007	 -0.45634	 -0.98275	0.0064336	 -0.60654	 -0.61603
Nxn	-0.52212	-0.39832	 -1.1671	-0.14841	-0.75306	-0.70496
Adh4	-0.58818	0.084944	 -0.9896	 0.12736	-0.86818	 -0.7057
Nox1	-0.78951	 -0.1536	-0.86663	-0.14795	-0.82809	-0.80139
