	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage	LI_v_SI_SPF_CCR6-ILC3	LI_v_SI_SPF_CCR6+ILC3	LI_v_SI_SPF_ILC2
Snord43	0.98442	0.52339	0.77348	0.51184	      1	0.77254	0.81512	0.30309	 1.0569
Tll2	   1.3162	  0.86823	  0.72629	  0.59608	  0.66527	   1.5639	  0.98389	-0.076739	  0.35964
Pygm	   0.6025	  0.84983	   1.5184	  0.49137	   1.1543	   1.5704	  0.92159	-0.073694	  0.71974
Zfp7	 1.2126	0.90898	 1.4554	0.47189	 1.2486	 1.1362	0.66116	0.20957	0.60673
Cecr2	   1.1908	  0.74327	-0.075976	  0.90726	  0.59039	   1.6841	   0.6473	-0.037021	   1.3642
Cntn1	    1.2592	   0.75112	-0.0075075	   0.88185	   0.71203	    1.2143	   0.40079	   0.30888	    1.7764
Trip10	 0.52293	  0.5305	0.017931	 0.84129	 0.76324	  1.0332	 0.75815	 0.31691	  1.7877
Arl4c	0.22145	 1.7476	 0.7274	0.92896	0.54941	0.42049	0.83806	0.46915	 1.2218
Ccdc136	0.85075	  1.382	0.60512	0.78678	0.56959	 1.1653	 1.4724	0.35961	 1.7897
Smim3	0.40559	 1.1304	0.67701	  1.146	0.71872	 0.6873	 1.5749	0.63854	 1.5774
Rassf2	  0.43049	  0.83168	  0.81975	  0.93238	  0.62446	  0.44812	   1.2903	-0.069216	   1.4483
S100a11	0.75492	 1.2887	0.85778	0.75472	 1.0305	0.49635	 1.1318	0.30423	 1.4245
Col18a1	 0.76114	  1.4823	0.095608	  1.1811	  1.0456	 0.59778	 0.65648	-0.36235	  1.8022
Gdf15	0.88059	  1.238	0.21952	 0.8567	 1.1754	0.78313	0.82627	0.76564	 1.0707
Map2	  1.015	 1.5004	 0.3689	0.73647	 1.5148	0.60248	0.34728	 0.3086	  1.401
Prr5l	 0.67826	 0.87471	 0.92492	 0.98125	 0.45081	  1.3445	 0.68608	-0.73579	  1.9288
Slc35e4	 0.54998	 0.81403	  1.0821	  1.6174	 0.61795	  1.1779	 0.71262	-0.16067	  2.0134
Sardh	0.26452	0.92307	 1.1084	 1.4771	 1.0843	 1.1596	  1.159	 -1.076	 1.6085
Cd44	0.96674	0.65597	 1.0801	0.69232	0.15878	0.26909	0.41917	0.24377	 1.5717
Rap2a	 0.46407	 0.66395	 0.89824	 0.93253	-0.11666	0.044663	 0.49912	 0.38115	  1.8728
Trpv2	    1.1	 1.1667	0.80974	 1.0885	0.53177	0.36021	0.47051	0.76835	 1.5744
Uchl4	  0.49222	  0.54764	  0.25515	   1.2991	-0.044192	  0.74761	-0.067094	  0.24034	   1.8311
Cdc42ep3	 0.97872	 0.72029	  1.0946	  1.5438	-0.60289	 0.26521	-0.24729	 0.53026	  1.4519
Ehd4	 0.71208	  1.1519	  1.3624	  1.9072	-0.43039	 0.23151	 0.20362	  0.6244	  1.2305
Glipr2	  0.74313	   1.1977	   1.1888	   1.7902	 -0.24685	-0.074731	  0.38031	  0.78866	   1.5383
Cebpd	 0.52328	  1.3048	  1.2177	  1.3087	  0.6226	  0.2633	 0.22164	-0.13427	  2.0195
Gas2l1	  0.7151	 0.92787	  1.1465	  1.2191	 0.82361	 0.37434	-0.17151	-0.62328	  1.5761
Lrig1	   0.703	 0.57853	  1.1242	 0.81441	 0.75899	 0.43047	-0.11769	  0.1287	  1.4925
Stxbp3b	 0.52257	 0.70773	  1.1631	  1.0552	 0.71712	 0.82973	-0.29473	-0.14248	  1.3645
Nav3	  0.55418	  0.64583	   1.1517	  0.63475	  0.40626	  0.60004	-0.062763	 -0.15577	   1.8558
March3	  1.4721	  0.7249	   1.071	 0.78391	 0.66013	 0.41231	-0.24013	 -0.1549	  1.5418
Prkab2	  1.3374	  0.4338	  1.3244	  1.1608	 0.82288	 0.54322	 0.10902	-0.20208	  1.1388
Tmem237	  1.4484	 0.57403	 0.75064	 0.86121	 0.55012	  0.5154	0.040945	-0.59232	  1.0656
Vwf	    1.4242	   0.72779	    1.2338	    1.3699	   0.71044	   0.65114	-0.0048992	  -0.16468	    2.0239
Itgb5	 0.95987	 0.56681	 0.85208	 0.88599	-0.54293	0.098082	 0.42936	 -0.5392	  1.0958
Rnft2	 0.86661	 0.63356	 0.70786	  0.9116	-0.11332	 0.43325	 0.79829	-0.27494	 0.71107
Rasd1	 0.96198	 0.81302	   1.203	 0.97006	 0.21337	 0.25665	 0.25231	-0.95651	  1.3756
Ptprn	  1.1451	 0.44484	 0.92531	  1.3944	-0.10526	 0.91624	 -0.1612	 -0.5702	  0.9993
Uap1	 0.79974	 0.64883	 0.77439	  1.2671	 0.22188	0.044744	  0.2184	 0.11343	  1.0542
Vmn2r84	 0.93532	 0.70285	 0.41152	  1.2897	 0.46716	 0.42565	-0.19767	-0.45775	   1.192
Abat	  0.38219	 0.046846	-0.042976	  0.77262	  0.40477	  0.53592	  0.23823	    1.171	  0.73661
Cdhr2	 0.29034	 0.28072	-0.22927	 0.88522	  1.0498	 0.16609	 0.26925	  1.1291	  0.9197
Tmed1	   0.30822	   0.80898	-0.0045126	   0.99916	    1.3093	   0.79955	  0.093237	   0.80149	   0.75699
Actr3b	 0.36298	 0.23052	 0.21788	 0.58016	  1.0538	 0.80298	 -0.4104	-0.16759	 0.71999
E2f3	  0.42972	-0.047933	 -0.16915	  0.58412	   1.1886	   0.7102	  -0.2801	  0.23529	  0.49568
Hcar1	  0.17196	 0.084248	-0.092688	  0.81245	   1.1253	  0.84633	 -0.13714	  0.46109	   0.4884
Akap17b	    0.7272	0.00091664	   0.32086	   0.34605	   0.77518	   0.77721	   0.16494	   0.27684	   0.67464
Tnfaip1	  0.83231	  0.22711	  0.16718	  0.20093	   1.2144	  0.52117	-0.061028	  0.59845	  0.79296
Calcrl	  0.63821	0.0032942	 -0.11258	  0.75992	  0.77598	  0.14112	-0.060024	  0.10852	  0.93599
Nmt2	  0.35109	 0.022162	 -0.10104	  0.39928	  0.76584	  0.46555	-0.037103	  0.55597	  0.96977
Lrfn1	 0.06151	-0.31147	 0.64724	 0.66886	  1.3374	 0.56179	0.089036	 0.31319	  1.0632
Abhd5	0.52442	0.84448	0.78214	 1.1879	0.70602	0.45222	0.42616	0.96688	0.71239
Lrrc23	0.38111	0.38871	0.49655	 1.0554	0.64347	0.64038	0.35807	0.71503	 1.1286
Jph4	0.91465	0.66468	0.76232	 1.0415	0.96805	0.84927	0.52284	0.96064	 1.1254
Cyth4	 0.50042	 0.80921	 0.64239	 0.72317	0.031401	 0.64827	 0.57158	 0.65447	 0.91382
Gpx7	0.52193	 0.5085	0.33332	0.67547	 0.2874	0.39261	0.43622	0.93532	0.73749
Krt18	0.40428	0.43671	0.56231	0.63044	0.40402	0.63912	0.58926	 1.0179	0.91679
Trub2	0.40695	0.43822	0.83115	0.72229	0.33539	0.46441	0.11225	 1.2124	0.92649
Kif26a	0.36121	0.78701	0.36919	0.51412	0.35741	 0.7842	0.51837	 1.3824	0.69566
Ercc8	0.16361	0.39586	0.75804	0.94457	0.25168	  1.121	0.26825	  0.672	0.75076
Mtif3	 0.27513	  0.4617	 0.75845	 0.73348	  0.2872	 0.79645	0.092784	 0.86928	 0.68902
Ace2	  0.48113	  0.78456	  0.20668	  0.43697	  0.40835	  0.36544	-0.011685	  0.45091	  0.62279
Aida	  0.50258	  0.44483	  0.38146	  0.47057	  0.39168	   0.5343	-0.010323	  0.30444	  0.66548
Baat	 0.50597	  0.6161	 0.31633	 0.31821	 0.32285	 0.49199	-0.23403	0.059938	 0.86254
Dusp3	 0.26063	 0.69031	 0.16212	 0.27336	  0.2698	 0.58836	-0.10032	   0.237	 0.97754
Gch1	 0.58616	  1.0084	 0.33347	 0.58746	0.089015	 0.42724	0.066147	 0.18652	 0.93122
Ets1	 0.25748	  1.0351	 0.80872	 0.65003	 0.55853	 0.97962	-0.14726	 0.23529	 0.77145
Gm8801	 0.27495	 0.96853	 0.36248	 0.46385	 0.46943	  1.0007	-0.14628	-0.01191	 0.86915
Gm7904	 0.39971	 0.83923	 0.50005	 0.91266	 0.31987	 0.83603	0.035612	 0.16956	  0.6616
Ak6	0.19116	0.34574	 0.5515	0.51138	0.52404	0.62313	0.22342	 0.2406	 0.9675
Slc7a1	 0.21002	0.061128	 0.55291	 0.73372	 0.76351	 0.75114	 0.23531	 0.38675	 0.69299
Dnase1l1	  0.24314	  0.47555	  0.54886	   0.3221	   0.7641	  0.86558	-0.017133	  0.69771	  0.58989
Mir133a-1	  0.29093	  0.31892	  0.54697	  0.67431	  0.77516	  0.73178	-0.077864	  0.65819	   0.6467
Fam109a	0.43061	0.94444	0.52699	0.69012	 1.0236	0.85577	0.11146	0.58405	0.79314
Malt1	-0.12578	 0.72721	 0.58768	 0.61404	 0.75874	 0.71482	 0.20001	 0.75601	 0.84836
Gal	   0.43476	    1.4206	 -0.011582	    1.0575	   0.28172	   0.69896	-0.0021789	  0.062345	    1.0754
Tbc1d24	 0.52507	  1.0949	 0.14293	  1.0315	 0.57694	 0.74803	-0.54786	 0.33241	  1.0846
Mir7027	-0.037163	  0.64443	-0.028299	    1.024	   0.3549	  0.52527	 -0.30461	  0.50597	  0.93509
Vsig10	     0.2452	    0.51591	    0.11839	     1.1797	    0.18716	     0.7051	-9.8183e-05	    0.15158	     0.5769
Car15	 1.1448	  1.019	0.39999	0.89777	 1.1263	0.14307	0.59451	0.17413	0.77107
Klhl13	   1.1572	  0.82256	  0.82367	  0.83135	  0.94957	-0.089292	  0.49838	-0.020726	  0.42594
Dag1	0.56027	0.76903	0.52168	0.82788	0.89818	0.20238	 0.3733	0.43543	0.87094
Txnrd3	0.41677	0.66022	0.42357	0.35284	 1.2165	0.42089	0.80306	0.30983	0.86241
Gm19557	0.72311	 1.0624	0.37322	0.92274	0.56625	0.52161	0.63299	0.60253	0.18267
Leprel4	0.57886	0.64384	0.21253	0.62768	 0.7333	 0.3398	0.75783	0.67436	0.31501
Misp	0.68818	0.70329	0.51972	  1.036	0.93438	0.13377	 1.0763	0.51168	0.42994
Lmnb1	 0.38825	 0.65597	 0.28953	 0.92872	 0.83628	 0.14609	 0.66887	-0.01899	 0.28572
N4bp3	   0.5243	   1.1606	  0.12367	   1.0684	  0.74314	-0.089141	  0.58579	-0.011264	   0.5409
Lsm11	 0.66024	 0.46574	-0.18833	 0.75541	 0.67589	 0.71083	 0.93117	 0.43263	 0.94912
Tspan18	  1.0134	 0.31633	-0.20535	 0.85567	 0.53043	 0.30407	 0.64253	 0.62982	  0.5254
Ablim2	0.13861	0.61327	0.75205	 0.7098	0.34873	0.81015	0.98496	-0.2385	 1.0538
Tle2	 0.39767	 0.46817	 0.83741	  0.7055	0.096299	 0.63843	 0.84262	-0.22319	  1.1868
Eid2b	 0.43618	 0.56371	 0.56343	 0.33638	-0.13463	 0.13573	 0.81068	-0.10593	  1.2161
Camk1	-0.11484	 0.52318	  1.0674	 0.43532	 0.51311	 0.38256	 0.93513	 0.37422	  1.1418
Mir7674	-0.020328	  0.37293	  0.75888	  0.20407	  0.28341	  0.16402	  0.93708	  0.28876	   1.0501
Drd1a	0.43413	0.37072	0.36218	0.58512	0.46486	0.85497	 0.8086	0.27799	 1.1585
Marveld3	0.19021	0.36557	0.53105	0.85351	0.29679	0.42511	 1.1033	0.20793	 1.1522
Fgf12	0.48027	0.37302	0.69113	0.50933	0.65937	0.58201	 1.3071	 0.2714	0.84368
Eid1	0.19482	0.29483	0.45733	0.22283	0.37156	 0.3228	  1.032	0.47265	0.92802
Mogat1	0.32129	0.36476	0.39179	 0.4316	0.35218	0.38561	 1.0005	 0.5745	0.88356
Snora33	0.098006	0.062958	 0.27776	  0.5605	 0.32181	 0.37805	 0.77335	 0.62808	  1.1472
Itgb2	0.33044	0.37566	0.52077	0.12512	0.43483	0.72253	0.71858	0.87317	 1.0991
Larp1b	0.31172	0.30308	0.94486	0.43454	0.27677	0.93568	0.72828	0.36547	0.87695
Slc44a1	0.17981	0.21766	0.98791	0.41281	 0.8923	0.87153	0.78144	0.63751	 1.0128
Ankrd29	 0.6102	0.49474	0.57033	0.46689	 0.6564	0.59134	0.45254	 1.0722	 1.6584
Gm6086	0.38973	0.28998	0.61928	0.47298	0.25549	0.42784	0.27019	0.53228	 1.7509
Hoxb9	0.32692	0.41945	0.32381	0.32781	0.36636	0.41799	0.55626	0.39087	 1.5605
Mid1ip1	0.048297	0.044918	  0.6759	 0.60517	 0.45659	0.090992	 0.29065	 0.61849	   1.288
Dzip1	 0.53753	-0.10624	  0.4409	0.002204	 0.72319	 0.29284	 0.35232	 -0.1163	  1.2184
Stom	 0.53052	0.044593	  1.2737	 0.42045	  0.4558	 0.47113	 0.31275	 0.19756	   1.269
Aktip	 0.50067	  0.1494	 0.50763	 0.16924	 0.62337	0.089682	 0.84785	 0.59831	 0.63888
Fam188b	  0.56692	-0.073676	  0.32392	 0.052817	  0.59768	  0.20463	   1.1265	  0.73368	  0.84134
Arl3	 0.47693	 0.15437	 0.40327	 0.34916	 0.75068	-0.18638	 0.90705	 0.94593	  1.2002
Aldoc	 0.31607	 0.34948	 0.59754	-0.24673	  0.3626	-0.28344	  1.0436	 0.72875	  1.3642
Ppih	   0.4588	 -0.15171	  0.19011	-0.031118	   1.3115	 -0.27548	  0.73089	  0.33304	  0.84496
App	0.49364	 1.0687	 1.1439	0.22776	0.26623	0.34987	 1.0835	0.36132	 1.1549
Fam220a	 0.88453	  1.0048	  1.0188	 0.16714	  0.5817	-0.10413	   1.001	 0.79154	 0.90673
Fxyd5	  0.33597	   0.8498	   1.1632	  0.63081	  0.39531	-0.074305	  0.64112	   1.1656	   1.1108
Ralgds	0.16063	 1.2219	 1.3169	0.50815	0.68893	0.69066	0.70356	0.82541	  1.222
Aicda	-0.51296	-0.45908	 0.08594	  1.2524	  0.1426	 0.68652	  0.5912	 0.42003	0.078008
B4galt2	-0.12631	0.053081	-0.26473	  1.2911	 0.54025	 0.63102	 0.47744	 0.50557	0.076716
Apex2	-0.052104	-0.091504	  0.40607	  0.66254	 -0.11219	  0.41426	  0.79287	  0.60352	   0.4558
B4galt1	-0.19762	 0.15308	 0.43446	 0.73723	0.044394	 0.30075	 0.36789	 0.44141	  0.4583
Rassf3	-0.17944	 0.18829	 0.31613	 0.61972	 0.19845	 0.63262	 0.18642	  0.8928	 0.62143
Ykt6	-0.21766	 0.41504	 0.48917	 0.76773	 0.40239	 0.82615	 0.44337	 0.79118	  0.1019
Cpeb2	 0.50114	-0.45923	 0.48466	 0.82742	 0.32985	 0.48403	 0.60356	 0.21546	 0.20328
Mfsd11	 0.13574	-0.47116	 0.30646	 0.71391	  0.1984	 0.64924	  0.7795	  0.4107	 0.41629
Erdr1	0.26393	0.09223	0.50647	0.90901	0.28521	0.64829	0.83151	0.81922	0.30345
Sprtn	 0.39649	0.047931	 0.41185	 0.95846	 0.55279	 0.53758	 0.93634	  0.4177	0.033718
Gtf3c6	 0.011246	-0.021143	  0.70264	  0.59906	    0.422	  0.31275	  0.56514	  0.43641	  0.14866
Qsox1	0.010605	 0.04279	 0.54619	  0.8191	 0.74292	0.049119	 0.47228	 0.75155	 0.28851
Mettl2	  0.45982	-0.072364	  0.43594	  0.53288	  0.65802	   0.2792	  0.59483	  0.66692	 0.064475
Coq4	-0.062869	 0.024742	  0.24461	  0.79337	  0.50056	  -0.1217	   1.4274	   0.5398	  0.73676
Kctd3	  0.19951	  0.25411	0.0040391	   0.6876	  0.41865	  0.81433	   1.1275	  0.32542	  0.48054
Renbp	 -0.16257	  0.30187	-0.041096	  0.79471	  0.52519	  0.35437	   1.1619	  0.23466	  0.85374
Nacc2	 -0.32456	  0.27278	  0.40883	   1.3074	  0.34073	  0.17326	   1.1178	-0.010327	  0.85912
Ddit4l	-0.19017	 0.11671	-0.13658	  1.1369	  1.2097	 0.89382	  1.2898	 0.39418	 0.68995
Gm19710	-0.35148	 0.61258	 0.22042	  1.0429	 0.93274	 0.56818	 0.43532	 0.24599	 0.43165
Tstd1	0.049423	 0.69846	 0.05706	   1.141	 0.88038	 0.97456	 0.64483	-0.14477	 0.70031
Wdr83	-0.19339	 0.17339	 0.41631	 0.86695	 0.71011	  1.2982	 0.74086	 0.22467	 0.14219
Adamts14	 0.25567	 0.80104	  1.3781	 0.89262	 0.55775	 0.34868	   0.945	 -0.2948	-0.15844
Atf5	 0.74638	 0.44084	  1.5536	  1.1458	 0.55883	  0.2852	 0.83647	-0.00142	 0.10218
Btd	   0.43232	   0.36557	    1.3748	   0.84498	   0.77766	0.00085007	    0.7912	   0.23413	   0.49236
Bnipl	 0.67346	 0.41752	  1.3542	 0.98695	  1.4904	 0.49827	 0.98427	-0.13438	 0.42272
Copz2	   0.63425	   0.55961	    1.2389	   0.87421	    1.5599	   0.44734	    1.0846	   -0.1308	-0.0014494
Kif7	 0.26933	 0.24918	  1.1171	 0.74281	  1.1244	 0.41681	  1.2496	-0.20199	 0.12567
Lsamp	  0.55324	  0.69512	   1.3171	  0.14592	  0.99727	  0.51366	  0.55883	-0.077692	 0.029098
Armcx1	 0.91554	 0.76791	  1.2387	 0.88548	 0.89874	 0.89983	    1.17	0.023044	  0.1806
Cdh3	 0.98593	  1.0807	 0.83706	 0.93079	 0.56535	 0.84452	 0.98133	 0.11924	0.047251
Myo1c	  0.79313	  0.89577	   1.1605	  0.94255	  0.62912	  0.61032	  0.73315	-0.055087	  0.26853
Caml	  1.0189	 0.33625	  1.2009	 0.79297	 0.89868	 0.55639	 0.88625	-0.20961	 0.25119
Mc5r	  0.91183	  0.67409	  0.79452	   0.9128	   0.5343	  0.62588	   1.5334	-0.083346	  0.17382
Zdhhc1	 0.92457	 0.36141	  1.1076	 0.70321	 0.39172	 0.36842	  1.2738	0.056654	 0.36215
Gm884	 0.47241	 0.42284	 0.90108	 0.56032	 0.42466	 0.75971	  1.1031	-0.46521	 0.33353
Ypel1	 0.62218	 0.38379	 0.91215	 0.86446	 0.30316	  1.0007	  1.1664	-0.65939	0.089118
Vsig10l	 0.70833	 0.18917	  1.2397	 0.56484	 0.22849	  1.0579	    1.01	-0.10866	-0.08796
Anxa4	0.36049	0.67228	 1.7872	 1.5316	0.28073	 1.1073	0.71275	0.53603	0.38872
Gp49a	 0.65962	 0.96847	  1.3937	  1.5764	 0.50765	 0.77399	 0.68328	 0.26188	-0.18028
Slc6a6	 0.66655	 0.96141	  1.5479	   1.392	  0.5508	  0.8748	 0.78314	 0.35232	0.010684
Slc29a4	0.47818	0.91536	 1.4255	0.86883	0.50113	0.69337	0.90185	0.44603	0.31317
Tmem89	 0.21421	 0.78179	  1.8438	  1.2046	  0.2659	 0.72804	 0.99568	0.063404	  0.2639
Nrxn2	0.46824	0.43512	 1.4256	 1.4598	 0.4179	 1.1579	  1.104	0.32754	0.12091
Trim35	 0.77767	0.092455	   1.314	  1.6402	 0.36674	  1.3818	 0.98815	 0.17828	 -0.2001
Slc29a3	   0.46846	    1.1224	    1.7619	   0.93337	0.00030761	   0.88332	   0.73791	  -0.14058	  -0.42518
Arhgef12	0.81267	0.91155	 2.1188	 1.0877	0.96761	0.40587	0.56236	0.17314	0.14397
Cd79a	 0.79147	 0.74364	  1.7116	  1.0893	  1.0913	 0.34684	 0.69397	  0.3478	-0.36449
Agtr1a	 0.65852	  1.2811	  1.5324	  1.3158	 0.93406	  1.3033	  1.1711	0.085402	 0.40379
Slc12a4	0.56042	 1.1069	  1.377	 1.2542	0.87095	0.86298	0.97392	0.26614	0.74805
Dact1	0.43065	0.99088	 1.1571	 1.5934	 1.0834	0.75664	0.72975	0.59023	0.41215
Gdpd1	0.68765	0.86482	 1.1637	 1.6156	0.98872	 1.3611	0.91316	0.55099	0.60401
Fam117b	 1.0228	 1.2756	    1.2	 1.0215	0.81406	0.63951	0.82479	0.76249	0.13732
Mterfd2	 0.8086	 0.8278	  1.124	0.89111	 0.8999	0.51142	  0.535	0.67683	0.17263
Sh2d5	0.78712	  0.933	 1.3318	 1.0029	 1.0094	0.60727	0.66847	0.54492	0.30306
Sptbn2	0.88474	 1.1353	 1.4128	0.71787	 1.0491	0.87759	 0.5843	0.64078	0.22052
Grem2	0.85068	 1.2165	 1.1409	0.94316	 1.1847	0.77057	 1.2675	0.76846	0.44719
Lrig3	0.60333	0.92306	 1.2253	0.97798	 1.5294	0.41331	0.99606	 1.0816	0.27016
Maged1	0.41854	0.71048	 0.8886	 0.5023	 1.0634	0.82327	 1.1189	0.82193	0.64625
Arhgap21	 0.39853	0.070094	  1.1066	  1.3842	 0.29163	 0.70545	 0.73079	  0.1157	  1.0417
Fkbp1a	0.50183	0.19398	 1.0883	 1.1763	0.76034	0.97765	0.14347	0.49205	  0.987
Nebl	0.69507	0.57726	0.93904	0.94371	0.70806	  1.029	0.32899	0.29409	 1.0299
Ppp1r13l	0.62813	0.29686	0.91956	 1.0993	0.29448	 1.1575	0.40355	0.33226	 1.2762
Rgs20	0.61612	0.47227	0.84581	0.95459	0.79812	 1.0216	0.54093	0.30907	 1.6168
Atp1a1	0.85202	 0.7837	 1.3786	 1.4295	 0.2847	0.41073	0.21375	0.26031	 0.3341
Kctd12	  1.0486	 0.55682	  1.3608	  1.0962	  0.4316	 0.21076	0.098607	 0.41894	 0.60842
Oxct1	  0.88332	  0.33909	   1.6231	   1.0762	  0.77588	  0.95818	  0.15628	-0.025527	  0.46923
Vcl	0.93383	 0.5478	 1.3161	 1.1935	0.64093	0.82332	0.21501	0.13988	0.43942
Ubl4	0.99911	0.75741	 1.2245	 1.3678	0.92267	0.69306	 0.3193	0.37627	0.66625
Fam65c	0.55851	0.54197	 1.0603	 1.2492	0.70484	  1.042	0.41108	0.66935	0.36632
Trmt44	0.58351	0.49636	 0.8774	 1.1454	0.69712	0.60589	0.40831	0.45647	0.31908
Snord96a	0.53152	 0.4485	 1.1998	0.91284	0.84711	0.65629	0.57415	0.90123	0.36475
Sft2d3	0.60346	0.30693	0.86968	0.64521	0.79379	0.98849	0.56187	0.43849	0.40714
Lpar4	0.42032	0.78587	 1.0075	 1.2349	0.50971	0.89367	0.40857	0.35528	0.50783
Zfp747	0.63283	   1.03	0.98723	 1.1577	 0.5825	 0.8946	0.35768	0.50638	0.83359
Sgpl1	 0.58839	 0.59139	 0.93787	  1.2804	 0.50548	 0.86917	0.023414	 0.17688	 0.69421
Casp6	 1.1375	0.23689	0.80752	 1.0858	0.55016	0.02363	0.35626	0.73375	0.23866
Klrc1	0.84968	0.33276	 1.1852	0.91197	0.85685	0.23262	0.30764	0.68527	0.53313
C9	  0.55806	  0.57224	  0.67449	   1.2939	  0.54603	   1.1857	    0.523	 -0.37719	-0.020798
Trpm1	 0.35828	 0.64849	 0.66086	  1.1681	 0.50039	  1.3933	 0.85968	-0.46698	 0.13078
Ccdc167	 0.56295	 0.98744	 0.55425	  1.5044	 0.73075	  1.3665	 0.86757	-0.28655	 0.15387
Rnf8	 0.58827	  0.8233	  1.2207	   1.407	 0.67912	  1.0815	 0.62011	0.025443	0.070721
Syne2	0.48821	0.66659	 1.0329	 1.4398	0.75551	0.96225	0.62661	 0.0392	0.11945
Smug1	0.35524	0.95077	0.94327	 1.1477	0.70391	0.93989	0.63254	-0.3898	0.19225
Fam166b	 0.87244	 0.57469	 0.75007	 0.98519	 0.60249	  1.2989	 0.87669	-0.14504	 0.23922
Slc4a3	  0.95144	  0.83812	  0.36859	   1.1592	  0.37196	   1.1405	  0.80304	-0.057601	  0.11988
Ttc21a	  0.73583	  0.81244	  0.39786	   1.0955	  0.79316	  0.84439	  0.90152	-0.054286	  0.45669
Gm12060	 0.20767	 0.39225	  0.6842	 0.77905	 0.17299	 0.90481	  0.7803	-0.22031	 0.52585
Trim72	 0.61089	 0.43601	 0.75103	  1.1056	  0.2456	  1.2391	 0.66764	-0.29663	 0.57333
Pth1r	 0.31412	 0.59383	 0.20484	 0.88922	 0.15577	  1.3901	 0.40028	-0.18373	 0.21285
Usp49	 0.20238	 0.41057	 0.55703	 0.82918	 0.17242	   1.066	 0.41817	-0.67841	 0.12511
Fzd4	0.59994	0.56087	0.42982	0.93619	0.46454	0.99399	0.77836	0.61269	 0.4485
Rufy3	0.56468	0.57918	0.61652	 1.0354	0.46664	 1.1642	 1.4622	0.20745	0.53099
Macrod2	  0.44481	  0.25366	   0.2358	    1.383	0.0009981	   0.7595	  0.72151	  0.20716	  0.75991
Epb4.1l2	 0.39706	 0.30472	 0.98807	  1.1469	  1.0557	  1.3918	 0.49689	-0.24638	 0.73334
Fcna	0.39028	0.25779	 1.1344	 1.0327	0.73451	 1.7075	0.53413	0.03916	0.35976
Stx3	 0.27581	0.067287	 0.65884	 0.47062	 0.90035	  1.4699	 0.54413	 0.10233	 0.60957
Npc1	0.089231	 0.55677	 0.82905	  1.0599	 0.65208	  1.6353	 0.79821	 0.48844	 0.78751
Ptch2	  1.0712	  0.2614	 0.78791	  1.1758	 0.29905	  1.7616	 0.85823	 0.52458	-0.06031
Grip2	 0.88435	  1.1345	 0.71975	  1.9339	 0.33959	 0.84442	  1.0223	0.026249	   1.085
S100a14	  1.0657	 0.88683	 0.95184	  1.5132	 0.42609	  1.0792	 0.85817	-0.33236	 0.99278
Tle1	   1.334	  1.2424	  1.0336	  1.2208	  0.3012	 0.68344	  1.0502	-0.14016	 0.74119
Kctd21	  1.3062	  1.0284	  1.1224	  1.5984	  0.1769	 0.51682	 0.47549	-0.47151	 0.44095
Zfp212	 0.92888	 0.82769	 0.72343	   1.565	-0.19698	 0.51559	 0.43418	0.055762	  0.5168
Krt80	0.075526	 0.81785	  1.1986	  1.0139	-0.34522	 0.90073	 0.86803	 0.25967	 0.99768
Lactb	0.092807	  1.0284	  1.2231	  1.1895	-0.34101	 0.62647	 0.44145	 0.03144	 0.94713
Serac1	  0.70981	  0.85406	   1.1899	   1.1771	-0.089682	  0.98801	   0.5817	-0.063311	  0.60418
Stac3	 0.39973	 0.71391	  1.3339	  1.2407	-0.20507	  1.3099	 0.95877	-0.10007	 0.30037
Adat3	  0.40003	  0.63395	  0.27691	   0.3173	   0.5363	  0.83649	   1.1934	-0.025701	  0.20268
Zfp263	 0.73738	 0.67548	 0.47778	 0.22042	 0.59454	 0.69789	 0.76535	0.074445	 0.17754
Ngb	  0.95603	  0.41028	  0.43241	  0.68365	  0.76386	  0.87778	   1.3326	-0.078533	 -0.10084
Bpifc	0.86529	0.78097	0.19605	0.41048	0.43969	0.91589	 1.0923	0.68961	-0.2282
Snora30	   0.69769	   0.93341	0.00089535	   0.37331	   0.46486	   0.94837	   0.70909	   0.30359	   0.10249
Jph3	   0.54308	     1.093	-0.0013579	   0.34953	   0.87704	   0.94787	   0.96964	   0.52061	  -0.37829
Rps6kl1	 0.84559	  1.0769	  0.5138	0.093599	 0.26738	 0.67932	 0.82321	 0.57352	0.090209
Adra1a	 0.32308	  1.2615	 0.48418	 0.90437	 0.40786	 0.86223	  1.0862	 0.82133	-0.60537
Cdx1	  0.74268	  0.46913	  0.77869	  0.63638	  0.27983	   0.8308	  0.84625	  0.87631	-0.017771
Il13	 0.7125	0.64028	0.62577	0.63054	0.62229	 1.0161	0.83454	0.80666	 -0.507
Igfals	  0.88513	  0.89744	  0.70176	  0.65362	  0.96143	    1.027	   1.0615	  0.70997	-0.094133
Zfp750	  0.80375	   1.0407	  0.84364	   0.4244	  0.59294	    1.128	    1.025	  0.74466	-0.037227
Lrrc24	  1.1241	 0.74722	 0.65208	 0.90242	 0.33235	 0.80775	  1.3338	 0.45113	-0.52428
Adcy3	0.39364	0.73106	0.43388	 0.6981	0.64545	0.74816	 1.5551	 1.0464	0.23253
