	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage	LI_v_SI_SPF_CCR6-ILC3	LI_v_SI_SPF_CCR6+ILC3	LI_v_SI_SPF_ILC2
Sim2	  1.2446	 0.89629	  1.5175	  1.3633	 0.97641	 0.90813	   1.406	 -1.5704	-0.15099
Cd86	0.69312	0.62043	 1.4493	 1.2069	 1.0153	 1.0052	 2.6326	-1.3424	0.30631
Fam71e2	  0.62261	  0.36179	  0.98041	  0.37178	  0.68969	  0.83875	   2.3099	  -1.4553	-0.056917
Aldh3b1	 0.81569	 0.69807	  2.2998	 0.77496	-0.53258	 0.26704	  1.1946	 0.40426	 0.28707
Lilra6	 0.43666	 0.90987	  2.0974	  1.3653	-0.47554	   0.676	  1.9781	-0.30788	 0.12802
Serpinb8	 0.55881	 0.59586	  2.1467	  1.0455	 0.70051	 0.63874	  1.6714	-0.24164	 0.17624
Ankrd13b	-0.55725	 0.73022	  1.5304	   1.348	 0.11383	 0.77888	  2.0477	-0.42277	  0.6349
Ccdc64b	  0.32979	  0.52089	  0.54078	   1.4514	-0.091314	  0.91727	   1.0963	 -0.87024	  0.82234
Iqcg	 0.22068	 0.75505	 0.72393	 0.92294	 -0.2263	  1.1313	  1.5296	-0.95847	 0.93929
Cfp	 0.29171	 0.93402	 0.93234	 0.55215	 0.51425	  0.1576	   1.911	-0.83819	 0.80737
Cxcl16	  0.22984	  0.60289	  0.78753	  0.99546	 0.056765	-0.077325	   1.5038	 -0.85464	  0.44057
Eid2	 0.1396	 1.2859	 1.0061	 1.3333	0.72154	0.37774	 1.5439	-0.9931	 1.0745
Fkbp1b	 0.42653	  1.2424	  1.2221	   1.171	 0.26838	 0.74195	  1.9081	-0.63847	 0.63803
Pik3r6	 0.72176	  1.0385	  1.0778	 0.96585	  -0.809	-0.26229	  2.4977	  -1.222	 0.63601
Rgag4	 0.87118	  1.3842	  1.1091	 0.84444	0.028283	0.015001	   2.349	-0.38016	  0.4906
Gatsl2	 0.87065	  1.2538	 0.73469	  1.2437	  1.0778	 0.67449	  1.5585	 0.14278	-0.76707
Gpr137b-ps	0.91039	 1.2523	0.54286	 1.2315	 0.8157	 1.2602	  1.481	0.30987	-0.1459
Pllp	  0.42546	   1.5297	  0.65948	   1.2398	  0.48301	   1.1621	   1.3239	-0.023592	 -0.97902
Gm5779	 0.47625	 0.94701	  1.2692	 0.85734	  0.3467	  1.3004	  1.2559	-0.26494	-0.21377
Tnnt3	 0.31388	  1.5215	  1.0967	 0.92126	 0.53899	  1.5091	  1.3119	-0.60574	-0.14187
Nkain1	 0.13142	  1.2609	  1.2902	 0.88338	-0.25792	  1.0178	  1.4604	-0.41509	0.045993
Morn4	  0.31137	   1.2034	   1.3971	  0.76919	  0.40989	   1.0815	    2.107	 -0.86296	-0.083983
Gm15987	 0.37271	  2.0169	  1.2609	   1.704	 0.34685	 0.99343	   1.372	-0.21669	-0.25767
Il1b	 -0.11329	   2.2153	   1.3326	   1.2748	  0.40804	 0.069458	   1.8421	-0.067809	 -0.65928
Adora3	  1.3068	  1.4294	 0.69477	 0.51476	 0.71406	 0.17503	   2.854	 -1.1942	-0.20642
Dusp2	   1.092	  1.2139	 0.25183	 0.57386	-0.31534	-0.38791	  2.5396	-0.29649	-0.82277
Adcy9	 1.0034	0.12006	 2.0231	  1.981	0.25068	 0.3435	 2.8828	0.40547	0.86028
Tigit	    1.431	   1.1348	   1.2756	   1.8145	  0.54357	 -0.26674	    2.967	-0.059227	  0.37546
Cd40	 0.51264	 0.39317	   1.466	  1.9224	 0.27343	0.055595	  2.6427	-0.64766	-0.21569
Rps6ka2	 0.13361	 0.38844	  1.1483	 0.85635	 0.74546	 0.26193	  3.0673	-0.66976	 0.43352
Eps8l2	0.41751	0.33925	 1.3647	 1.5246	0.28934	 0.4414	 3.3875	0.44847	 0.0138
Pla2g12a	 0.78134	 0.57154	  1.3806	  1.3272	 0.29011	 0.41763	   2.408	 0.92912	-0.47426
Trim30b	 0.24767	0.057295	  1.5078	  1.4126	-0.11776	 0.69781	  2.9053	  1.6824	   0.471
Osm	 -0.60083	 -0.39507	  0.96517	   1.2767	-0.034162	  0.18292	   2.4186	   1.0843	  -0.6214
Ly6a	0.049883	 0.99208	 0.14023	  1.6756	 0.30573	 -0.2749	  2.8611	  1.0093	 0.14889
Mcemp1	-0.29733	  1.3066	 0.82202	  1.4133	 0.71791	-0.20307	  2.1666	   1.208	  1.0739
Ifi205	  0.75723	  0.16204	  0.22065	   2.4829	-0.090478	 -0.74728	   3.6425	 0.083146	  0.10928
Aff3	0.40493	0.73551	 1.6928	 2.3729	0.77008	 2.0504	 2.1182	 -0.745	-0.5293
Bhlhe41	 -0.3726	  1.2252	 0.91759	  2.0611	 0.97104	  2.1526	  1.6507	 -0.3703	-0.75577
Alpk2	0.0051382	  0.79843	   1.1105	   2.2345	  0.99757	   1.0828	   1.2642	  0.47296	  0.15443
Zfp2	  0.46858	  0.51875	  0.66368	   2.1455	  0.17122	   1.0208	   1.4617	  0.14524	-0.063104
Gm20257	 0.10264	 0.52922	 0.70788	  2.4051	 0.89736	 0.45471	  1.3824	0.088993	-0.98538
Erc1	 0.37671	-0.36508	  1.1372	  2.6414	 0.63329	  1.6946	  1.0825	-0.17593	0.076068
Ccr7	-0.18822	  1.5656	  1.4327	  2.2225	 -0.1235	 0.17855	  1.8564	 0.51641	 0.25866
Mex3b	-0.11534	 0.57071	   1.498	  1.9907	  -1.115	 0.77295	  1.1268	 0.54618	 0.29389
Slc22a23	  0.38073	  0.69221	   1.2702	   2.3569	 -0.77881	  0.60351	   1.6752	  0.32705	-0.084552
Nudt17	0.079068	  1.0918	  1.3529	  1.7338	-0.89007	  1.7692	 0.95074	 0.59511	-0.70018
Kif21b	-0.11313	  1.0027	 0.77602	  1.9051	 -1.1277	-0.10981	 0.77827	0.018248	-0.77872
Wfdc17	 -1.3407	  1.0393	  1.5718	  1.7309	-0.49217	-0.13177	 0.79949	-0.24887	-0.72206
Adcy6	 0.7361	 1.6793	 1.3135	 1.9915	-0.7595	  0.519	0.61942	 1.6239	 2.7792
Anxa3	-0.17063	   1.264	 0.80021	  1.7029	-0.93866	-0.55703	  1.7094	  0.7044	  1.4622
Iffo2	  0.31113	   1.2876	   1.2526	   1.3493	-0.043211	-0.098476	   1.2463	  0.64758	   1.2228
Itsn1	  0.12325	   1.0943	  0.88451	   1.2649	 -0.21336	0.0099405	   1.1066	   1.0032	   2.1751
Cdc42ep3	 0.97872	 0.72029	  1.0946	  1.5438	-0.60289	 0.26521	-0.24729	 0.53026	  1.4519
Ehd4	 0.71208	  1.1519	  1.3624	  1.9072	-0.43039	 0.23151	 0.20362	  0.6244	  1.2305
Glipr2	  0.74313	   1.1977	   1.1888	   1.7902	 -0.24685	-0.074731	  0.38031	  0.78866	   1.5383
Wnt11	 0.10217	   1.025	  1.1733	  2.1676	-0.31118	 0.21127	 0.21469	  1.3152	 0.41923
Kbtbd11	  0.15756	-0.050857	   2.0457	   1.7233	  -1.1028	    0.498	  0.37567	  0.87285	   1.9512
Sp6	 0.66645	-0.02003	  1.9356	  1.7559	0.018809	 0.58844	 0.74478	 0.40842	  1.4714
Eya1	 0.53175	 0.48993	 0.90845	  1.0873	-0.67528	 0.80236	  2.5665	 0.12604	  1.6199
Ly75	 0.54152	 0.49513	 0.82596	  1.5768	-0.94074	 0.78581	  1.4947	 0.23114	  1.2988
Gm15760	-0.26403	 0.41048	 0.49659	 0.75319	 -0.9487	   1.453	  1.2938	-0.22174	 0.35078
Zfp14	 0.20863	  0.7591	-0.18134	 0.75894	-0.52132	 0.92236	  1.0474	0.047113	  1.1421
Fam166a	   0.3654	-0.057844	   0.1149	   1.5952	 -0.39059	  0.66029	  0.93368	 -0.91116	   2.0011
Htr2a	0.055717	 0.85258	 0.56843	 0.83687	-0.94293	 0.26325	  1.0284	-0.62874	  2.5205
Sema4f	   1.4906	   2.2081	-0.017783	   2.0529	  -1.1972	   1.6498	  0.68788	  0.21154	   1.1658
Aanat	 0.73665	  1.7875	  1.2598	  2.3067	 0.74189	   1.449	 0.44901	 0.13635	0.040925
Amer2	   1.3301	    1.552	   1.3291	   2.1506	  0.75085	   1.0097	  0.39977	 0.055888	-0.049783
Heg1	   1.065	  0.9992	 0.88306	  2.5042	 0.62413	 0.94384	 0.45474	-0.16832	-0.14659
Mid2	 0.58496	  1.2563	 0.89092	  2.1383	 0.90527	  1.1011	 0.29307	-0.14599	 -0.4185
Lpar3	    1.115	   1.2168	   1.0256	   2.6682	  0.27885	    1.656	   1.1959	 0.058821	-0.055383
Fam20c	 1.0739	 1.8521	 1.0872	  2.044	0.18904	 1.0208	0.57496	0.95801	0.18991
Sort1	0.25205	 1.7641	0.73309	  2.299	0.46371	0.71117	 1.0415	0.48241	0.08297
Adssl1	  0.47994	   1.2186	   1.7674	   1.8939	  0.44553	   1.0624	 -0.18089	-0.042732	  0.36193
Ehd1	  0.66045	   1.5932	   1.7174	   1.7228	  0.51686	  0.66184	  -0.3052	  0.18379	-0.022848
Arhgap26	 0.84955	  1.0917	  1.7441	   1.887	 0.30339	   1.206	 -0.3972	-0.40632	-0.12099
Pcgf5	 0.77906	  1.2437	  1.3915	  2.0759	 0.36434	 0.79032	-0.37464	 -0.2871	-0.26701
Furin	   1.187	  1.3931	    1.52	  1.8234	 0.41595	 0.76836	-0.15736	 0.26136	 0.36754
Grhl1	   1.2955	   1.3317	   1.4798	   2.2154	  0.12261	   1.0077	-0.064129	  0.39516	  0.37685
Usp20	  1.5214	  1.1824	  1.2722	  2.0058	 0.11755	  1.1791	-0.17067	 0.16167	-0.24548
Rftn1	 0.96407	  1.4905	  1.8488	   2.619	 0.20482	 0.57976	0.096624	 0.30507	 0.39435
Aebp2	 0.39631	  1.1344	  1.0682	  1.7389	 0.72208	 0.64343	-0.21396	 0.15609	 0.32211
Ctnna1	0.69038	 1.1875	 1.0541	 2.0069	0.32426	0.80798	0.26542	 0.1382	0.53463
Traf1	0.66228	 1.3332	0.98482	 2.1184	0.34772	0.48482	      0	      0	      0
Hyal2	   0.95085	    1.3342	    1.1989	     1.519	   0.41101	    1.0048	   0.10824	-0.0039681	   0.83031
Prlr	0.57943	 1.4311	 1.4919	 1.3545	0.17838	0.67916	0.37423	0.25916	0.75021
Cdkn1a	0.80801	 2.3067	 1.0136	 1.5831	0.42719	 0.1903	0.48888	0.53091	0.53541
Mir6386	 0.98218	  2.1322	  1.4522	  1.4085	  0.3401	 0.57351	-0.23253	 0.36104	 0.83031
Id3	  1.2572	  1.8148	  1.0279	  1.7457	0.020669	 0.23238	       0	       0	       0
Zfp872	   0.92343	     1.687	    1.0995	    1.6086	  -0.16153	    0.1173	-0.0047614	  -0.27016	 -0.048879
Slc15a3	    0.55	  1.9008	  1.2274	  1.3197	 0.30152	 0.28336	-0.15788	-0.18371	 0.11283
Spn	   1.0369	   1.9606	  0.77887	  0.93692	  0.29636	   0.1534	 0.023939	-0.067219	 -0.10296
Bend3	 0.72369	 0.73017	  1.0609	  1.7012	 0.61979	   1.551	0.083595	 0.96779	-0.43267
Ric3	 0.76528	 0.62198	  1.5585	  2.0902	 0.13552	    1.11	0.038112	 0.44329	-0.55869
Ccdc149	 0.51669	  1.3874	  1.7201	  2.0203	0.036744	 0.90277	 0.91689	 0.40884	-0.47075
Matn1	  0.5262	  1.1762	  1.6304	  1.4548	 0.40937	  1.2739	 0.53442	 0.81619	-0.56568
Fabp5	 0.47508	  1.2193	  1.2644	  2.3847	-0.02741	 0.26626	 0.13792	 0.50805	 -1.0266
Rps27l	 0.64974	  1.0147	   2.001	  2.0516	 0.05555	 0.23895	0.058135	 0.41766	-0.42537
Kctd11	  1.8633	  1.2655	   1.681	  1.5801	 0.30738	 0.82407	 0.38502	 0.16827	-0.78523
Notch1	  1.4382	  1.6033	  1.9204	  1.4209	 0.18331	   1.037	 0.66203	 0.54906	-0.71161
Lnx2	  1.1566	  1.0367	  1.9272	  1.9591	  1.0241	  0.6609	 0.51902	  0.4292	-0.83618
Axl	  1.9122	   1.384	  1.9923	  2.4521	 0.15163	 0.55457	-0.20175	  1.2792	 0.18001
Card10	   1.8694	   2.8312	   1.4759	   1.3565	-0.064531	  0.64567	 -0.42083	    0.242	  0.53191
Gpx3	  2.1149	  2.1117	  1.5111	  1.3275	 0.95171	-0.23816	-0.51091	 0.27078	 0.18576
Cd93	  1.7136	  2.2083	  1.1482	  2.3147	 0.64025	 0.82517	-0.34447	 0.04679	 0.19609
Gcsam	 1.7229	 1.9208	 1.5085	 2.1081	0.36313	0.43169	      0	      0	      0
Il12rb2	 1.8724	 2.4677	 1.5372	 1.5139	 0.5314	0.34851	      0	      0	      0
Ocrl	  1.7579	  1.9152	  2.2437	  1.5574	 0.48876	 0.55306	-0.34393	 0.22532	 0.29205
Sema6d	  1.7241	  2.0682	  1.8263	  2.7897	-0.13411	 0.46825	       0	       0	       0
Ext1	 1.6528	 2.0482	 2.0739	  2.082	0.65047	0.91737	 0.2345	0.02727	0.21803
Tmem198b	  1.8174	  1.7301	  1.8495	   1.706	  1.0856	   1.182	 0.32951	-0.32581	 0.27076
Slc17a8	  1.6183	  1.5111	  1.9867	  1.7035	 0.33887	  1.3532	 0.62096	-0.44168	 0.17414
Hemk1	   2.0939	   1.0969	   2.3093	   2.2557	  0.36524	  0.69646	-0.058517	 0.064507	  0.20927
Mfsd6l	   1.9159	    1.728	   1.2745	    1.294	  -1.0327	  0.73022	  0.27049	  0.11477	-0.055688
Mir3473c	 1.8983	 1.2792	 1.5496	 1.3953	-0.1678	 1.6298	      0	      0	      0
Aplp2	  0.78228	   1.1026	    1.667	   1.5063	  0.28006	   0.5926	 -0.52207	-0.092075	  -1.3223
Insl6	 0.74778	  1.1134	  1.6077	  1.7665	 0.28573	 0.40603	 0.15124	-0.57928	-0.92482
P2rx4	 0.65367	  0.9876	  1.0654	 0.98443	0.034466	 0.14509	-0.52151	-0.56216	 -1.7568
Cacna1h	 0.52338	  1.7181	  1.1046	  1.7397	 0.46495	 0.46447	 0.68101	-0.74445	 -1.0708
Flcn	 0.58166	  1.2087	 0.75124	  1.7628	 0.49836	  0.1914	 0.23218	-0.57727	-0.29845
Lhfpl4	 0.87473	  1.0895	  0.9513	  2.1083	 0.49402	 0.70038	 0.37773	  -0.645	-0.66326
Egf	  0.82407	   1.2556	  0.82044	   1.8573	-0.020453	 0.085055	  0.85868	 -0.15602	  -0.8567
Dnah2	 0.99409	  2.7608	 0.94746	  1.3192	-0.16354	-0.15558	 0.56441	 0.39613	-0.60928
Tcf7	  0.27997	   2.4282	   1.1418	   1.7342	 -0.09788	-0.038862	 0.030117	 -0.21539	  -1.3841
Tmem132a	  0.3521	  1.8849	  1.5286	  1.3654	0.061982	 0.15558	 0.50612	  0.1397	-0.89309
Cd163	   0.119	  1.3958	  2.5518	  2.0902	-0.10979	 0.75028	-0.64826	 0.71218	 0.77512
Cd37	  0.9015	  1.1657	  2.4637	   1.706	-0.23712	  1.2308	-0.48769	 0.48404	 0.23299
Cd80	 0.31727	  1.0225	  2.1463	  1.8703	 0.58947	 0.67832	 0.86658	-0.36176	0.027938
Htra4	  0.50533	   1.2108	   2.7666	   1.8489	  0.72635	  0.94076	  0.37798	0.0045988	  -0.3296
Slc11a1	 0.51278	  1.4192	  3.0241	  1.5887	0.093362	 0.59467	 0.40724	-0.73285	-0.91045
Ctsd	-0.19017	  1.5226	  3.1488	  1.5094	  0.5128	  1.3866	 0.94638	 0.27257	0.088203
Abcb1b	 0.41753	   1.747	 0.96178	  2.0983	  1.0854	  2.2897	-0.45188	-0.85334	-0.40845
Capn12	  0.9982	  1.7639	  0.8437	  1.9124	  1.0927	  1.9493	0.081854	 -1.1071	-0.81618
Gm12992	   1.0586	   1.5914	   0.2171	   1.7031	  0.33304	   1.6685	  -1.0939	  -1.3499	-0.016619
Nr3c2	  1.0473	  1.6315	 0.20481	  2.1179	 0.70771	  1.1586	-0.56824	  -0.376	0.040555
Cox4i2	  0.3847	  1.7433	 0.14989	  1.2509	 0.58908	  2.2226	-0.66205	-0.28847	  1.0065
Gm10125	 0.43944	  1.7017	 0.90408	  2.1002	 0.30244	  1.9639	-0.40232	 -1.0816	 0.67121
Tmem150c	 0.52343	  1.8263	  1.2527	   1.857	 0.50314	  2.1997	-0.29775	-0.22299	 0.48375
Cdc42bpa	 0.53343	  1.0804	  1.4263	  1.6037	  2.0928	 0.65437	-0.43774	-0.58653	 0.87289
Prg4	 0.12203	  1.5464	  1.0044	  1.6317	  2.1613	  1.3188	-0.48496	-0.80799	-0.06144
Ephx3	 0.17291	  1.9899	 0.71843	  2.0088	  1.4052	  1.5718	-0.70974	-0.72318	  1.3527
Pknox2	 0.92133	  1.7829	 0.72618	  1.6258	  2.1699	  1.5334	-0.48826	-0.97164	 0.89313
Abi3bp	  2.3099	  1.7709	  2.4105	  2.7736	  2.6021	  1.8697	   -1.92	0.026587	-0.30652
Itih5	   2.1227	   1.9818	   1.8507	   2.3937	   2.4806	   1.6837	  -1.4076	-0.076485	 -0.87904
Pcdh9	  2.3358	  2.3933	  1.7877	  2.2904	  2.5048	  2.3032	 -1.2122	-0.48574	-0.43669
Fibin	  2.2137	  1.5479	  2.0327	  2.3589	  1.9328	  2.0082	-0.53541	-0.37449	-0.53326
Rasa2	  2.1763	  2.1286	  1.9877	  2.4232	  1.7924	  2.2551	 -0.8458	-0.22115	-0.19994
Meis2	  2.3859	   1.951	   2.386	  2.5811	  1.8002	  2.4195	-0.65587	0.063323	-0.89438
Sorbs3	    2.12	  1.2432	  2.2229	  2.6839	  2.2835	  2.1757	-0.57266	0.085168	 -0.8371
Lphn2	  2.3865	  1.6892	  2.2095	  3.4564	  2.3702	  2.0884	-0.22985	-0.26537	-0.54707
Cap2	  2.1956	  2.0854	  1.7889	  2.2662	  1.8141	  1.8243	-0.71979	-0.97914	-0.42659
Nqo1	  1.8486	  1.8481	  1.7759	   2.315	  1.8935	  1.9898	 -1.0509	-0.73232	-0.92519
Fam167a	  2.0429	   2.426	  1.4192	  2.2819	  2.2518	  1.5841	-0.26299	-0.79412	-0.82889
Cnnm2	    2.067	   1.9869	   1.8758	   1.1314	   2.3071	   1.5657	 -0.43643	 -0.65476	-0.013985
Treh	  1.6673	  1.6874	  1.9681	  1.4622	  2.5458	  1.8873	-0.66285	-0.63913	0.033158
Dagla	   1.844	  2.1483	  1.6758	  1.8869	  2.3848	  1.4465	 -1.0223	-0.60931	-0.30132
Inhbb	  2.2359	  2.2064	  1.5332	  1.4897	  2.1632	    2.17	-0.50945	-0.51554	 0.18767
Pdzrn3	  2.0469	  2.1829	  1.6673	  1.9581	  2.1892	  2.3289	  -1.067	-0.80467	0.097248
Fam115c	  1.8829	  2.4014	   1.988	  2.4585	  2.1092	  1.3335	-0.65178	  -1.238	 0.14132
Limch1	  1.5993	  2.4029	  2.2811	  2.5164	  2.2738	  2.3835	-0.75414	 -1.2571	 0.20321
Robo1	   1.296	   1.786	   2.131	  1.5918	  2.4733	  1.8238	 -1.2577	 -0.5257	-0.96264
Antxr1	2.0609	1.7427	1.6908	 1.868	2.3213	1.1213	     0	     0	     0
Foxf2	 1.4968	 1.8007	 1.9775	 1.8002	  2.312	0.86148	      0	      0	      0
Kirrel	 1.5373	 2.0798	 2.8454	   2.13	 2.6927	0.99281	      0	      0	      0
Synpo2	 1.8772	 2.1661	 2.1798	 2.8522	 2.1199	 1.2439	-0.1035	0.39959	-1.0485
Nipal1	  1.2156	  2.0638	  1.3203	  2.2335	  2.0729	  0.6259	-0.38327	 -0.9121	-0.48691
Ackr3	  1.231	 2.0709	 1.6915	 2.7261	 2.0772	 2.1554	-1.4977	-1.0866	 1.0348
Hyal1	  1.4683	  1.8918	  1.6858	   2.068	  2.0534	  2.0378	 -1.0055	-0.40512	  0.7439
Ramp3	  1.2563	  2.4934	  1.7873	  2.1663	  1.6326	  1.7808	 -1.1196	-0.68667	 0.98452
Cpe	  1.8368	  2.4034	   1.136	  2.5938	  1.7726	   1.962	-0.82739	 -0.6163	 0.47683
Pcdh17	 2.1764	 2.0365	 1.7071	 2.8303	 1.5357	 1.7887	-1.1446	-0.4763	0.91543
Stx11	  1.7454	  1.9568	  1.8118	  2.2708	  1.3291	  1.5119	 -0.6626	-0.84999	 0.78441
Afap1l1	  1.3521	  1.7435	    1.81	  1.9389	  1.9266	  1.7309	0.011491	-0.48147	  1.0759
Htr1d	  1.7238	  1.6142	  1.9122	  1.8655	  1.8312	  1.9665	-0.23557	-0.97523	  0.6806
Mir7078	    1.73	  1.7131	   1.597	  2.3159	  2.1842	  2.2282	-0.09091	-0.89398	 0.64745
Cdc42ep1	  2.2921	  1.5114	  1.6837	   1.994	   2.326	  1.5632	0.094217	-0.87782	  0.3447
Cyp2j9	 2.2922	  1.884	 1.4868	  2.007	 2.2421	 1.5866	 -0.129	-1.5187	0.45831
Ect2l	   2.364	  2.1961	    1.58	  2.4983	   1.766	  2.0892	-0.20479	  -1.361	  0.6401
Casc4	  1.3095	  1.4868	  1.6042	  1.2858	  1.9712	  1.0901	 -0.9993	-0.92228	 0.34524
Zfp52	  1.7205	  1.5568	  1.6479	  1.1572	  2.0327	  1.5146	 -1.5916	-0.81778	 0.57266
Gria4	  1.4775	  1.8273	  1.3754	    1.39	  2.3943	  2.0788	 -1.5623	-0.62234	 0.82735
Cdh11	  1.8044	  1.4988	 0.88559	  1.3602	  1.8715	  1.2498	  -1.409	-0.76394	 0.22668
Ptprr	  1.6774	  1.3351	  0.5855	  1.5495	  2.4109	  1.3984	 -1.0842	-0.54651	  0.5893
Nbea	  1.8898	  1.4406	  1.1126	  2.0722	  1.9311	  1.7503	-0.89307	 -1.0507	 0.74819
Ppp1r3c	   1.998	  1.4257	  1.1599	   1.781	  2.2096	  1.7078	 -1.1642	-0.84705	 0.52013
Dach1	  1.3498	  1.1836	  1.2629	  1.9782	   1.914	  1.0752	 -1.4201	-0.43511	 0.28919
Rerg	 1.5303	 1.6475	0.93787	 2.2991	 1.8067	  1.497	-2.1735	-0.4541	0.56824
Peg10	  1.9662	  1.0553	 0.87924	  2.3144	  2.1293	  1.0314	-0.59264	 -1.1237	   -0.17
Spry4	  1.6761	  1.1551	 0.83111	  2.4862	  2.0408	  1.4568	-0.65154	-0.46643	 0.35565
Clec4d	  1.5502	  1.1611	  2.0496	  1.2179	  1.3434	  2.1931	 -1.0788	-0.21861	  0.4365
Gorab	 0.96903	 0.84224	  1.8208	  1.4891	  1.0172	  1.6799	-0.92854	 0.15949	 0.29324
Gabrb1	   1.4332	   1.4333	   2.3785	   1.7274	   1.3288	   1.7469	  -1.4848	-0.062634	   1.0621
Kcnk2	  2.2709	  1.5207	  1.9763	  1.6515	  1.2736	  1.5754	 -1.1301	-0.90199	 0.10299
Tbc1d12	  2.0419	 0.94687	   1.823	  1.8821	  1.7347	 0.99096	-0.79092	-0.80595	 0.29578
Naalad2	   1.9785	   1.6023	   1.9243	   1.3482	   1.7069	   1.5947	 -0.85476	-0.088192	  0.74194
Sestd1	  1.5746	  1.7705	  1.6949	  1.4441	  1.0656	   1.256	 -1.1821	-0.33315	 0.80324
Nfatc4	  1.4998	  1.6723	  1.5931	  1.7757	  1.6616	  1.4659	-0.93221	-0.23531	 0.21052
Piezo2	  1.5753	  1.5023	   1.876	  1.7841	  1.3638	  1.3859	-0.98587	-0.34941	 0.01159
Adcy4	  1.6851	  2.1199	  2.6136	  2.3845	  0.9804	 0.85544	-0.44066	 0.77253	  1.1452
Rnase4	  1.9396	   2.135	  1.9143	  1.9979	 0.91871	  1.1208	-0.52247	 0.61543	  1.9869
Gpr153	   2.859	  1.7625	  2.1712	  2.0755	  1.5258	  1.2797	-0.42181	 0.25996	  1.3918
Itga1	  2.5734	  1.8907	  1.7673	  2.0767	  1.3177	  1.2614	-0.82133	 0.18117	  1.3264
Sele	  2.7878	  1.9116	  1.2178	  2.9716	  1.5626	  1.4661	-0.26705	-0.01419	 0.90906
Kcna3	  2.7999	  2.0246	  2.2872	  2.2808	   0.829	 0.50002	-0.80643	-0.34484	 0.54932
Cnn3	  1.3151	 0.79822	  1.7496	  2.7255	  1.7119	  1.3013	-0.62675	 0.17593	 0.26587
Ubtd2	  1.7483	  0.5996	  1.2223	  2.2792	  1.6996	  1.4659	-0.88921	0.073147	 0.75365
Il1rap	   2.0377	   1.7211	   1.9339	    2.637	   1.0965	   1.1986	 -0.60731	-0.027356	  0.60378
Zfp821	  1.8042	  1.1475	  1.8734	  2.4641	  1.3125	  1.5976	-0.67896	0.075313	  1.1492
Srxn1	  1.2477	 0.89817	  2.3881	  2.4394	  1.3326	  2.1125	-0.56498	-0.08285	 0.91378
Upp1	  0.83883	  0.31287	   1.9702	   3.0627	  0.94064	   1.5422	 -0.53931	-0.049645	   1.3078
Fgd6	  1.9026	  1.1018	  2.8806	   2.536	  1.1777	 0.62892	 0.36307	-0.23575	 0.99664
Id2	  1.7345	  1.6678	  2.9921	  2.2531	  1.2109	  1.6287	 0.19319	-0.41998	  0.2402
Ptgir	  1.6696	  1.4199	  2.5947	   1.876	  1.3255	   1.998	 0.56223	0.088874	 0.23607
Il1rl1	2.1729	1.2682	2.7879	2.2642	1.6961	1.2047	     0	     0	     0
Phlda1	  1.4655	 0.89607	  2.4054	  1.7247	 0.96576	 0.67853	-0.67388	-0.26916	 0.72871
Rab34	  1.5533	 0.60965	  2.4447	  1.8005	  1.8201	  1.7473	-0.36467	-0.51976	 0.39014
Sdc1	     1.249	   0.52097	    3.0963	    1.9306	    1.1779	    1.4651	  -0.45683	 -0.092409	-0.0040192
Abra	    1.797	   1.1402	  0.63258	   1.6626	   2.0015	   1.6054	  -0.9991	-0.074415	 -0.21363
Bdkrb2	  1.8446	  1.6254	  1.1726	   1.973	  1.7692	  1.5041	-0.38968	  0.3198	-0.18216
Cacna1c	  1.8038	   1.921	 0.62439	  1.9676	  2.0441	  1.7576	 -0.6871	 0.17028	-0.12236
Evc2	  1.6877	  1.5047	  1.5119	  1.4092	  1.6704	  1.7367	 -1.2004	 0.23369	-0.28121
Snhg18	  1.5792	  1.3987	  1.2025	  1.1558	  1.9765	  1.4198	-0.86302	 0.35821	 0.33421
Negr1	   1.644	  2.1594	  1.4676	  1.0906	  2.2139	  1.3386	 -1.2185	-0.12724	0.061801
Fbn2	    2.324	   1.0075	   1.7775	   1.8093	    1.664	   1.6382	 -0.63889	-0.002934	 -0.49878
Rhoc	  1.5892	  1.3434	  2.3144	  1.8686	  1.9831	  0.9004	-0.87273	0.079025	-0.42225
Fkbp14	  1.3951	  1.5387	  1.3243	  1.3368	   1.911	  1.0552	-0.59526	 0.31758	-0.59563
Gm1564	  1.2054	   1.263	  1.8832	   1.311	  2.0498	  1.3171	-0.70915	-0.20481	  -0.692
Katnbl1	  1.4921	  1.1116	  1.4859	  1.4096	  1.6073	  1.5687	-0.45284	 0.27631	-0.17266
Morc4	  1.6794	 0.93899	  1.1414	  1.4581	  1.6406	  1.2032	-0.20417	 0.76171	-0.47087
Gm16861	  1.8977	  1.3055	  1.0756	 0.82011	  1.4545	  1.1822	-0.36088	 0.19125	  -0.576
Zfp953	  1.8118	  1.1651	 0.79241	  0.9373	  1.4093	  1.0335	-0.62778	 0.17755	-0.33563
Ntrk3	  1.6317	  1.4376	 0.61256	 0.89461	 0.97798	  1.2435	-0.88453	 0.48138	-0.66834
Prickle1	   1.432	   1.366	 0.85882	   1.054	   1.023	   1.101	 -1.1476	-0.31131	-0.97547
