	SFB_v_GF_CD11b-CD103-	SFB_v_GF_CD11b-CD103+	SFB_v_GF_CD11b+CD103-	SFB_v_GF_CD11b+CD103+	SFB_v_GF_Monocyte	SFB_v_GF_Macrophage	SFB_v_GF_CCR6-ILC3	SFB_v_GF_CCR6+ILC3	SFB_v_GF_SCA+CCR6+ILC3	DKO_v_JAX_3day_CCR6-ILC3	DKO_v_JAX_3day_CCR6+ILC3	DKO_v_JAX_eday_SCA+CCR6+ILC3
Flrt3	 0.91712	 0.13141	  1.1733	 0.99188	 0.70437	  1.4169	0.085254	 -1.5949	-0.35403	-0.13016	 0.90549	-0.32258
Snord72	   1.006	 0.69376	  1.0814	 0.96279	 0.76429	  1.3058	 0.39797	 -2.1543	-0.76807	0.080906	  1.7645	-0.27778
Arhgef26	  1.0499	  0.5741	 0.90707	 0.85874	 0.71902	  1.2936	-0.17995	 -2.0512	 0.45926	 0.73148	  1.9663	-0.44638
Scn1b	 0.58921	  1.0187	  1.1301	 0.36074	 0.43614	  1.0374	-0.43325	 -1.8847	 0.42159	 0.46401	  2.1896	-0.11799
Tm2d1	  0.4621	 0.81432	 0.93346	  0.4818	 0.59271	 0.51205	-0.36737	 -2.0771	 0.55272	 0.78521	  1.9672	-0.46078
Cep83os	 0.41725	 0.89054	 0.84631	 0.43918	 0.57123	 0.73455	-0.29442	 -1.8151	-0.22851	0.037295	  1.7218	-0.70253
Zfp97	 0.59502	 0.94612	  1.0778	 0.48415	 0.51619	 0.49477	 0.23313	 -2.1026	 0.29033	-0.14149	  1.7331	-0.26294
Nicn1	 0.36889	 0.42425	  1.1085	 0.44584	 0.50465	 0.34294	-0.12023	 -1.3813	-0.19522	 0.13107	  1.9874	-0.62908
Tceal8	  0.57902	  0.25871	  0.91491	  0.65002	  0.50678	  0.39379	  0.40974	  -1.2818	-0.093364	-0.079124	   2.1175	  -0.5722
Dsel	 0.86899	 0.83377	  1.0902	 0.90149	 0.22239	 0.57251	0.058171	 -1.8399	-0.45577	 0.61681	  2.5169	 0.34328
Ube2v2	  0.5786	 0.28671	 0.94833	 0.44694	 0.27177	 0.53487	 0.51613	 -2.0882	-0.10626	 0.10604	  2.5234	-0.29543
Zfp119b	 0.98449	0.071178	  1.2418	 0.61624	 0.47594	 0.63847	0.083134	 -1.5316	-0.15486	-0.06724	  2.9446	-0.16332
Chpt1	 0.74036	  1.0728	 0.45987	 0.68512	 0.88959	  1.0994	 0.16459	 -1.4911	-0.14695	-0.17256	  2.0654	-0.18615
Kcnab1	 0.90607	  1.1752	 0.79477	 0.73184	 0.80753	 0.79732	0.071072	 -1.5353	-0.15377	0.074406	  2.1228	 0.52391
Gm1045	 0.82763	 0.81263	 0.90976	 0.77498	 0.90266	  1.1771	0.052823	-0.84248	 0.30881	 0.62544	  1.8253	 0.32887
Snora81	   1.0687	  0.69454	  0.85433	  0.86496	   1.0562	  0.94852	-0.087951	  -1.1589	 0.071377	  0.39113	   2.2728	 -0.13008
Lrrc4	   0.7416	  0.60579	  0.97341	  0.42012	   1.1829	   1.2637	0.0054639	 -0.69784	  0.53218	  0.17904	   2.5853	  0.19595
Frmd7	   0.9298	  0.15732	  0.94597	-0.025453	  0.85651	  0.55404	  0.10613	  -1.6721	  0.46378	  0.66187	   2.5149	   0.5622
Ube2j2	0.79962	0.33189	0.17366	0.60885	0.59463	 0.9818	0.24496	-1.6398	0.45862	 1.1542	 2.6681	0.13397
Pycr1	  1.7264	 0.49692	  1.2597	 0.47783	 0.34726	 0.95186	 0.24083	 -1.9998	-0.61387	 0.88037	  2.0435	-0.58151
Sema6c	 0.99611	 0.42578	  0.5982	 0.27347	 0.47764	  1.1432	 0.29761	 -1.0135	-0.45976	 0.62073	  2.6971	 -0.8912
Coprs	 0.76369	 0.62065	 0.89592	 0.34927	  1.1864	0.023787	 -0.8709	-0.81966	 0.33213	-0.36528	  1.9673	-0.47403
Habp4	  0.32598	 0.082339	    0.902	 0.062472	   1.1094	  0.20098	  -1.0116	 -0.92386	-0.092719	-0.033176	   2.7583	 -0.19829
Ldhd	 0.25493	 0.28547	 0.50629	  0.3249	  1.0161	 0.52784	 -1.1724	 -1.1248	-0.35849	-0.01032	    2.07	-0.69984
Naalad2	    1.256	  0.88286	  0.95231	  0.60067	  0.19305	  0.32482	  -0.6011	  -1.0349	 -0.27971	-0.024137	   2.2328	 -0.21733
Piezo2	 0.94491	 0.88691	 0.60669	  0.5627	 0.55427	 0.92271	-0.53867	 -1.2163	-0.37714	-0.43157	  1.9083	-0.96379
Xk	 0.43997	-0.22887	  1.5954	 0.95194	   1.136	  1.0831	-0.67563	 -1.2962	0.015655	 -0.3583	  2.6913	-0.29656
Adam1a	 0.41285	  1.3569	 0.33071	 0.50828	  0.2403	  1.0647	 -1.3492	 -1.3666	-0.13962	 0.52626	    2.29	0.011504
Aasdhppt	  0.4388	 0.31961	  1.0147	 0.25046	 0.61754	 0.72896	 -1.1068	-0.75874	 0.19325	0.036153	  1.8451	  0.6356
Gm4532	 0.64889	  0.9539	 0.57315	 0.52869	 0.49813	 0.10831	-0.88811	-0.47397	 0.24729	 0.64737	  1.3349	 0.45686
Gm5523	  0.70729	  0.74918	   1.3332	  0.39493	-0.021102	 0.012196	 -0.45614	 -0.23188	 0.057499	  0.16582	   1.8012	  0.56698
Mir7013	   0.92439	   0.27776	   0.69851	   0.86979	   0.22679	   0.45427	0.00095423	   -1.0391	   0.87161	   0.47223	    2.0691	   0.84893
Npas1	  1.2804	 0.74779	  1.3295	  0.7241	 0.93713	 0.51726	-0.19088	-0.95511	 0.81699	-0.32425	   2.113	 0.74805
Rgs20	  1.2041	 0.52095	  1.2118	 0.77518	 0.66289	 0.76319	-0.77859	-0.57026	 0.62502	 0.46198	  2.2201	 0.57684
Magee1	  0.63009	   0.6728	   1.1879	  0.40727	   1.1681	  0.28082	 0.043248	  -0.7972	-0.057186	  0.43783	    2.547	  0.88791
Mcmdc2	  0.52781	-0.042482	   1.7878	  0.56236	  0.83897	  0.81611	0.0089691	 -0.81342	 -0.28885	  0.10906	   2.2614	  0.87499
Vpreb3	  0.63669	-0.076761	  0.75397	  0.74615	   0.8402	  0.82061	-0.048499	 -0.38454	 -0.44287	 -0.11136	   2.5322	  0.70269
Adora2a	 -0.47197	   0.5326	   1.0021	  0.09784	  0.69086	    1.368	  0.74176	  -1.0974	  0.52216	-0.036314	   2.6797	  0.29371
Snord4a	  0.11297	   1.3091	   1.4206	  0.20917	  0.54572	   0.7677	   1.1318	   -1.827	-0.091348	  0.43528	   2.2549	  0.42178
Magi2	 0.33843	 0.94849	  1.2345	 0.06612	 0.96743	 0.86387	 0.31383	-0.88911	 0.61243	-0.68724	  2.2268	 0.30461
Mir7-1	 0.30833	 0.96162	  1.4674	 0.48085	  1.1104	 0.78193	0.079216	 -1.0935	-0.14999	-0.64268	  1.8806	 0.52665
Snora30	 0.48837	 0.85662	  1.5641	 0.49222	  1.4463	 0.96813	 0.15751	 -1.8525	 0.51649	-0.59665	  1.8281	 0.19266
Prr15	 -0.2595	  1.5362	  1.1465	 0.45035	  1.1341	 0.62732	 0.10787	-0.50339	 0.71053	 0.61383	  2.5601	0.016392
Alpk2	   0.7911	 -0.46986	   1.1495	   1.0709	  0.27823	   1.4103	 -0.26706	 -0.16683	  -1.0435	-0.065901	   1.6994	 0.081115
Gpr35	   0.1787	 -0.50374	  0.52645	  0.79266	  0.72592	  0.85176	0.0030266	 -0.70175	  -1.3358	  0.45083	   1.9059	  0.68126
Dio2	0.027227	-0.18115	 0.77759	  1.3131	  1.0661	  1.7613	 0.76823	-0.98849	-0.76682	  0.1508	  1.9446	 -0.1136
Aplp1	  1.0984	  0.2446	 0.52904	 0.67207	-0.20098	  1.4157	 0.46878	-0.76153	-0.64938	 0.76442	   2.463	 0.30083
Ppap2c	  0.9094	-0.33027	 0.55787	 0.43436	-0.17843	  1.3147	 0.41592	 -0.9335	 0.14626	 0.82927	  2.7122	 0.94675
Esr1	     1.239	  -0.44637	  0.096214	   0.14726	   0.24032	-0.0012131	   0.90056	   -1.2475	  -0.27999	   -0.2458	    2.0355	 -0.091633
Mrc1	  0.85001	 -0.63162	  0.41865	  0.27753	  0.10319	  0.26909	  0.80043	 -0.43937	  -1.0346	 -0.49008	   1.6438	-0.037195
Ifitm1	 0.34797	-0.75069	  0.1744	 0.53417	 0.27015	 0.68268	 0.34178	 -1.1768	 0.33237	-0.21786	  1.6558	 0.83713
Trp53tg5	 0.47186	 -0.3248	  0.1704	 0.97604	 0.76145	 0.52113	 0.53213	-0.94814	-0.34429	-0.39964	   1.934	 0.63341
Ppp1r13l	  0.31434	-0.078887	   1.1649	  0.53891	 0.080025	   0.3811	  0.45224	  -1.3648	 0.024143	 -0.47735	   1.9895	  0.61388
Kif1a	 0.99124	-0.28864	  1.0858	 0.72119	 0.60157	  1.2541	 0.64658	-0.73603	-0.93159	 0.12425	  2.0643	 0.13458
Tex14	   0.9467	 0.078996	  0.92751	  0.95327	  0.23283	   1.5202	   0.7483	  -1.0115	 -0.34921	-0.052651	      1.9	-0.029406
Tceal1	  1.0869	 0.24827	 0.58145	 0.44251	-0.12732	  1.0919	 0.35059	-0.79616	-0.41039	-0.43535	  1.6732	 0.34341
Slc16a3	  1.1266	-0.04416	0.088472	 0.71988	 0.67508	  1.0369	 0.55567	 -1.3328	-0.25655	-0.90046	  1.9494	 0.21312
Efnb2	 0.69229	 0.50288	  1.3079	 0.42567	 0.66933	   1.097	 0.66978	-0.85194	-0.63925	-0.36093	  2.2052	 -0.6824
Hdgfrp3	 0.57937	 0.27178	 0.60909	 0.62055	 0.54262	 0.94076	  1.0205	 -1.2641	-0.31416	-0.23338	  1.6207	-0.86941
Hecw2	 0.45497	 0.47731	 0.60302	 0.56359	 0.54939	 0.21252	  1.2798	 -1.4348	-0.78508	-0.05452	  2.7166	-0.33295
Lrrn3	   1.0125	  0.74374	  0.65309	  0.18409	   1.0004	  0.59046	  0.51323	  -1.5886	 -0.78737	-0.093027	   2.2839	 -0.56234
Pdzd9	  0.37967	  0.28744	   1.7062	-0.044761	   0.2051	  0.42903	   1.2275	  -1.1503	 -0.74621	  0.19989	    1.979	 -0.29935
Phex	 0.56541	  0.7759	 0.88567	 0.28083	  0.2498	  0.5408	  1.6909	-0.87413	-0.38982	 0.27252	  1.8811	-0.63832
Osbpl5	 0.82965	 0.59908	  1.2142	 0.55789	 0.66749	  1.1047	 0.90229	-0.66841	 -1.5219	0.085156	  2.3169	 0.25078
Ranbp3l	 0.75984	 0.54483	 0.63343	 0.68169	 0.66444	  0.8054	 0.82254	-0.96952	 -1.1014	 0.14179	  1.3895	0.026024
Tmem115	  0.5003	   1.097	  1.0882	 0.71056	 0.19232	  0.6131	 0.56512	-0.78839	-0.88229	 0.36706	  1.3464	 0.12842
Hectd2	 0.60589	 0.70313	 0.96908	 0.29139	  1.1394	  1.2155	 0.53087	-0.51864	-0.14435	 0.72258	  2.3328	-0.19918
Sort1	 0.57963	 0.93736	 0.97886	 0.37042	 0.98377	  0.9158	 0.74503	-0.51608	-0.47135	 0.15553	  2.4488	-0.17979
Pcdh7	-0.13678	 0.69452	  1.3155	 0.29794	 0.64423	  0.7183	 0.64923	-0.49874	-0.23491	 0.53997	  2.1792	-0.23817
Serpinc1	 0.62691	 0.58274	  1.4303	 0.78548	  0.6425	  1.2297	 0.91824	-0.35061	-0.26642	  1.0959	  2.0041	-0.72521
Pax8	 0.82901	   1.317	  1.6231	   0.825	  1.0188	  0.7018	  1.1142	-0.59085	-0.64115	 0.29223	  2.3572	-0.56609
Aldoc	 0.42417	 0.26371	 0.19565	 0.26467	  1.0818	 0.86313	 0.33144	 -1.1615	-0.74289	  1.1677	  1.4244	 0.14204
Cxx1c	 0.010761	  0.32175	-0.013893	   0.3421	  0.53795	  0.40607	   1.2809	  -1.1678	 -0.88385	  0.98201	  0.84028	  0.23073
Pcyt1b	  0.19861	   1.2652	  0.33153	  0.46345	  0.11627	-0.038361	  0.36904	 -0.37752	 0.095098	   1.1947	   1.0058	  0.12378
Pdk2	 0.10947	  1.1533	0.002172	  0.6031	 0.62261	  0.2144	  1.2259	 -0.6976	-0.21293	 0.55725	  1.0879	-0.87805
Dtnbp1	 0.30353	 0.59174	 0.55864	 0.94504	  1.1058	 0.39915	 0.87941	 -1.0093	 0.31237	 0.56786	  1.1699	-0.15324
Zfp931	0.21491	 0.7912	0.31897	0.38303	0.80787	 0.5936	 1.1849	-1.2405	  0.265	   0.82	 1.2069	0.33702
Gm16861	0.88108	 1.0795	0.71193	 1.0044	 1.4501	0.80438	0.72486	-1.4868	0.44876	0.65869	0.82538	0.47349
Plcd1	0.15101	0.22335	0.28426	0.80474	 1.8825	0.70097	0.58418	-1.0208	0.17928	0.69386	 1.2233	0.90746
Hus1b	0.19813	 1.1328	0.22256	 1.9659	 1.5847	   1.27	0.82365	-1.1114	0.21751	0.64372	 1.2114	0.59331
Epn3	   1.018	 0.75868	 0.25221	  1.0141	  1.0009	 0.72794	-0.15576	 -1.9797	  -0.738	  1.0482	  1.3549	  1.0102
Srms	  1.3323	 0.75464	  1.3175	  1.7533	   1.127	 0.87162	0.066658	 -1.3395	-0.68893	 0.74082	  1.2907	 0.57482
Gm2011	  0.85663	  0.30805	    1.007	   1.3192	 0.058989	  0.94314	 -0.30429	  -1.1809	  0.14968	   1.7403	   1.2988	-0.080199
S1pr3	  1.7103	-0.13423	  1.0922	-0.42524	 0.80969	  1.5596	 0.14772	-0.09189	 -1.0982	 0.32137	  2.2524	0.040846
Aar2	0.023254	 0.74221	-0.12197	 0.39062	 0.46014	0.063262	 0.60882	-0.92682	 0.88646	 0.34673	 -1.2363	 0.10965
Il20rb	  0.37898	   1.1917	   0.1435	-0.079629	   0.6648	  0.74631	    0.756	  -1.0838	   1.3229	  0.19183	   -1.058	  0.17443
Asb5	 0.17928	 0.82905	 0.09023	  0.5623	0.067369	 0.64572	 0.13138	 -1.5962	 0.95148	 0.34788	-0.75654	-0.35319
Pcdhgb2	-0.027689	   1.1336	  0.19031	  0.52561	 -0.05085	  0.91611	 0.083003	  -1.3483	  0.72993	0.0011879	 -0.69378	 0.063397
Etohd2	 0.26983	 0.97308	-0.12398	 0.42808	 0.57676	 0.75383	0.069288	 -2.0039	 0.46545	 0.19348	 -1.6665	0.012924
Fosl1	-0.090611	  0.51231	 -0.14797	  0.85078	  0.41822	  0.17359	  0.41395	 -0.58951	   1.4104	   1.1169	 -0.10335	 -0.91738
Zfp174	 0.33303	  0.3577	0.010866	  1.1569	 0.47536	 0.03064	 0.23378	 -1.1451	 0.61064	 0.53169	-0.29164	-0.20847
Gm10125	-0.099905	 0.070508	  -1.0216	  0.53952	  0.36602	   1.5799	-0.031742	  -1.4257	 0.013475	  0.42026	 -0.38853	-0.078194
Ttc39a	  0.26423	  0.55344	 -0.71701	  0.13416	  0.89503	  0.87811	-0.093033	  -2.0309	 -0.11629	  0.24917	-0.081491	 -0.53086
Lrig1	0.083636	 0.17167	 -1.0538	 0.50142	 0.84851	 0.15427	  1.0251	 -1.5605	  0.8452	 0.65797	-0.61156	 0.30476
Siah1b	 0.19998	  0.2849	-0.84156	 0.36257	 0.94803	  1.0153	 0.55572	 -1.8649	  1.2052	 0.24029	-0.47745	 -0.1494
Tmem150a	 -0.52703	  0.24747	 -0.58896	  0.51307	   1.4522	  0.56215	  0.24289	  -2.0632	  0.75517	  0.56293	  0.19879	-0.058321
Ablim3	 0.63411	 0.52951	 0.92938	 0.41798	  1.2201	 0.76119	 0.11178	 -1.1571	 0.16338	0.024886	-0.14046	-0.48534
Mir181a-2	 0.65989	 0.75392	 0.80253	  1.0993	  1.1484	 0.96367	-0.16319	-0.76016	 0.57194	-0.15576	0.025816	-0.43187
Ugt1a6a	  0.35865	  0.34159	   1.1763	 0.084149	   1.1401	   1.0949	  0.07768	 -0.91416	  0.82588	0.0009153	  0.34313	 -0.47864
Ppp2r3a	  0.79872	  0.36097	  0.70122	  0.33415	  0.47858	  0.81202	0.0035635	  -1.1865	  0.83047	 -0.18052	 -0.44493	  -0.0302
Tmem132c	 0.64808	 0.70616	 0.64399	 0.71909	 0.67184	 0.65661	 0.20306	 -1.1406	 0.65828	  0.2118	-0.38801	-0.28302
Rbm24	 0.76342	 0.62254	 0.69459	 0.62169	 0.59946	 0.86983	-0.13159	 -1.4979	 0.43197	0.020191	 0.18122	 0.42754
Ccr5	 0.46962	0.046631	  1.0672	 0.10334	 0.12581	 0.65564	 0.41237	 -1.3968	   -0.13	-0.17024	-0.27704	 0.31959
Mir7650	 0.59603	 0.14283	 0.82212	 0.40056	-0.27933	 0.52336	 0.33316	 -1.0497	  0.6542	-0.24515	-0.63962	 0.11346
Erbb2	 0.43494	 0.19778	  1.1952	 0.53315	 0.36311	 0.20817	 0.70376	 -1.6407	 0.37982	0.024702	-0.62557	0.063799
Phf13	  0.22727	  0.81452	  0.89777	  0.45381	  0.83079	 -0.02756	  0.60912	  -1.4435	-0.040459	  0.14178	 -0.51316	  0.18806
Eqtn	 0.84015	 0.54391	 0.44982	  1.0124	  0.1632	 0.93482	 0.41009	-0.95128	  1.3428	-0.17315	-0.28381	 -0.1314
Fam124b	  0.24396	  0.87674	  0.22808	  0.65415	  0.22469	   1.1339	  0.84678	 -0.63667	   1.1319	-0.068725	 -0.49799	0.0058334
Mir128-1	  0.38817	  0.87313	  0.38939	  0.51539	  0.34467	   1.1164	  0.96837	 -0.42859	   1.4592	 0.089912	 -0.25053	-0.046908
Mef2b	  0.23455	   1.2242	  0.32023	  0.56279	  0.25399	   1.1906	  0.77666	 -0.15224	  0.85271	 -0.71484	0.0075324	 0.075851
Rgs9	 0.30312	 0.74448	  1.2811	  1.1824	0.043411	  1.2713	  1.0479	 -1.0121	 0.96981	 0.15355	-0.37082	 0.38596
Mir3075	0.95767	0.44921	 0.9259	 1.1673	 1.3034	 1.1267	 1.0247	-1.0698	 1.0725	0.01837	0.22995	0.67901
Mir8091	 0.47862	 0.27576	 0.72521	 0.72599	 0.44717	 0.45478	   1.092	 -1.0876	  1.0568	-0.49647	 0.10474	 0.78525
Aloxe3	  1.0572	 0.95014	 0.60826	 0.98807	  1.2036	 0.22057	 0.33839	  -1.358	-0.13763	 0.28301	-0.99642	 0.50428
Gpc1	  1.1345	 0.51757	 0.50972	  1.0372	 0.94208	  1.0526	 0.53702	 -1.3971	 0.42093	  0.4282	-0.53792	 0.71118
Txnrd1	0.68352	0.39534	0.98776	 0.8284	 1.0068	 1.1187	0.34916	-1.2096	0.16918	0.03624	-0.2424	0.51594
Ifnk	  1.2295	0.028881	  0.8604	 0.98485	 0.82224	  1.1048	  1.0126	 -1.2544	0.098005	0.029672	-0.71312	 0.40859
Fam129b	 0.56968	  1.2015	 0.59479	  1.2396	  1.0117	  1.2095	 0.34316	 -1.6915	 0.48367	-0.30715	 -1.2642	 0.67219
Epb4.1l5	  0.68159	  0.67197	    0.895	  0.83046	  0.47886	   1.3485	  0.47975	  -2.1216	  0.12028	-0.060701	 -0.36673	 0.078215
Phtf1os	   0.8782	  0.84194	   1.0013	   1.0345	  0.21943	   1.0113	   0.4537	  -2.3771	  0.10416	 -0.39318	  -1.2139	-0.095098
Gng4	  1.2601	  1.2998	  1.4042	  1.0562	 0.42073	  1.2393	 0.55548	 -2.4143	 0.15852	 0.38782	-0.57256	 0.33227
Gm12657	 0.79347	 0.53633	 0.89198	 0.92932	  1.2774	  1.4514	 0.86963	  -2.482	 0.40336	-0.29088	 -0.1942	 0.39367
Plekhb1	  1.3856	  1.7505	 0.78331	 0.97347	 0.65773	  1.8156	 0.69179	 -1.6852	 0.70369	  0.2677	-0.71861	 0.13579
Adarb1	   1.1997	  0.94462	 -0.60849	  0.98286	  0.46005	   1.6524	-0.025543	  -1.8395	  0.17652	 0.041414	   1.4786	-0.042836
Aig1	 0.19503	  1.1808	  1.0809	 0.96684	 0.77612	 0.74027	-0.10229	 -2.4643	 0.66971	 0.24432	 0.91466	-0.22835
Nrg4	0.086175	 0.60705	 0.73318	 0.58877	 0.97601	  1.1428	 -0.8281	 -2.0828	 0.49569	 0.35873	  1.0061	-0.42893
Cmc1	 0.86369	 0.78286	  0.3167	 0.63514	 0.34436	 0.61312	-0.44011	 -2.2982	  1.0281	  0.3048	 0.93246	 0.05708
Ppargc1a	 0.79176	 0.77537	 0.54419	 0.46612	 0.38976	  1.1439	-0.73258	 -1.8772	 0.40163	0.024406	  1.1814	-0.12762
Cpa3	 0.88592	 0.33148	 0.78715	 0.97624	 0.27152	 0.62271	-0.36762	  -1.595	 0.84707	  0.7424	  1.0051	-0.23273
Chsy3	 0.56661	 0.91063	 0.39585	 0.88324	 0.64502	 0.73303	 0.15779	 -1.1571	  1.1678	 0.23455	  1.1264	-0.39781
Mir1955	  0.87701	   1.0528	  0.32828	  0.85279	  0.67879	  0.84562	 -0.37445	   -1.213	  0.64408	  0.16831	  0.90407	-0.084971
Hhip	 0.96141	 0.61552	 0.94025	 0.99331	  0.4709	  1.4085	 -0.3037	-0.93447	 0.95099	 0.10525	  1.0994	0.054858
Gm11981	  1.1089	 0.43593	 0.12309	 0.95698	  1.0527	  1.3073	-0.37063	 -1.4738	  1.2726	-0.13977	 0.48758	-0.34016
Fbxl12os	   1.364	 0.48966	 0.36953	 0.58365	 0.69273	 0.90914	 0.36527	 -1.7511	 0.89689	-0.17722	  1.4383	 0.18442
Slc16a7	   1.4308	  0.80012	  0.20731	  0.23735	  0.95729	  0.55255	0.0095261	  -1.4924	    0.838	-0.057997	   1.8269	 -0.17657
Gm11517	 0.27189	 0.48547	   1.028	 0.43206	 0.18908	  1.0125	-0.12221	 -1.7685	  1.0806	-0.58424	  1.6319	 0.15485
Tnfsf12	 0.60794	 0.81218	 0.80135	 0.15826	  0.7782	  0.6453	 0.19853	 -1.6733	 0.52014	-0.60567	  1.4212	  0.4557
Zfp472	0.94612	0.42575	 1.0881	0.53023	0.50782	0.60464	0.13918	-2.4758	 1.2202	0.12549	 1.5362	0.12435
Zxdb	 0.86204	 0.85278	  0.8146	 0.88387	 0.81528	  1.0513	 0.31789	 -2.5233	 0.29564	-0.14373	  1.6034	 0.16552
Tmem198b	0.32997	0.44438	0.38696	 1.0005	0.15801	 1.2087	0.11605	-1.6045	0.60544	0.23679	 1.7338	0.23876
Gm10658	  1.0406	 0.62291	 0.90796	  1.6631	 0.06457	 0.90778	-0.60035	  -2.196	 0.39838	-0.59995	 0.83261	 0.30908
Wipi1	  1.5435	 0.38355	  1.0757	  1.4847	 0.43415	 0.81412	-0.47843	 -1.9982	 0.41006	-0.20838	 0.39885	-0.41362
Cap2	  1.2885	  1.2916	  1.3625	  1.2736	  1.2701	  1.3051	0.067462	 -1.8114	-0.11807	 0.15685	  1.1934	   0.315
Mir466i	  1.6437	  1.8337	  1.1697	  1.2827	  1.4882	  1.5489	 0.49312	  -1.662	-0.16272	-0.55776	 0.84993	 0.11445
Cpeb3	  1.4864	 0.89441	  1.5078	 0.89014	 0.99585	 0.89082	 0.25741	 -1.6174	 0.72397	-0.79375	 0.86679	-0.17331
Zfp711	   1.2006	   1.1944	   1.2037	   1.2025	   1.1902	    1.326	-0.002741	  -1.1493	   0.6849	 -0.21573	   1.5383	 -0.13655
Ccdc37	  1.1138	  1.4509	  0.7554	  1.1245	 0.96172	  1.5142	-0.72709	 -2.0861	 0.14097	-0.86972	  0.9805	 0.22107
Pcdh9	 0.91064	 0.81905	  1.0007	 0.78852	 0.72262	  1.5433	-0.66278	 -1.1653	 0.16201	-0.77178	 0.93757	 0.42244
Gja1	  1.5066	 0.91359	 0.97977	 0.50323	 0.51144	  1.6983	-0.82508	 -1.5849	 0.54366	-0.37696	  1.1461	-0.82819
Inhba	   1.4296	  0.39687	  0.97674	  0.64469	   1.3759	    1.321	-0.011993	  -1.8257	0.0067628	 -0.62373	  0.76977	 -0.67498
Rbm4	   1.5459	   1.1579	  0.39285	  0.32362	   1.2934	  0.68168	  0.11881	  -2.2641	-0.023241	 -0.31515	   1.5355	  0.40958
Sh3bgrl2	    1.964	   0.8915	  0.76539	   0.7507	   1.1844	   1.2056	 -0.19246	  -1.8368	0.0012391	 -0.33634	   1.9476	 -0.23476
Kcng3	  0.84604	   1.3242	  0.92252	    1.283	   1.1948	   1.5412	  0.43604	  -1.6838	   1.0726	  -1.3824	    1.655	0.0056836
Mirlet7d	  0.79982	   1.4422	   0.1672	   1.0912	  0.70861	   1.2143	-0.034996	  -1.3379	   0.6152	 -0.77282	   1.2228	 -0.20251
Sptb	 0.97067	  1.5314	 0.55865	 0.90535	 0.78335	   1.195	 0.63393	 -1.7166	 0.96631	-0.24403	  1.9568	-0.49316
Fgf9	 0.70866	 0.70065	 0.84346	 0.63615	 0.66468	 0.71056	-0.49522	  -2.243	  1.6885	  -1.163	  1.4774	-0.69219
Ankrd63	 0.77796	  0.4692	 0.47537	 0.68182	 0.55478	 0.50717	-0.36543	-0.71956	 0.49241	 -1.0029	  1.1044	-0.30919
Gm13483	  0.55233	  0.41695	  0.67137	  0.63507	   1.0382	  0.46588	-0.024336	 -0.85399	   0.7108	 -0.25123	   1.3654	 -0.90288
P4htm	 0.57835	 0.68168	 0.77577	 0.57058	 0.74761	 0.67681	 -0.1811	-0.88736	 0.78095	-0.64158	  1.5146	-0.86663
Gm12942	  1.0388	 0.75802	 0.88429	 0.58403	0.049759	 0.86397	-0.10452	 -1.3047	 0.23779	 -0.8531	  1.0988	-0.55624
Vmac	 0.68722	 0.62258	  1.0634	 0.78012	 0.49787	 0.72858	 0.33519	  -1.065	 0.20209	-0.66813	  1.3897	-0.82912
Gm6377	 0.95847	  0.7071	 0.82766	 0.89086	 0.60976	  1.0131	 0.31015	-0.82668	 0.66794	-0.64338	  0.5726	 -0.5017
Snord38a	 0.63149	 0.90984	  1.1921	-0.07488	 0.54277	 0.17415	 0.49378	-0.41002	 0.10421	 -0.4434	 0.51455	-0.74234
Sytl2	  1.0065	 0.36325	 0.77191	 0.17883	 0.52486	 0.15428	  0.1562	-0.62515	-0.11364	-0.94266	  1.1075	 -0.8453
Gm5741	 0.47917	 0.83626	 0.35572	  0.5679	 0.30278	  0.4155	0.087121	 -1.0537	 0.93323	-0.80469	 0.18657	 -0.8589
Tlr5	 0.43231	  1.4468	 0.61506	  0.7255	   0.404	 0.61327	 0.27161	 -1.1751	 0.52586	0.042882	 0.70106	  -1.106
App	  0.56077	  0.30629	  0.22174	  0.22526	  0.40906	-0.016804	  0.14327	  -1.3056	  0.11887	  0.25586	  0.74621	 -0.76506
Rab3d	  0.2957	 0.44821	 0.49169	 0.50887	 0.71865	 0.56772	0.047363	 -1.5277	 0.31983	 0.31538	 0.75629	 -1.0079
Mir186	  0.61018	  0.65234	   0.8108	 -0.11031	-0.018147	  0.93507	  0.23611	  -1.1456	  0.77025	  0.10565	  0.91985	 -0.43574
Cnih1	  0.31729	  0.56384	  0.72072	  0.40271	 0.078742	  0.52408	  0.22865	   -1.508	-0.049711	 -0.30262	   1.5961	  0.30058
Mcur1	 0.22573	 0.29877	 0.40905	 0.30335	 0.24096	 0.46673	-0.14632	 -1.3828	  0.0856	0.037948	  1.1872	0.011929
Slc35d1	  0.35463	  0.36414	  0.46895	  0.52506	  0.36484	  0.25503	-0.041865	  -1.3029	0.0079969	-0.071478	  0.93659	  0.15084
Nmd3	  0.2103	 0.20407	 0.63422	 0.40172	 0.35931	 0.34084	-0.13049	 -1.6631	0.079519	0.054582	  1.5281	0.058605
Erc1	 0.074895	  0.99892	   0.6233	  0.50794	  0.20141	-0.059042	  0.10852	  -1.1306	-0.090565	 -0.47033	  0.68707	  0.30706
