	Hh_v_GF_CD11b-CD103-	Hh_v_GF_CD11b-CD103+	Hh_v_GF_CD11b+CD103-	Hh_v_GF_CD11b+CD103+	Hh_v_GF_Monocyte	Hh_v_GF_Macrophage	SFB_v_GF_CD11b-CD103-	SFB_v_GF_CD11b-CD103+	SFB_v_GF_CD11b+CD103-	SFB_v_GF_CD11b+CD103+	SFB_v_GF_Monocyte	SFB_v_GF_Macrophage	SFB_v_GF_CCR6-ILC3	SFB_v_GF_CCR6+ILC3	SFB_v_GF_SCA+CCR6+ILC3	DKO_v_JAX_3day_CCR6-ILC3	DKO_v_JAX_3day_CCR6+ILC3	DKO_v_JAX_eday_SCA+CCR6+ILC3
Mtch2	 -0.39849	  0.22076	  0.37487	  0.38364	  0.40838	 0.082016	  0.18451	-0.042374	  0.23291	  0.37322	 -0.26199	 0.013141	  0.28219	  -1.1151	    0.257	 0.018066	    1.359	 0.053045
Znf512b	 -0.24465	  0.48773	 0.075368	  0.52428	  0.67639	 -0.30583	 0.065377	  0.26656	  0.16332	  0.34838	  -0.1005	-0.021742	  0.31245	  -1.1024	 -0.15956	  0.28843	   1.2563	  0.15595
Mycn	-0.19659	-0.16648	0.002172	 0.74743	 0.32143	-0.58252	 0.25622	  0.2665	 0.28274	 0.25454	 0.25605	 0.26168	 0.14226	 -1.0782	-0.56479	 0.30144	  1.3356	-0.23576
Atp5f1	-0.050669	 -0.07106	-0.068957	 -0.25811	-0.013164	  0.17602	   0.2166	  0.01175	  0.29994	   0.2453	 0.018992	  0.31589	 -0.17951	  -2.2161	 -0.41487	  -0.2147	   1.6448	-0.045257
Rexo2	0.048883	  -0.272	 0.11703	 0.54661	-0.16054	0.026181	0.018657	 0.04337	 0.17086	0.053404	 0.13394	 0.35108	-0.11021	 -2.4101	-0.28301	 0.18095	  1.3942	 0.18044
Wdr13	  0.081252	  -0.25907	  0.059216	    0.1693	-0.0033238	  0.052056	  0.058287	   0.16946	    0.3643	   0.12778	   0.25249	   0.27835	 -0.010904	   -2.1994	  -0.38271	  -0.29269	    1.3494	   0.18139
Ormdl2	-0.041963	 0.095594	 0.086019	  0.28526	 -0.13436	 0.072553	 -0.11674	 -0.21799	 -0.11494	0.0051199	 0.059231	-0.017369	  -0.0971	  -2.4432	  -0.2007	 0.037304	   1.0773	 -0.26742
Rqcd1	  -0.2613	 0.072165	 0.034236	   0.2471	 -0.22883	0.0082782	  0.12404	  0.16866	    0.154	  0.32371	 -0.14218	 -0.11065	-0.010431	  -2.3468	 -0.30223	   0.1491	   1.2217	 0.038885
Mff	-0.0028742	 0.0047322	   0.46093	-0.0095515	 -0.030444	   0.16574	   0.11136	   0.15743	    0.1251	  0.023339	    0.2284	   0.35419	  -0.18476	   -2.8656	 -0.077222	   0.03634	    1.2884	  -0.15181
Spryd4	 -0.55599	  0.17109	  0.15218	  0.39425	  0.33203	 0.075844	  0.19028	-0.035471	 -0.13277	  0.51028	 0.014959	  0.01883	 0.050619	  -2.7499	 -0.19641	  0.13611	   1.2463	  0.21677
Mad2l2	-0.054298	 -0.10508	  0.36718	-0.053161	 0.073384	   0.1223	  0.29138	-0.080822	  0.46329	  0.50974	  0.12376	  0.29175	 0.098002	  -2.3609	 -0.70823	 -0.31258	  0.51374	-0.068564
Prdx3	 -0.27878	 0.087137	  0.28487	  0.15965	  0.11247	  0.34697	  0.31106	-0.099697	  0.30279	  0.33295	  0.10456	  0.37728	  0.34778	  -2.3979	 -0.55835	  0.14236	   1.1229	 -0.21483
Zkscan14	 -0.30371	 0.086602	  0.47788	  0.45529	  0.24158	  0.14251	-0.081748	  0.26651	  0.35793	  0.06439	 -0.14011	  0.65992	-0.081468	  -2.3732	 -0.30253	   0.2085	  0.87353	  -0.2578
Glrx3	 -0.32095	 0.051691	  0.11238	 -0.05389	  0.28154	  0.26907	-0.061117	  0.33575	  0.49859	  0.58705	  0.30163	    0.179	 -0.31209	  -2.5336	 0.059388	 -0.52094	   1.2418	 0.086171
Ndufs4	  -0.36203	-0.0005811	   0.19179	  -0.39337	   0.32068	   0.28941	   0.13556	   0.46528	   0.41542	  0.072549	   0.19561	   0.33496	 -0.053584	   -2.2684	   0.20542	 -0.076848	     1.719	  -0.20948
Tmem242	 0.021474	  0.13525	 0.053433	-0.081204	 -0.29359	  0.51968	-0.097859	  0.15326	  0.11346	  0.12636	   0.4613	-0.087351	 0.086473	  -2.4542	  0.16449	 -0.33323	   1.6606	 -0.13338
Dera	   0.11971	   0.17257	   0.16087	   0.18346	   0.36827	   0.26327	   0.23938	-0.0012203	  0.096863	  0.055429	   0.22013	   0.32624	  -0.37154	   -2.1816	  -0.93857	  -0.15203	    1.2035	  -0.15456
Glrx	   0.3297	  0.45521	-0.045127	  0.15778	  0.39445	  0.47056	   0.2603	-0.089951	  0.30033	  0.30554	-0.033898	  0.16097	 -0.40018	  -2.1752	 -0.34725	  0.03161	   1.0487	-0.036895
Necap2	  0.22153	    0.146	  0.07788	  0.33721	  0.72611	  0.73498	 0.011938	 -0.21178	   0.1348	-0.016958	  0.32212	  0.28148	-0.010286	  -1.6278	 -0.39503	-0.035853	   0.9946	 -0.51504
Klhl21	0.082757	0.037332	0.086956	 0.10133	 0.70715	 0.53826	0.042604	 0.11168	 0.16991	 0.17012	 0.33117	 0.10833	-0.35687	 -1.8415	 0.21812	-0.18404	  1.3009	 0.20098
Sf3b6	 0.080627	  0.34532	  0.19317	-0.036277	  0.37405	  0.29486	  0.47186	-0.045475	  0.15132	  0.19976	  0.11935	  0.28516	  0.24142	  -1.7853	-0.032688	-0.054354	   0.9472	 0.033831
Kcnab2	 -0.33037	 -0.12399	 -0.14868	   0.5484	-0.067111	  0.33519	  0.16399	 -0.18225	  0.43953	   0.3128	  0.21642	  0.32554	 -0.36179	  -1.3366	 -0.36832	 0.092065	    1.021	  0.13999
Lpcat4	-0.013219	 -0.18785	   0.2415	  0.52374	  0.34289	  0.69056	 0.012637	 0.072158	  0.23942	 0.092893	-0.090042	  0.48977	 -0.16303	  -1.5499	 -0.54133	   0.1288	   1.2182	 0.063389
Clcn7	  -0.39461	   0.23562	 0.0062598	   0.17823	  -0.07109	-0.0054567	  -0.18313	  -0.20439	  -0.56896	  -0.24947	 -0.091057	  -0.18047	  0.049392	   -1.5959	   0.30519	  0.042021	    1.7607	   0.23247
Mrpl2	-0.26264	 0.18734	0.038935	 0.41794	 0.14702	-0.43741	-0.38817	-0.18103	-0.41246	-0.15439	0.040296	-0.47181	 0.14069	 -1.6383	-0.48807	0.065527	  1.6299	0.070085
Rnf208	  -0.53978	  0.021367	   0.26738	   0.36835	-0.0010266	  -0.23179	  -0.04582	 -0.023061	  -0.12618	  -0.20765	  -0.19483	  -0.20502	   0.75196	   -1.7206	  -0.16412	  0.019049	    1.4442	   0.36749
Kir3dl1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	  0.35671	  -1.4237	 -0.62356	   -0.054	   1.9463	-0.021997
Uba2	 0.067932	 0.040205	  0.23883	 -0.23643	-0.070136	 0.014151	 -0.12949	 -0.24524	 -0.27667	 -0.10429	 -0.38965	-0.010705	 0.083432	  -1.8022	 -0.38483	 0.060239	   1.8254	 0.061906
Xkr6	  -0.14888	  0.030328	8.1888e-05	4.5679e-05	  0.070379	 -0.047684	  -0.15106	  -0.15084	   -0.1508	  -0.15077	  -0.15073	  -0.15076	   0.26201	   -1.9272	  -0.49115	  -0.16505	    1.9697	   0.10066
Tvp23b	-0.056469	0.0039242	 -0.10069	 -0.11154	-0.039148	 -0.05077	 -0.21121	 -0.32197	-0.064152	 0.041065	  0.14148	0.0044498	  0.28427	  -1.6572	 0.024155	  0.14849	   1.8153	-0.098891
Lcn4	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474	 -0.086659	 -0.085604	   0.11479	 -0.090201	 -0.083479	 -0.083921	   0.81758	   -2.0314	  -0.34372	   0.27842	    1.3245	  -0.22773
Fancl	   0.3133	 -0.23821	  0.31118	  0.25005	  0.42404	 -0.12498	  0.35847	   0.1082	-0.026463	-0.091016	  0.58779	-0.047487	 -0.12981	  -2.1812	 -0.20614	 -0.11345	   1.6476	  0.18878
Lims1	  0.18815	-0.081706	  0.23312	 -0.28159	 0.031102	 -0.18256	 0.047769	 -0.35897	 0.037622	 -0.13067	  0.22109	  0.17353	-0.029939	  -1.8185	  0.30842	  0.17669	   1.3991	 -0.21311
Tmem106b	-0.040363	 -0.35934	  0.62571	 -0.29655	  0.33872	 -0.18591	  0.10724	-0.032975	-0.080448	 -0.15636	  0.51994	 0.050758	 -0.18812	  -1.6698	 0.018266	 0.078352	   1.6502	  0.19072
Pgam1	 -0.24121	  0.20844	  0.10903	 -0.16569	  0.10488	  0.42741	-0.016385	 -0.29847	 -0.29446	-0.047131	0.0093517	  0.29551	0.0048798	  -2.0976	 -0.10443	  0.03496	   1.5375	  0.19776
Plxnd1	 -0.12496	-0.060624	  0.14414	-0.086998	  0.13224	 0.037903	  0.11109	  -0.4682	 -0.02792	-0.023462	   0.3936	  0.18916	 -0.27355	  -1.7235	 -0.15729	 -0.13665	    1.551	  0.44865
Mapk3	  0.20732	-0.017581	   0.1092	  0.05961	  0.22076	  0.16562	  0.25144	  -0.2618	 -0.12768	-0.043379	   0.1622	 -0.15602	-0.086316	  -2.0374	 -0.52508	  0.33728	   1.0302	 0.030674
Tmprss3	   0.056738	 0.00020772	   0.022256	  -0.022499	-5.5409e-05	  -0.035821	  -0.014732	  -0.027872	   -0.02772	  -0.027945	   -0.02787	  -0.027966	   -0.12449	    -1.7403	   -0.25063	    0.21903	    0.85536	    0.22993
Ppp1ca	 0.070728	-0.043812	 0.050385	-0.016247	  0.27853	  0.27221	 0.031903	-0.019279	-0.041735	  -0.1963	 0.036219	 -0.14413	  -0.5936	  -2.0822	 0.093881	  0.37834	   1.2371	 0.078776
Trappc4	 0.030859	  0.16656	 -0.32438	  0.41564	 0.017384	 -0.15917	 0.016323	 0.069776	 -0.12349	 -0.56478	  0.24793	  0.15516	 -0.13016	  -2.1425	-0.031147	   0.4509	   1.2059	 0.022354
Apoa1bp	   0.20099	   0.30012	  0.075111	   0.58705	    0.2602	   0.40417	  -0.27767	   0.53165	   0.22764	   0.39598	   0.32365	  -0.16843	  -0.12282	   -1.6381	  -0.58846	-0.0061595	    1.4726	   -0.2135
Tom1l2	 -0.065079	   0.18187	  -0.14703	   0.28884	-0.0083367	   0.15583	  -0.10879	    0.7404	 -0.075665	   0.70835	    0.8399	   0.13091	  -0.24099	   -1.5257	   -0.1578	   0.17834	    1.1463	   0.31089
Mark4	-0.15267	 0.16833	 0.40512	 0.44418	 0.36923	-0.26899	0.080845	 0.59074	  0.2061	 0.33161	 0.45071	-0.12352	-0.55415	  -1.311	 -1.0063	 0.55037	  1.8563	 0.30057
Nsmf	 0.21222	 0.37283	 0.59539	-0.20661	 0.10254	-0.07301	 0.15425	 0.66544	-0.63498	 -0.1341	 0.62912	-0.10535	-0.25583	 -1.3667	-0.48294	 0.24209	  1.4667	 0.38812
Slc25a28	 -0.23678	  0.19495	  0.31551	   0.4995	  0.59811	  0.39597	  -0.1464	  0.68277	 -0.57545	 -0.23345	  0.77931	  0.43433	  -0.1725	  -1.5011	 -0.40563	  0.18516	   1.0742	0.0016948
Nrip3	 -0.33323	 0.098714	-0.045049	  0.60628	  0.70989	 -0.63058	 -0.41495	  0.53484	 -0.01122	 -0.18433	   0.8782	   0.5607	 -0.74549	  -1.6501	 -0.61442	 0.038747	   1.4148	 0.005604
Enox2	 0.49866	-0.77085	 0.17893	-0.21363	-0.32674	 0.22529	0.059657	-0.44926	 0.21816	-0.27361	 0.21166	 0.16525	-0.60829	 -2.2153	-0.23524	0.021853	  1.3659	0.036179
Exosc6	 0.65468	-0.19607	 -0.0898	0.039892	-0.33747	 0.19286	 -0.3847	-0.16093	 0.14566	-0.43963	-0.26121	 -0.5686	-0.67484	 -1.9495	-0.25951	0.050327	  1.6408	-0.24651
Mis18a	  0.77656	 -0.29281	 0.096679	 0.076734	  0.56715	  0.30533	  0.14256	 -0.12517	  0.43917	  0.31127	-0.070896	  0.22957	 -0.52007	   -2.587	 -0.86276	 -0.22689	   1.5963	  0.12971
Minpp1	-0.087973	 -0.51214	-0.099022	 -0.63432	 -0.18389	 0.088299	 -0.22904	 0.022058	-0.058235	 0.012713	  0.18045	 -0.23198	  -0.7779	  -1.7142	  -0.4936	 -0.17049	    1.298	  0.33656
Tmem9b	 -0.12426	-0.042876	 -0.10768	 -0.59954	   0.3532	  0.38644	   0.3025	  0.23274	 -0.11619	   0.1261	  0.30137	-0.089562	 -0.60715	  -1.5251	 -0.23865	 0.021192	   1.2508	  0.10935
Phf19	  -0.1583	 -0.84543	-0.050929	 -0.55782	 -0.11679	    0.293	-0.016045	 0.011904	 0.028802	  0.17677	   0.4766	 -0.27475	 -0.64761	  -1.4554	 -0.54535	  -1.0373	   1.6445	  0.05625
Tmem198	   0.1009	 -0.41166	-0.069871	  -1.1193	 -0.27754	  0.17485	 0.010879	  0.25132	  0.12722	 -0.20332	 -0.39409	 -0.61274	 -0.38692	   -1.418	  -0.8772	  0.25932	   1.2499	  0.31514
Egfl8	 0.28733	0.040832	 -1.0308	-0.19727	-0.40567	-0.31253	 0.40989	 0.10925	 0.26432	 0.49827	0.096346	-0.02613	-0.18004	  -2.108	-0.86704	 0.49296	  1.3464	 -0.1004
Mtmr9	   0.5772	 -0.23125	 -0.67286	  0.55389	 0.065537	-0.054146	  0.31275	  0.14565	  0.20365	  0.49257	   0.4744	  0.40819	 -0.43679	  -1.9625	 -0.83087	  0.42494	   1.2236	  0.17359
Phkb	   0.32267	  -0.25569	  -0.46982	   0.29588	   0.10937	   0.32919	   0.29562	-0.0083597	   0.29938	  0.090516	   0.58053	   0.33491	  -0.13264	    -1.257	  -0.61469	   0.20481	   0.96017	   0.13849
Impdh1	   0.6056	  0.73053	 -0.49127	  0.14267	  0.46292	  0.45138	   0.5401	 0.056441	  0.21109	   0.6514	  0.25721	-0.022815	 -0.20962	  -1.9988	 -0.25218	  0.38267	   1.2806	  0.27577
Sbk1	  -0.32817	 -0.049829	  -0.59914	   0.81239	  -0.58888	   0.39075	   0.88013	   0.26469	   0.27305	  -0.13944	    0.5774	    0.4107	  -0.57642	   -1.6112	-0.0093394	   0.52157	    1.5814	   0.22055
Vsig2	-0.01763	 0.19852	-0.68739	0.052634	 0.12745	 0.27172	 0.81438	 0.25317	 0.47693	 0.68882	 0.62117	 0.72873	-0.65311	 -1.5767	-0.36473	  0.4129	  1.7821	  0.2366
Zfp932	 -0.20182	  -0.1435	 -0.50628	  0.23101	 -0.47151	 0.075527	  0.82632	  0.28575	 -0.03617	  0.57202	  0.49333	  0.66403	  -0.2491	  -1.9705	 -0.56249	  0.29211	   1.3321	-0.033676
Tubb2b	  0.16305	-0.074017	 -0.73047	    0.356	 0.054403	  0.20585	  0.69262	  0.28748	  0.21325	  0.42351	  0.11318	     1.19	 -0.82427	  -1.0696	 -0.99548	 0.055793	   1.2713	 -0.33612
Fam3a	 -0.78613	-0.068184	  0.66671	  0.15539	  0.53032	  0.26533	 -0.52795	 -0.12131	  0.69613	  0.27911	  0.38013	 -0.28088	  0.26754	  -2.0391	  0.28386	 0.010753	   1.8669	 0.043612
Sec22a	-0.65032	 0.21786	 0.18018	-0.42044	 0.44717	0.021492	 0.10566	0.017986	  1.0143	 -0.3484	 0.69282	-0.34391	 0.20846	 -1.4919	-0.36973	 0.19678	  2.0878	0.018404
Stard4	  -0.44343	   0.35811	   0.25336	  -0.39639	   0.55054	   0.10559	  -0.12299	   0.20677	   0.30359	  -0.26168	   0.32986	-0.0015609	   0.32509	   -1.4472	 -0.052367	  -0.14512	    1.8387	 -0.087725
Zak	  -0.6106	  0.20363	  0.21052	 0.036052	  0.26557	  0.19623	 -0.12061	 -0.43791	  0.34014	  0.28777	  0.33221	  0.17921	 -0.13881	   -1.156	-0.021089	 -0.11189	   1.9041	 -0.28697
Mir6364	 -0.73567	  0.79735	  0.15766	 -0.41145	  0.77035	 0.091884	  0.17941	  0.40829	  0.84057	  0.15941	   0.3001	  0.87787	  0.52918	  -2.0953	 0.090376	-0.099042	   1.4098	   0.1021
Slc35d1	 -0.84591	  0.45257	    0.146	 -0.41994	    0.484	 -0.20155	  0.35463	  0.36414	  0.46895	  0.52506	  0.36484	  0.25503	-0.041865	  -1.3029	0.0079969	-0.071478	  0.93659	  0.15084
Tfpi	   -1.212	  0.62948	  0.20862	 -0.56751	  0.32354	 -0.10795	  0.81635	 -0.39923	  0.27627	  0.65967	  0.25122	  0.47994	 -0.40262	  -1.8393	   0.1215	0.0053942	   2.0221	-0.024023
Tm7sf3	 -0.38478	  0.79814	  0.77357	 -0.08198	   0.2794	-0.056611	   0.6253	-0.071358	 0.098501	  0.34914	  0.33523	 0.052083	 -0.44073	  -2.3316	 -0.15028	  0.59814	    2.259	   0.5065
Acsl3	 0.22921	 0.15141	-0.18083	-0.69339	-0.86761	-0.12265	 -0.1017	 0.15418	 0.11433	-0.35913	 0.17023	 0.34975	-0.45832	   -1.47	-0.13815	-0.65169	  2.3121	-0.54816
Tmem251	 0.098182	  0.10765	-0.013535	  -0.3418	 -0.92319	  0.19511	  -0.2722	 0.037268	  0.13498	  0.10119	-0.058327	    0.322	 -0.20636	  -2.4801	 -0.86127	 -0.29143	   1.9824	 -0.57642
Ado	-0.016644	 0.098882	-0.072302	 -0.40875	  -0.6427	-0.030409	   0.4409	  0.15748	 -0.46544	0.0038309	 -0.28422	  0.25025	 -0.52667	  -1.3334	  -0.1218	   0.1028	   2.1625	 0.003285
Slc29a3	 0.064091	 -0.19386	 -0.16121	 -0.40129	  -0.4101	 0.045604	  0.30133	  0.14522	  0.24771	 -0.03986	 -0.21289	-0.051287	 -0.57411	  -1.7036	 -0.33534	-0.033968	   1.9856	  0.11328
Nadk2	 -0.33568	  -0.1331	 -0.27656	 -0.51922	  -0.3691	 -0.25695	  0.22331	 0.065185	 -0.21141	 -0.31562	-0.048835	  0.15106	 -0.84487	   -2.189	 -0.10752	 -0.12314	   2.3778	 0.094774
Pikfyve	-0.41765	-0.39133	-0.14731	-0.83736	-0.24702	-0.40264	  0.1334	-0.19883	-0.23367	 -0.2057	-0.12932	-0.31577	-0.63613	 -1.4073	 0.14137	0.097222	  2.2437	0.080087
Gusb	   -0.4323	 -0.079695	  -0.16904	  -0.35165	  -0.24348	 -0.055271	  -0.14296	   0.17836	  -0.33691	  -0.28833	  -0.15239	  -0.31292	-0.0024473	   -2.2425	  0.021924	  -0.17286	    2.1683	  0.022622
Rragc	  -0.1866	  0.15165	 0.018561	 -0.25663	 -0.33242	-0.038181	 -0.02247	-0.076923	 -0.39487	 0.028806	-0.087274	 -0.12871	 -0.13393	  -1.7214	 -0.12682	0.0058592	   2.2914	-0.070579
Mrpl50	 -0.30903	  0.28099	 -0.31875	 -0.11608	 -0.46056	  0.32921	-0.087044	  0.17606	 -0.17086	-0.038255	 -0.55561	 -0.11206	  -0.1788	  -1.9033	 -0.19936	  0.28844	   2.3413	  0.10239
Ift74	 0.053652	  0.21943	 0.057222	  0.41959	 -0.60588	 -0.19253	 0.044741	  0.13107	-0.081962	 -0.14078	 -0.49781	 -0.19546	 -0.86568	  -1.8996	-0.064806	   0.2185	   2.4308	  0.12025
Mettl21c	 -0.40106	  0.35467	 -0.23639	  0.12579	 -0.86032	 -0.28985	 0.095151	  0.12829	-0.028942	  0.15008	 -0.38157	 -0.22588	 -0.42149	  -1.7179	 -0.10486	-0.011114	   2.1007	 -0.22744
Rpain	 -0.57168	  0.30677	  -0.4047	  0.38072	 -0.34351	 -0.26139	 -0.13548	-0.012642	  0.22589	 -0.14551	 -0.37399	 -0.22491	-0.086352	   -1.755	 -0.16721	  0.42625	   1.8376	  0.36458
Lgr4	  0.096588	   -0.4401	  -0.29872	  -0.42876	   -0.6157	  -0.20818	   0.16482	  -0.10183	   0.11829	   0.10158	   0.21404	   0.46926	  0.077905	   -1.5731	   0.39194	  0.085324	    2.9258	-0.0091542
Lsm6	 -0.28929	 0.058564	 -0.11979	 -0.34199	 -0.54437	   -0.123	 -0.26479	  0.37503	  0.18273	 -0.27077	  0.18975	-0.034405	 -0.63018	  -1.9024	  0.05697	 -0.31638	   2.8685	  0.24085
Mtx3	 -0.30183	 -0.51423	-0.089562	 -0.27102	 -0.89514	 -0.27569	 -0.38754	  0.29539	  0.35601	-0.078336	0.0074353	0.0042031	 -0.50235	   -1.541	 -0.24477	 -0.24187	   3.0194	  0.26308
Nit2	  -0.2341	 -0.31416	  0.30573	  0.20417	 -0.62879	 0.040076	 -0.03613	-0.017233	  0.47241	 0.066962	  0.17302	 0.088981	 -0.30941	  -2.3382	  0.38856	  -0.1654	   2.4165	 -0.23646
Pdcl3	 -0.11265	 -0.28667	 -0.26122	 -0.46444	 -0.64849	 -0.14427	 0.015111	 0.056598	 -0.14676	 0.066726	  0.61068	   0.0238	 -0.32384	  -2.4346	  0.15239	-0.020351	   2.3207	  0.23264
Tbc1d32	  -0.49442	  -0.13574	-0.0012809	  -0.37266	  -0.64948	  -0.12729	 -0.036568	  0.024164	  0.022126	-0.0012677	  0.052357	   0.20752	  0.056329	   -2.4522	-0.0013033	  -0.52449	     2.485	   0.15012
Lsm14b	  -0.34575	  -0.16332	    0.3175	-0.0012235	  -0.22586	  0.082163	  -0.41178	   0.19492	  -0.48178	  -0.43319	   0.29489	  -0.27968	  -0.29058	   -2.4941	   0.11954	  0.042834	    2.4111	  -0.15768
Zfp810	-0.0026386	  -0.18209	   0.29547	  -0.17606	  -0.47066	  -0.66062	   -0.3372	   0.16814	   -0.5516	  -0.66029	   0.62624	 -0.051196	  -0.35137	   -2.2213	  -0.43931	  0.039691	    1.8594	   0.20703
Arfgap3	  0.51625	 0.027736	 -0.20183	-0.094457	-0.034686	 -0.33327	 -0.19857	 0.044894	  0.21225	  -0.1418	  0.31899	  0.12639	 -0.12848	  -2.2214	  0.38388	  0.57225	   1.6419	-0.013612
Zfp780b	  0.12368	 -0.12012	 0.045444	 -0.29254	 0.043609	 -0.48086	-0.049773	-0.095359	 -0.14864	 0.096226	  0.29326	 -0.42523	-0.083646	  -2.3212	  0.13667	  0.33038	   1.4295	 -0.38285
Lzic	 -0.04354	 -0.50584	 -0.19062	 0.045279	 0.054727	 -0.31474	   -0.044	  0.12942	  0.23577	 -0.11949	 0.067964	 -0.32413	 0.070441	  -2.5073	  0.45091	-0.099254	   2.4531	-0.046394
Nck1	-0.0056091	   -0.2499	  -0.36355	 -0.070723	    0.3825	  -0.31833	   0.24296	   0.18342	   -0.1909	  -0.36386	   0.38257	  0.067531	  0.029471	   -2.4439	   0.17433	   0.21295	    1.8959	 -0.054101
Srfbp1	   0.1227	  0.13731	 0.038929	-0.012082	-0.057113	  -0.4798	 -0.48878	  -0.2691	  0.54211	  0.28101	 0.094638	-0.040502	-0.042292	  -2.4543	  0.21075	 -0.35328	   2.2697	 -0.35324
Wdr77	 -0.25256	 0.032035	 -0.27525	  0.29257	  0.21227	 -0.43368	 0.070376	 -0.11332	 -0.18414	  0.45747	-0.084924	  -0.1624	 -0.85958	  -2.4725	  0.19242	 -0.15864	   2.0347	 -0.39869
Bicd2	 -0.042587	  -0.22611	  -0.74391	  -0.37605	  -0.54174	  -0.31173	  -0.11075	 -0.034653	  -0.30253	   -0.4098	  -0.64827	  -0.32916	  -0.17252	    -2.685	   0.17899	   0.23476	    1.6466	-0.0073662
Cat	 -0.30178	 -0.30883	 -0.44353	 -0.57586	-0.043967	 -0.21552	 -0.14079	-0.017801	  0.30593	 0.038765	 -0.34457	 -0.37076	 -0.22915	  -2.5106	  0.12297	  0.18901	   1.2333	-0.097518
Recql	  0.018415	  -0.76149	  -0.43571	-0.0039775	    -0.349	  -0.28721	  0.081168	  -0.24409	   -0.2159	  -0.12791	   0.15405	  -0.31296	  -0.67079	   -2.5843	   0.34481	  -0.22648	    1.5636	   0.12285
Gm17296	  0.10528	-0.050934	 -0.69851	 -0.06222	  -0.8236	 -0.43943	  -0.5637	0.0093488	  0.43147	  -0.4868	 -0.33932	 -0.48224	-0.071478	  -2.1464	  0.11971	  0.14555	   2.5043	0.0097043
Mipep	 -0.10374	 -0.25306	 -0.80739	  0.10712	 -0.43527	 -0.72114	 -0.23467	-0.080099	 -0.33882	-0.038251	 -0.75813	  0.12058	-0.035598	  -2.5472	  -0.3856	-0.036816	   2.3257	  0.17538
Mfge8	  0.49184	  -0.1025	  -0.4745	 0.049228	  0.24123	 -0.23854	 -0.30599	  0.67799	    0.409	 -0.32366	 -0.54411	-0.082151	  0.28982	  -2.2664	 -0.46805	-0.060304	   2.1967	  -0.3997
Poc1b	 -0.11861	 -0.07973	 -0.42639	   0.1404	  0.64646	 -0.10682	-0.005727	 -0.44364	  0.03413	-0.015342	 0.089149	 -0.23251	-0.064471	  -1.2997	-0.059938	   0.3577	    2.329	  0.22216
Zfp799	 -0.20366	-0.068138	 -0.13585	  -0.5538	  0.39896	  -0.3804	-0.071339	 0.073974	  0.62545	  0.19509	   0.1704	 -0.23901	  0.06453	  -1.5128	-0.028883	  0.15131	   2.2978	  0.34701
Txndc12	-0.065098	 -0.17373	 -0.49073	 -0.34491	  0.32583	 -0.58831	  0.25053	-0.053515	  0.47303	 -0.19125	 -0.48705	-0.025448	 -0.24254	  -1.8752	  0.54417	 -0.14497	   2.0134	  0.32051
Tstd2	  -0.2568	  0.09999	 0.079244	 -0.34967	  0.27107	 -0.28538	-0.047274	 -0.29168	-0.018338	 -0.60498	  0.20268	 -0.92901	 0.063092	  -1.5167	 -0.38849	 -0.49244	   2.9241	  0.30229
Ufsp2	 -0.15886	 -0.28758	 -0.45634	 -0.15968	  0.23624	 -0.16338	 -0.23868	 -0.20801	  0.53696	 -0.10296	 -0.21337	 -0.55994	 -0.26511	  -2.0793	 -0.20826	-0.054271	   2.8576	  0.46654
Usp31	 0.054129	 -0.20917	 -0.14722	 -0.14242	 -0.16206	-0.076775	 -0.44036	 -0.28175	-0.031934	 -0.37905	 -0.21851	 -0.15689	  0.11386	  -1.5907	 -0.10882	-0.035695	   3.0756	 0.056779
Anapc11	 -0.057558	   0.56135	 -0.072472	   0.85838	  -0.40247	   0.28492	  -0.27673	   0.05662	   0.15995	-0.0018757	  0.040901	   0.48547	  0.079271	   -1.6193	  -0.75585	  -0.24541	     2.515	  -0.53168
Galk2	  0.16739	   0.3343	  0.33624	   0.5047	 -0.52032	  0.37277	  -0.1063	 0.066456	 -0.36328	 -0.39381	 -0.14214	 -0.30443	-0.075327	  -1.3454	 0.056932	-0.033135	   2.2904	 -0.13666
Naa10	   0.32952	   0.43019	   0.04323	   0.41393	  -0.25897	   0.51363	    0.0664	  -0.33426	   0.22203	  -0.11099	 -0.068233	-0.0015793	   0.30339	   -1.3061	  -0.30897	  0.011824	    2.3365	  -0.19476
Lmf1	  -0.11243	   0.29833	  -0.26799	   0.79451	  -0.40223	   0.16381	 -0.091857	  -0.14334	    0.3196	  -0.23803	   0.55197	  -0.29236	   0.18903	   -1.2485	-0.0068501	   -0.1088	    2.5622	   0.30716
Dcun1d4	   0.27563	-0.0047677	   0.43306	   0.62252	   -1.0429	 -0.012616	   0.25053	   0.16938	    0.3734	   0.15158	   0.20692	  -0.17008	  -0.16949	   -1.3969	  -0.39469	   -0.1448	    2.0839	  -0.10245
Dhrs4	   0.2539	 -0.14583	  0.30497	 0.014714	 -0.30183	 0.047549	-0.027669	  0.44425	  0.34372	  0.30809	  0.25875	 -0.52434	 -0.66939	  -1.7257	 -0.35703	 -0.13076	   2.2752	   -0.131
