	SFB_v_GF_CD11b-CD103-	SFB_v_GF_CD11b-CD103+	SFB_v_GF_CD11b+CD103-	SFB_v_GF_CD11b+CD103+	SFB_v_GF_Monocyte	SFB_v_GF_Macrophage
Msh4	 0.011336	   0.5257	-0.060275	  0.45109	 0.046585	   1.4323
Col6a4	 0.30971	 0.14251	 0.37188	 0.42086	0.082612	  1.4372
Mall	 0.14156	 0.20747	 0.39282	 0.54172	0.059603	  1.3062
Fkbp14	0.099596	 0.30006	 0.38625	 0.20219	 0.21519	  1.5045
Ryr2	0.22394	0.36854	0.18803	0.20257	0.21907	 1.5388
Prex2	 0.29716	    0.32	 0.28212	  0.1154	0.078346	  1.3146
Rai2	0.21279	0.22329	0.21176	0.20948	0.21046	 1.3245
Serpinb6b	  0.43159	   0.5832	  0.13311	  0.35674	-0.018922	   1.5703
Ffar3	 0.7071	0.18606	0.21578	 0.5565	0.28055	 1.4302
Tead3	0.43876	0.23267	0.30603	   0.72	0.23271	 1.5426
Mir326	0.35878	 0.5709	0.16821	0.47958	0.43102	  1.185
Prr5l	0.29294	0.38389	0.28199	0.69301	0.50445	 1.3959
Bpnt1	 0.46148	0.069832	 0.17998	 0.81161	-0.15571	 0.78291
Pi15	 0.29776	-0.14374	0.034822	 0.87316	-0.17918	  0.7057
Tshb	  0.65805	-0.029908	 -0.12147	  0.59004	 -0.14986	  0.69305
Sorcs2	 0.87302	 0.02961	0.093124	 0.96819	-0.11141	 0.71665
Creb3l1	  1.0591	 0.33525	-0.28213	 0.78603	-0.27851	 0.52463
Hmgn3	 0.61416	  0.3586	-0.12361	  0.3687	 -0.2618	 0.87754
Map7	  0.95032	  0.26719	 -0.11178	  0.52971	-0.026288	   1.0682
Nckap1	  0.63697	-0.043997	 -0.47365	  0.44432	 -0.54531	  0.86995
Acpt	  0.57501	-0.074346	   0.2558	  0.19976	 -0.28825	   1.4386
Sult4a1	 0.66423	-0.16288	 0.20208	 0.34383	-0.21657	  1.4362
Nkx2-3	   0.7029	-0.032398	  0.12294	  0.33175	-0.076799	   1.1824
Ccdc141	 0.78913	 0.17988	 0.38879	0.017785	-0.11945	   1.319
Ogn	 0.81357	0.033739	 0.42776	0.070181	 -0.2886	  1.0955
Ppap2c	  0.9094	-0.33027	 0.55787	 0.43436	-0.17843	  1.3147
Foxa1	  0.53328	-0.049001	   0.6103	  0.37068	  -0.3698	   1.2715
Zfp750	 0.34678	0.030049	 0.56318	 0.23596	-0.27947	  1.4305
Klri1	  0.48277	  0.14752	  0.70401	  0.29224	-0.062818	   1.5492
Scube2	  0.56423	  0.16829	   0.7653	0.0010706	 -0.03251	   1.3141
Dmtn	 0.35766	-0.15406	 0.31572	-0.14122	 0.04803	  1.2954
Gpc6	  0.3694	-0.34435	 0.63973	-0.22372	-0.16439	  1.0832
Ap1s3	 0.39973	  0.3384	 0.36358	 0.26614	-0.49983	  1.1142
Ctnnd2	 0.37719	 0.22146	 0.31484	 0.30028	-0.61324	 0.97628
Synpo2	 0.22258	 0.40567	 0.65697	 0.17539	-0.35871	  1.0491
Vcpkmt	  0.1865	 0.14653	 0.49104	0.096309	-0.63722	 0.71993
Aspn	  0.28778	   0.1368	  0.25758	0.0081924	 -0.36341	   1.2457
Phgdh	 0.26423	 0.13675	 0.39146	 0.12549	-0.17948	  1.0909
Zeb1	  0.27632	 0.048365	  0.13538	  0.18311	-0.039454	   1.1212
Dclk2	  0.67085	-0.023218	  0.10157	0.0034232	 -0.69363	   0.8702
Rasip1	   0.4734	-0.098689	  0.23346	  0.28103	 -0.55139	  0.79654
Rnls	  0.48962	0.0057338	  0.22372	  0.11023	 -0.36235	  0.77673
Gna14	 0.72173	 -0.1047	 0.09676	 0.47569	-0.64772	 0.68098
Ncald	 0.64244	0.049463	0.055112	-0.41274	-0.68092	  1.1633
Ptpn14	0.50537	0.24182	 0.5129	-0.3506	-0.5871	 1.4035
Adss	0.61239	0.15263	 0.9894	0.60497	0.58921	 1.0824
Icam2	0.66673	0.13531	0.98344	0.77984	0.51891	0.95172
Serpinb9	0.81849	0.26529	0.87206	0.68589	0.42072	  1.096
Emilin2	0.76477	0.10379	0.76669	0.83582	0.62589	 0.9702
Slc39a14	  0.7654	0.054855	 0.98823	 0.80317	 0.80874	  1.0128
Il7r	0.68018	0.26482	 1.0226	0.71501	0.40544	 1.3586
Phldb1	  0.38233	-0.029421	  0.90388	  0.95615	    0.524	   1.2528
Ifnk	  1.2295	0.028881	  0.8604	 0.98485	 0.82224	  1.1048
Ldlrad3	  1.0584	-0.13769	 0.87756	 0.88112	 0.60289	 0.95366
Prdm1	 1.0769	0.18022	 1.1655	0.82287	0.76238	0.95735
Alpk2	  0.7911	-0.46986	  1.1495	  1.0709	 0.27823	  1.4103
Kif1a	 0.99124	-0.28864	  1.0858	 0.72119	 0.60157	  1.2541
Sphk1	0.73917	-0.1862	 1.1354	0.74891	0.65426	 1.3609
Flrt3	0.91712	0.13141	 1.1733	0.99188	0.70437	 1.4169
Tnip3	0.92085	0.41665	 1.2624	0.74023	0.83678	 1.5602
Ccl22	 0.58374	-0.11134	 0.49557	 0.27211	 0.73933	  1.3331
Ccr7	 0.50767	-0.27796	  0.6397	 0.32369	  0.7675	  1.3534
Setbp1	  0.68787	-0.020466	  0.57563	  0.44971	  0.73549	   1.5168
Mir1192	  0.70762	-0.072298	  0.73785	  0.47017	  0.66635	   1.1479
Plscr1	   0.6492	-0.076256	  0.73225	  0.40056	  0.60841	   1.0196
St8sia6	 0.55719	-0.19076	 0.68806	 0.39427	 0.61565	  1.0364
Pde4d	 0.91051	0.020352	 0.99362	 0.35137	 0.80183	  1.0899
Klri2	 0.61037	-0.16118	 0.91755	 0.45504	 0.61201	  1.6674
Agk	 0.66491	0.079005	  0.6451	  0.5093	 0.95118	 0.83992
Gpsm1	  0.63095	-0.019165	  0.84715	  0.66428	  0.95238	  0.97759
Vpreb3	  0.63669	-0.076761	  0.75397	  0.74615	   0.8402	  0.82061
Gm20257	   0.45655	0.00040647	   0.91021	   0.61847	    1.0818	    1.1086
Il1f9	  0.24172	-0.041865	  0.75135	  0.71924	   1.0124	  0.95278
Kcnn4	  0.30073	-0.067428	  0.86356	  0.87188	    1.005	  0.99387
Hs6st1	   0.1465	-0.045577	  0.77535	  0.77091	  0.74394	  0.40962
Tcea3	0.26992	0.11195	0.88524	0.73846	0.84839	0.55781
Hyal3	 0.16705	0.037029	 0.57991	 0.88905	 0.82967	 0.78956
Slc35f6	 0.057141	-0.085998	  0.56114	  0.98012	  0.83709	  0.74203
Ptgs2os	  0.3247	-0.28559	 0.58367	  1.1125	 0.76966	 0.76311
Cyp2t4	 0.99528	-0.41321	 0.81942	 0.23967	  1.1963	 0.39768
Tesc	 0.97542	-0.49625	  1.0217	  0.4015	   1.345	 0.38424
Zpbp	  0.96527	-0.034985	  0.87908	  0.65861	   1.1703	  0.14917
Fam219aos	  0.76139	-0.036659	  0.95067	  0.56632	   1.0492	  0.59497
Prkag2os1	 0.69455	-0.15891	  1.0357	 0.45671	 0.86519	 0.54973
Fam63a	 0.95419	-0.21428	 0.89965	 0.47256	 0.90578	 0.73283
Fas	 0.58957	-0.34523	  1.2417	 0.29224	 0.69707	 0.53725
Gm17745	 0.75705	-0.42271	  1.2052	 0.93623	 0.96252	 0.40448
Il1rn	 0.77588	-0.40843	  1.1612	 0.63985	  0.7579	 0.83962
Maml3	 0.76679	-0.21967	    1.08	 0.72705	 0.59751	 0.61106
Scn3b	 0.67353	-0.22432	  1.2831	 0.89394	  0.7928	 0.70732
Bmp8a	  1.1175	-0.50004	 0.33201	 0.56863	 0.14379	 0.84334
Sh3d19	   0.91463	  -0.22903	   0.52676	   0.48184	-0.0034316	   0.80369
Cald1	  0.9499	-0.33889	 0.57273	 0.18994	 0.23784	  1.0245
Rad18	0.75585	-0.2953	0.76236	0.26875	0.24601	0.71531
Kirrel3	  1.0145	-0.43223	 0.71706	 0.29113	 0.61771	 0.65673
Cldn12	  1.0108	-0.08215	  1.1405	 0.23576	  0.2573	   1.294
Slamf1	  1.0567	-0.38434	  1.2118	 0.29099	 0.55452	 0.94243
Myo1b	 0.82512	-0.19974	 0.94418	 0.64381	 0.02807	   1.014
Ptpn3	 0.76874	 0.16452	  0.9887	 0.50362	0.043439	  1.0397
Acta2	-0.010242	-0.083633	   1.1431	  0.16161	  0.55665	  0.34468
Prkag3	 0.07821	0.039866	   1.021	 0.17185	 0.73249	 0.19793
Anks1b	  0.029943	 -0.072925	    1.0053	-0.0088248	   0.88642	   0.41747
Ccdc57	0.0098998	 0.083639	    1.338	  0.39874	  0.86529	  0.23581
Bod1	0.060707	 0.32993	  0.8583	  0.2796	  0.7562	 0.56689
Polr2k	0.094097	 0.42011	  1.1116	 0.21869	 0.64095	 0.45398
Pth1r	-0.1253	0.14021	0.95259	0.46241	0.73277	0.38008
Tmprss2	-0.14152	 0.19297	  1.0993	 0.43203	 0.75799	 0.43359
Tg	-0.10972	0.038257	  1.0203	 0.39769	 0.59842	 0.55377
Habp4	 0.32598	0.082339	   0.902	0.062472	  1.1094	 0.20098
Lhfpl5	0.31362	0.24648	 1.1187	0.33774	 1.2615	0.28672
Mllt6	0.21107	0.25186	0.67602	0.49393	0.92973	0.62597
Penk	 0.2943	0.34757	0.79694	0.23328	 1.0142	0.55971
Zfp617	0.026948	 0.42439	  1.0309	 0.45539	  1.0711	 0.58055
Il2ra	  0.48039	-0.061703	   1.1312	 -0.22417	  0.66693	  0.99839
Unc93a	   0.48017	 -0.004043	    1.0422	-0.0019399	   0.79051	   0.93403
Map3k6	  0.67898	-0.039388	   1.0049	 0.014437	  0.98037	   0.8338
Taf7	 0.57283	0.034032	 0.96928	 0.28475	 0.79483	 0.86168
Pde1a	 0.16564	  0.1697	 0.85997	-0.28051	 0.47485	 0.98445
Wdr38	 0.12324	0.036542	  1.1461	0.016191	 0.44344	 0.76955
Gm9573	  0.2114	 0.74019	  1.4571	0.073941	 0.58064	 0.87092
Hey1	0.41292	0.64016	 1.3931	0.32204	0.60342	 1.0844
Pcdh7	-0.13678	 0.69452	  1.3155	 0.29794	 0.64423	  0.7183
Slfn10-ps	-0.023168	  0.13332	   1.3452	   0.3669	  0.85289	  0.98767
Atg4d	0.25104	0.30271	 1.1689	0.19913	0.16208	 0.1357
Dear1	   0.4106	  0.34544	  0.98653	  0.16753	-0.019012	 -0.07201
Mul1	 0.53946	 0.28755	   1.104	 0.12565	 0.11533	-0.10576
Guf1	 0.29103	 0.40815	 0.84918	 0.13805	 0.33096	-0.10557
Cox11	0.57064	0.31331	 1.2372	0.14212	0.13052	0.28152
Zfp811	 0.81179	 0.29013	  1.0345	0.056503	 0.18782	 0.20893
Gm13375	0.71371	0.44685	 0.9413	0.27105	0.15605	0.19998
Mir302c	0.62926	0.27642	0.85667	0.29607	0.33254	0.25051
Eps8l1	0.35954	0.24219	 0.9809	0.51011	 0.3558	0.21782
Erbb2	0.43494	0.19778	 1.1952	0.53315	0.36311	0.20817
Gcm1	0.35723	0.30717	 1.1815	0.69881	0.40118	0.32823
Timm8a1	0.20216	 0.3185	 1.2086	0.56566	0.47423	0.19911
Gm9159	0.31406	0.31417	 1.3737	0.54849	 0.3367	0.32931
Zfp748	 0.38002	  0.3479	  1.3642	 0.50613	 0.44486	0.049665
Fam184a	 0.52136	 0.29075	 0.80551	 0.55375	0.025567	 0.21099
Trim66	0.57614	0.37131	0.86661	0.64496	0.14636	0.13879
Tspan8	   0.5819	  0.13611	  0.97863	   0.5899	  0.23912	-0.025612
Psma8	  0.34927	  0.27501	   1.1299	  0.77898	0.0029527	-0.068602
Zcchc18	  0.52173	  0.41202	   1.2389	  0.49123	-0.072985	-0.038994
Gm5523	  0.70729	  0.74918	   1.3332	  0.39493	-0.021102	 0.012196
Nmrk2	0.46237	0.70876	  1.569	0.80778	0.18212	0.13343
Zfp51	0.35616	0.66161	 1.1011	0.67403	0.19337	0.15479
Cutal	  0.669	0.47362	 1.2696	0.64469	0.43385	0.42712
Gm13152	0.61845	0.47006	 1.5221	0.55207	0.50266	0.36768
Pcolce2	0.53845	0.60018	 1.5182	0.44599	0.41658	0.46071
Raet1d	0.49499	0.41631	 1.4932	0.33673	0.27648	0.26351
Des	0.75157	0.35571	 1.5058	0.65659	0.41367	0.55238
Myocd	0.54179	0.25659	 1.6428	0.71468	0.32574	0.48642
Tph1	 0.5596	0.37225	 1.5759	 0.6289	0.34687	0.63904
F9	0.48112	0.35403	  1.655	0.76944	0.61182	0.54002
F2rl3	0.49002	0.52611	 1.7255	0.54267	0.33369	 0.8214
Tdrp	0.49425	0.86675	 1.7699	 0.4825	0.48814	0.57717
Fam109b	0.016041	0.056321	  1.5611	 0.53615	 0.33738	 0.65069
Podn	0.29905	0.30685	 1.6062	0.37912	 0.2851	0.56843
Fbln5	0.29503	0.26468	 1.2358	 0.6306	0.37801	0.73454
Gpx8	0.21006	0.14536	  1.081	0.43455	0.10382	0.62948
Rab6b	  0.10404	-0.021474	   1.2496	  0.32235	  0.29003	  0.61739
Dmd	    0.84661	    0.59469	     1.2109	    -0.1557	-0.00040948	    0.19847
Nphp1	 0.57429	 0.69243	  1.3732	 0.17078	-0.19369	 0.59369
Zswim1	 0.67153	 0.59234	  1.2332	0.061704	0.043907	 0.43704
Nbl1	 0.27456	 0.68974	  1.3231	  0.2086	-0.10001	 0.23972
Prox2	  0.26894	  0.68268	   1.7225	  0.33737	-0.028769	   0.4463
Krt20	 0.10075	 0.93083	   1.095	 0.06051	0.079831	 0.36606
Ngb	0.16027	 1.0679	 1.1118	0.11382	0.07403	0.19387
Pde8b	 0.39797	 0.86926	  1.0979	0.048154	 0.38264	 0.40432
Prph2	0.23461	0.83432	   1.22	0.14031	0.58086	0.35607
Tas2r135	 0.22489	 0.93827	  1.2151	0.054584	 0.59561	 0.30071
Snord38a	 0.63149	 0.90984	  1.1921	-0.07488	 0.54277	 0.17415
March3	0.070179	 0.54863	   1.495	-0.14339	 0.67597	 0.26097
Cox4i2	  0.56743	  0.37606	   2.1167	-0.019951	  0.22936	   0.1633
Pdzd9	  0.37967	  0.28744	   1.7062	-0.044761	   0.2051	  0.42903
Lhfpl4	0.66177	0.33678	 2.1602	 0.4908	0.51129	 0.5984
Zfp300	 1.0815	0.22259	 2.0364	0.39062	0.45622	0.32506
Gm8801	   1.1977	0.0014915	   1.6713	  0.11608	  0.77736	  0.07094
S100a5	  0.95378	  0.25826	   1.6593	-0.097557	  0.46243	-0.050425
Pde7b	   0.95017	-0.0094151	    1.4146	   0.14361	   0.53212	   0.53234
Abhd16b	 1.3325	0.94102	0.57834	 0.6323	0.55496	0.69478
Ephb4	 1.6004	0.88033	0.54672	0.55325	0.48334	0.62808
Lypd6	 1.0955	0.91126	 0.5442	0.52166	0.58434	0.52703
Mir7001	 1.2744	0.87965	0.46517	0.51813	0.80356	0.59111
C77080	 1.0801	0.89157	0.96129	0.61703	0.79932	0.60892
Exoc5	 1.0433	0.78717	0.77919	0.52161	0.56917	0.63585
H1foo	0.93703	0.91997	0.64958	0.68196	0.65804	 0.7074
Gm15910	 1.1355	0.75172	0.57364	0.49826	0.30532	 0.2606
Upk3b	 1.1115	0.58368	0.42121	0.49619	0.31214	0.48242
Nrxn2	 1.3826	0.68921	0.41186	0.49943	0.48154	0.42793
Macrod1	 1.2048	0.86821	0.51757	0.14067	0.55904	0.23193
Afp	 1.7078	0.25386	0.26975	0.77092	0.48271	0.59531
Blnk	 1.4387	0.46891	0.20985	0.50166	0.29688	0.65496
Dlgap3	 1.3672	0.60561	 0.5813	0.67456	0.89473	0.98736
Fbxl12os	  1.364	0.48966	0.36953	0.58365	0.69273	0.90914
Ccdc38	0.84245	0.86543	0.29153	0.13974	 1.3235	0.59311
Cd14	 1.1845	 1.0344	0.80207	0.27188	0.82208	0.61736
Tmem158	0.97277	 1.1235	0.44262	0.26986	 0.8004	0.62284
Fscn2	0.91013	0.70164	0.65469	0.10541	0.94395	 0.8836
St6gal1	0.90027	0.67912	0.49435	0.18149	 0.8612	0.77053
Lrrn3	 1.0125	0.74374	0.65309	0.18409	 1.0004	0.59046
Sft2d3	0.91185	0.91566	0.92847	0.12544	 1.1322	0.58381
Uaca	 0.72657	 0.87592	 0.98621	-0.18953	  1.2439	 0.41697
Smad3	   1.127	 0.98052	 0.89656	-0.22127	  0.8952	 0.68911
Rbm4	 1.5459	 1.1579	0.39285	0.32362	 1.2934	0.68168
Slc16a7	 1.4308	0.80012	0.20731	0.23735	0.95729	0.55255
Zfp212	 1.2149	0.83461	0.34554	0.16169	 1.1195	0.62661
Tmem171	  1.4072	 0.70955	0.080895	  0.1527	  1.4272	 0.65853
C1qtnf6	 1.3937	0.76622	 1.1371	0.31634	0.11832	0.68172
Magee2	 1.1286	0.39947	 1.2387	0.33438	0.25963	0.56937
Gpr126	 1.3993	0.69737	 1.0825	0.59876	0.52134	0.68865
Pycr1	 1.7264	0.49692	 1.2597	0.47783	0.34726	0.95186
Slc16a2	    1.2473	   0.69035	    1.0531	   0.48415	-0.0033027	     1.149
Frmd5	 1.4797	0.75602	0.71917	0.64867	0.10907	 0.2547
Naalad2	  1.256	0.88286	0.95231	0.60067	0.19305	0.32482
Klf12	   1.127	 0.75454	 0.99049	 0.39305	-0.27048	 0.18965
Mdga1	   1.2312	  0.82537	  0.81458	  0.52434	-0.062296	-0.058986
Col4a5	 1.0075	 1.3605	0.87681	0.40305	0.27984	0.33239
Retnla	 1.1792	 1.2172	 1.0399	 0.3083	0.35725	0.43303
Tll2	 0.9236	 1.5288	 1.2441	0.43167	0.50528	0.55326
Cpne8	 1.2488	 1.6728	  1.038	0.44588	0.20572	0.73381
Ablim2	0.79039	0.15074	0.26775	  1.217	0.52769	0.91686
Mir706	  0.6142	 0.29383	0.074357	  1.1821	 0.74166	 0.99757
Dok7	0.26501	0.38479	0.25249	 1.1207	 0.5886	0.69689
Gm4925	0.42305	0.43937	0.57073	 1.1219	0.43854	0.97791
Slc27a3	0.60665	0.42577	0.45838	 1.0408	  0.679	0.89284
Pcdhgb5	 0.6042	0.34343	0.42187	 1.4186	0.37931	  1.246
Snhg18	0.74935	0.43624	0.42256	 1.2802	0.39238	 1.3012
Slc25a2	0.52396	0.49995	0.25734	 1.3208	0.30911	 0.9482
Aldh1l2	0.98769	0.56726	0.34257	0.78065	 0.3877	0.99413
Egfl7	 1.0744	0.60337	0.48787	0.86967	0.37773	0.72787
Eqtn	0.84015	0.54391	0.44982	 1.0124	 0.1632	0.93482
Spdef	0.91649	0.55865	 0.6317	 1.0037	0.25209	 1.0483
Gcnt3	0.91573	0.28794	0.47753	0.98236	0.10508	0.98866
Fgf12	0.94853	0.38183	0.40872	 1.0667	0.49003	0.82912
Wnt16	 1.0637	0.22892	0.51192	0.89776	0.50203	0.76614
S100a8	 1.0586	0.32006	0.53931	 1.1986	0.31388	0.82614
Slc45a1	 1.0056	0.35502	 0.2222	 1.4362	 0.2486	 0.8092
Gm10658	 1.0406	0.62291	0.90796	 1.6631	0.06457	0.90778
Gm2011	 0.85663	 0.30805	   1.007	  1.3192	0.058989	 0.94314
Sycp2	 0.98367	  0.1962	 0.82652	  1.1185	0.012732	  0.8959
Gsdmc4	0.81935	0.61835	0.71355	 1.2565	0.20288	0.63049
Snx24	  1.0413	 0.75696	 0.69751	  1.1371	-0.00867	 0.60755
Nkd1	 1.2484	0.95099	0.43851	 1.4374	0.35337	0.57649
Arhgap29	 1.1417	0.10519	 0.1906	0.82262	0.51196	 1.5036
Cftr	 0.87628	 0.26361	0.096362	  1.0683	 0.17231	   1.298
Tmem45a	  1.1008	 -0.1593	0.083481	 0.99639	-0.24752	  1.1753
Arhgef28	 0.42693	 0.15316	 0.50905	  1.2008	-0.21927	 0.64687
Hoga1	  0.26743	-0.015782	  0.46861	  0.96134	 -0.54828	  0.93115
Copz2	 0.40177	 0.60681	 0.93886	  1.0901	-0.20525	 0.75419
Rnft2	  0.31366	   0.4694	  0.88327	  0.95035	-0.091287	   0.7462
Cybrd1	  0.21205	   0.1829	  0.83394	  0.90084	-0.031052	   0.9612
Itga11	 0.40759	 0.63032	 0.80567	 0.97912	-0.44594	  1.1417
Rabepk	 0.90011	 0.62214	 0.69804	  0.8331	-0.53211	 0.46137
Rgs1	 0.84104	 0.26914	 0.98329	 0.91675	-0.37301	 0.49941
Alpl	  0.18658	  0.73891	 0.099178	  0.97724	0.0088172	   1.6063
Maob	0.23702	0.28498	0.47678	0.98372	0.14233	 1.5498
Tmem198b	0.32997	0.44438	0.38696	 1.0005	0.15801	 1.2087
Tshz2	 0.24273	0.085462	 0.29375	  1.0364	-0.27533	  1.4295
Atp1b1	0.50176	 0.6195	0.60012	 1.4537	0.17718	 1.6403
Ccdc74a	0.67527	0.73853	0.52068	 1.2974	-0.1429	 1.8205
Prss32	0.90651	 1.0608	0.21368	 1.1158	0.11671	 1.6833
Gm10684	0.66199	0.70977	 1.2858	  0.872	0.19896	 1.2798
Rgs9	 0.30312	 0.74448	  1.2811	  1.1824	0.043411	  1.2713
Slc43a1	 0.54054	 0.73622	  1.0523	  1.2646	-0.27048	   1.344
Nrbp2	  0.80558	   1.1278	   1.0668	    1.307	-0.034675	   1.5331
Park2	0.056554	 0.72057	-0.37301	  1.1241	-0.18273	 0.81735
Pigp	 0.49142	  1.0255	 0.12766	  1.3632	-0.18543	 0.78046
B3glct	   0.035683	    0.26337	-0.00020889	    0.95126	    0.37368	   -0.14214
Ninl	  0.35606	  0.48772	-0.047079	  0.95126	   0.4054	 0.027684
Zfp174	 0.33303	  0.3577	0.010866	  1.1569	 0.47536	 0.03064
Fosl1	-0.090611	  0.51231	 -0.14797	  0.85078	  0.41822	  0.17359
Mir1198	  0.073171	   0.45229	-0.0098506	   0.99894	   0.36331	   0.21774
Hpca	0.27222	0.48179	0.20677	0.99949	0.15767	0.20128
Tmem144	 0.21314	 0.43507	 0.26801	  1.0686	 0.13826	0.014805
Rln1	   0.1208	  0.49909	   0.2588	   1.2932	  0.12732	-0.094366
Slc7a8	  0.24637	  0.49253	  0.28966	   1.2061	  0.20749	-0.079468
Gm20594	  -0.1236	  0.19581	  0.26715	   1.0047	    0.739	0.0084709
Rimbp3	0.16238	0.51167	0.03589	 1.3196	0.82788	0.20692
Capsl	-0.042876	  0.52526	   0.1662	  0.55398	   1.0791	  0.22641
Gm5617	 0.11756	  0.3872	0.072931	 0.51623	 0.89418	0.029059
Ttl	  -0.24525	   0.37672	-0.0034732	   0.63953	   0.91825	 -0.015555
Pars2	-0.11029	 0.62445	-0.13813	  1.0388	 0.98375	 0.29651
Tom1l2	 -0.10879	   0.7404	-0.075665	  0.70835	   0.8399	  0.13091
Cntf	 0.56285	 0.80494	-0.43898	   1.053	 0.71553	 0.49018
Gpnmb	 0.76076	 0.66221	0.092561	   1.078	 0.65048	0.039932
Prss27	  0.83968	  0.63614	-0.096298	  0.92501	  0.46807	-0.025325
Krt222	  0.99672	-0.018798	 -0.16193	   1.1994	  0.46074	  0.28495
Pon3	  0.23927	-0.050219	 -0.37871	   1.3733	  0.32267	  0.25321
Mir744	 0.63502	0.030924	  0.2279	  1.1092	  1.3499	 0.35537
Sh2d7	 0.42943	-0.27017	 0.13453	 0.99515	  1.1593	 0.25167
S100a9	 0.46492	-0.29088	-0.26826	 0.81103	  1.1144	 0.57353
Trp53tg5	0.47186	-0.3248	 0.1704	0.97604	0.76145	0.52113
Ube2e1	 0.14068	-0.12351	 0.28033	  1.0099	 0.52095	 0.28687
Man2c1os	 -0.4491	 0.67669	 0.23758	   1.161	 0.49202	-0.63264
Angptl4	  0.42336	  0.45656	   1.1758	 -0.45504	-0.068811	  0.39021
Pus3	 0.60947	 0.32048	 0.87744	-0.42026	0.061026	 0.58038
Ccrn4l	 0.24794	 0.31919	  1.0191	-0.50175	  0.2996	 0.50867
Ryr3	  0.15509	  0.50912	  0.80411	 -0.48328	-0.057146	  0.61461
Kif5a	0.070611	 0.60221	  1.0554	-0.69504	 0.13923	 0.21321
Inpp4b	 0.62532	0.096522	 0.53929	-0.64183	-0.10058	 0.51168
Dtwd2	  0.8714	 0.57144	  1.2102	-0.11152	-0.46216	   1.082
Gm16853	0.71311	0.56087	 1.1132	0.11892	-0.6024	0.52217
Greb1l	 0.93165	  0.5957	 0.60579	0.027136	0.088667	 0.91663
Mir186	  0.61018	  0.65234	   0.8108	 -0.11031	-0.018147	  0.93507
Havcr1	 0.77537	 0.63743	 0.47902	-0.47334	-0.17264	 0.96804
Gypc	 0.58205	 0.52871	 0.77544	-0.12239	-0.32589	 0.66988
Il2	 0.65574	 0.25638	 0.67959	0.025366	-0.17948	 0.65856
Klra17	   0.7923	 0.078419	  0.83018	-0.016497	 -0.39919	  0.68296
Mtl5	  0.56188	  0.26659	  0.97583	-0.029668	-0.020572	  0.76418
Ttyh1	 0.54707	 0.20344	  1.3043	-0.21455	-0.11437	 0.73887
Grhl1	   0.22265	   0.99068	   0.62211	-0.0062258	  -0.15994	   0.81427
Yap1	 0.082332	  0.87353	  0.84137	-0.099602	 -0.25197	  0.67475
Mamdc2	 0.15236	  1.0754	 0.77057	-0.20211	-0.52145	 0.66956
Olfr222	  0.3424	   0.612	 0.33971	-0.17383	-0.41543	 0.67292
Snord42a	 0.50972	 0.82194	 0.49284	-0.17594	-0.34207	 0.71379
Ube2e2	 0.48524	 0.98411	 0.18543	-0.28431	-0.44017	 0.88622
Pitpnc1	 0.80619	 0.58712	 0.72649	-0.02322	0.022365	-0.32061
Txlnb	   1.0834	  0.85325	   1.0214	 0.012383	  0.12306	-0.096015
Tnfaip8l3	  0.96771	  0.81025	   1.2883	 -0.41695	-0.087597	 -0.26305
Adam1a	0.41285	 1.3569	0.33071	0.50828	 0.2403	 1.0647
Mef2b	0.23455	 1.2242	0.32023	0.56279	0.25399	 1.1906
Gm15816	0.32577	 1.4051	0.31146	0.48959	0.33155	0.78015
Gper1	0.37625	 1.3013	0.40463	 0.3947	0.53506	0.86868
Plxna2	0.43532	 1.4964	0.55142	0.44346	0.50261	0.71088
Tlr5	0.43231	 1.4468	0.61506	 0.7255	  0.404	0.61327
Col25a1	0.092341	  1.2717	 0.13187	 0.14806	 0.10652	  1.1032
Gnrh1	0.36192	 1.1244	0.41549	0.12335	 0.4097	0.95977
Ppp1r1c	  0.26621	   1.2458	  0.55035	-0.023231	  0.35144	  0.95835
Pcdhgb2	-0.027689	   1.1336	  0.19031	  0.52561	 -0.05085	  0.91611
Trim13	0.064941	  1.0463	 0.21688	 0.70058	 0.32356	 0.84302
Rab34	0.43345	 1.2925	0.66616	0.92872	0.10225	 1.1108
Ar	 0.73817	  1.3115	 0.74219	0.078367	 0.21325	 0.83899
Mr1	0.52302	 1.7279	0.76617	0.12848	0.11616	 0.9746
Tnfrsf8	 0.47101	  1.5582	  1.0039	 0.44396	-0.31923	 0.86681
Zfp940	 0.33171	   1.444	 0.67695	 0.30094	-0.58122	 0.81901
Camsap3	  0.61029	   1.9315	  -0.3363	 0.065683	-0.093843	  0.74087
Sgsm1	0.74037	 1.7113	0.24745	0.48647	0.17459	0.71765
Tmem9	  0.31581	    1.646	-0.040487	  0.25109	  0.14078	  0.41664
Magi1	0.32535	 1.3123	 1.6018	 0.7213	0.64528	0.90728
Stmn1-rs1	0.40496	 1.3761	 1.3499	0.45584	0.69562	0.91166
Snord4a	0.11297	 1.3091	 1.4206	0.20917	0.54572	 0.7677
Prr15	-0.2595	 1.5362	 1.1465	0.45035	 1.1341	0.62732
Aloxe3	 1.0572	0.95014	0.60826	0.98807	 1.2036	0.22057
Lrp2bp	 0.5589	 1.1486	0.40414	0.55169	 1.1537	 0.1802
Siglec5	0.42362	 1.1716	0.38998	0.22371	   1.19	0.27538
