	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage
Zfp36l2	 -0.8479	-0.49283	 -1.1937	  -2.159	-0.57399	-0.96408
Rpa1	 -0.7501	-0.71214	 -1.2701	 -1.8087	-0.63338	 -1.1153
Suv420h2	-0.53657	-0.50968	 -1.1668	 -2.0232	 -0.7882	 -1.1605
E2f1	 -1.1283	-0.75268	-0.60168	 -1.6794	-0.85157	-0.66365
Slc17a9	 -1.2275	-0.98836	-0.67152	 -1.7237	-0.94669	-0.69792
Lacc1	 -1.1429	-0.85325	-0.34373	 -1.6782	-0.96055	 -0.7359
Fyb	 -1.0208	-0.90479	-0.45911	 -1.7139	-0.69211	-0.70796
Gamt	 -1.0363	 -1.0687	-0.53193	 -1.7473	-0.61891	-0.85428
Gsg2	  -1.213	 -1.0649	 -1.0009	 -1.8014	 -1.0846	-0.61806
Irf2bp2	-0.64162	-0.65936	-0.30516	 -2.0052	-0.40125	-0.78487
Sgpp1	-0.77557	-0.87715	-0.60452	 -2.0799	-0.69957	-0.56174
Cox7a2l	 -0.97799	-0.071107	 -0.91098	  -1.3964	   -1.071	  -1.3371
Foxo3	-0.84723	 -0.1566	-0.67501	 -1.3528	 -1.0902	 -1.1243
Gpc2	-0.73855	-0.11382	 -0.8265	 -1.5111	 -1.1193	 -1.1174
Fam173a	 -1.0512	-0.32712	-0.74799	 -1.4623	 -1.2229	-0.93349
Cyp4f18	-0.82507	-0.43274	-0.40637	 -1.8212	 -1.1195	-0.85486
Mtg1	 -1.0251	-0.39635	-0.44164	 -1.4649	 -1.4385	-0.68365
Fut4	 -1.3822	-0.23769	-0.42443	 -1.1708	 -1.0632	 -1.1054
Zfp108	 -1.1891	-0.11492	 -0.1887	 -1.6248	 -1.1577	 -1.1159
Mir6395	 -1.3136	 -0.2531	-0.64304	 -1.4536	-0.64324	 -1.0661
Naip2	 -1.3525	-0.41194	-0.26384	 -1.5916	-0.62134	-0.84678
Akip1	-0.96698	-0.86314	-0.34864	 -1.2144	 -1.2787	 -1.3438
Slfn9	-0.85979	-0.62455	-0.17632	 -1.4252	 -1.2666	 -1.5035
Cep89	-0.69936	 -0.8618	-0.75477	 -1.4946	 -1.1366	 -1.1005
Irf2	-0.95072	-0.86626	-0.81002	 -1.5918	 -1.2516	 -1.1785
Kxd1	 -0.8818	-0.57754	-0.69862	 -1.3512	  -1.283	 -1.3002
Igbp1	-0.79746	-0.59636	-0.76096	 -1.3776	 -1.3067	-0.78978
Sap30	-0.66732	-0.64491	-0.59168	 -1.4106	 -1.1547	-0.96358
Trip6	-0.59865	-0.62023	-0.83056	  -1.716	 -1.2279	-0.99233
Dynlt1b	-0.42045	 -0.9842	-0.72885	 -1.8573	 -1.4253	 -1.1324
Fbxo24	-0.83803	-0.81977	-0.45051	 -1.7858	  -1.205	 -1.1363
Tpgs1	-0.76898	-0.80962	-0.56834	 -1.8981	 -1.3084	 -1.2397
D2hgdh	-0.39728	-0.86797	-0.41859	   -1.31	 -1.3877	-0.90282
Rwdd3	-0.64348	-0.97529	-0.44663	 -1.3073	 -1.3243	 -1.1409
Tmem106c	-0.77937	-0.99435	-0.39008	 -1.3304	 -1.2001	-0.83094
Shroom1	-0.45403	-0.96695	-0.24468	 -1.5947	 -1.4378	-0.81096
Ankrd26	-1.1574	-1.3252	-0.3963	 -1.731	-1.5396	-1.1607
Sarm1	 -1.3076	 -1.4187	-0.43682	 -1.6231	 -1.4762	 -1.3114
Gimap7	-0.92547	 -1.3204	-0.43553	 -1.5268	 -1.2876	  -1.345
Gbp2b	 -1.0523	-0.87985	-0.42942	 -1.6516	 -1.7164	  -1.427
Fads6	 -1.3436	 -1.1894	-0.51826	 -1.2647	 -1.2293	-0.78511
Gbp10	 -1.3614	 -1.1633	-0.18466	 -1.4426	 -1.0976	-0.90784
Il9r	 -0.87409	  -1.4736	-0.029648	  -1.5246	  -1.2776	 -0.92419
Mmp1b	 -0.92751	  -1.1708	-0.034065	  -1.0356	  -1.3788	 -0.81187
Lace1	-0.91163	 -1.0874	-0.70801	 -1.5452	 -1.2942	-0.73323
Xrcc5	 -1.041	-1.1844	-0.6868	-1.5708	-1.7685	-0.9298
Snhg6	-0.80144	  -1.414	-0.56858	 -1.4186	 -1.5355	-0.40319
Gbp7	  -1.076	-0.91615	-0.45661	 -1.8443	-0.97776	 -1.7492
Nkg7	 -1.1729	 -1.0835	-0.35676	 -1.4952	-0.62839	  -1.454
Nmi	-0.92168	 -1.1069	-0.63602	 -1.3265	-0.79484	 -1.4631
Abhd17a	-0.64508	-0.62206	 -1.4004	 -1.5973	 -1.3077	 -1.1005
Pianp	-0.80352	-0.79091	 -1.4087	 -1.5019	 -1.3414	-0.90876
Mcm2	-0.65376	-0.93222	 -1.7125	 -1.3679	  -1.408	-0.85095
Tubb5	-0.70666	-0.85738	 -1.6179	 -1.4028	   -1.21	 -1.0233
Ccdc158	-0.70236	-0.47962	  -1.615	  -1.202	 -1.3978	-0.93116
Gp2	-0.66059	-0.67755	 -1.6259	 -1.3082	  -1.603	-0.75108
Mast3	-0.53372	 -0.3804	 -1.4038	  -1.482	 -1.5118	 -1.1505
Mblac1	-0.33492	-0.67683	 -1.4744	 -1.3468	 -1.3589	 -1.1132
Arfip2	-0.53451	-0.61372	 -1.5192	 -1.1121	 -1.1579	-0.89443
Pddc1	-0.34652	-0.47483	 -1.6095	 -1.2348	 -1.2095	 -0.9738
Fbxo18	-0.63149	-0.41186	 -1.4516	-0.97179	 -1.0824	 -1.0255
Mcm6	-0.32896	-0.39635	 -1.3289	 -1.5719	 -1.0471	-0.88803
Tmem206	-0.47237	-0.40699	 -1.4932	 -1.4818	-0.92307	-0.84823
Mri1	-0.59737	-0.46456	 -1.6551	 -1.4156	-0.94977	 -1.1296
Casp2	-0.16769	-0.75799	 -2.0071	 -1.5096	 -1.1788	 -1.1942
Gtpbp3	-0.36724	-0.62934	  -2.036	 -1.4445	 -1.2091	 -1.0274
Rhpn1	0.079964	 -0.7324	 -1.7969	 -1.6119	 -1.2285	 -1.1595
Hltf	-0.51878	-0.87848	 -1.6858	 -1.7152	 -1.0801	 -1.1987
Lrwd1	-0.35883	 -1.0049	 -1.7826	 -1.3855	 -1.0778	 -1.3456
Sct	-0.43148	-0.76418	 -1.5051	 -1.4551	 -1.0702	 -1.5089
Zfp109	-0.45059	-0.90866	  -1.535	 -1.4265	 -1.2788	 -1.4091
Ipp	-0.57255	-0.49103	 -1.9508	 -1.4592	 -1.1456	 -1.4575
Ddx58	-0.95815	-0.48014	 -1.5652	 -1.1166	-0.98771	 -1.5172
Trim12a	-0.92215	-0.58078	 -1.5608	  -1.252	-0.95994	 -1.6429
Nat8l	-0.98206	-0.33746	  -1.574	 -1.4487	  -1.304	 -1.2225
Ncr1	-0.96328	-0.40772	 -1.2422	 -1.2558	 -1.3285	 -1.3117
Tmprss5	 -1.0485	-0.53739	 -1.2956	 -1.2834	 -1.3229	 -1.2769
Zfp580	 -1.0049	-0.50339	 -1.3043	 -1.5257	 -1.2353	 -1.3537
Neurl3	-0.90011	-0.47655	 -1.4506	 -1.6515	 -1.0404	 -1.4155
Emc9	-0.64273	-0.55416	 -1.2113	 -1.2302	 -1.5592	 -1.4379
Pex26	-0.62969	-0.22762	 -1.3114	 -1.0211	 -1.6563	 -1.1945
Apba1	 -1.0471	  -0.273	 -1.3087	 -1.9542	 -1.2812	-0.96499
Gpr180	-0.76484	-0.37891	 -1.5764	 -2.1637	 -1.1756	-0.65861
Arhgap27	-0.71629	-0.69847	 -1.5949	 -1.4648	 -1.0083	 -0.8436
Kat2a	-0.75182	-0.59395	 -1.4387	 -1.4379	-0.78415	-0.74252
Slc12a6	-0.89442	-0.68211	 -1.3833	 -1.6006	-0.71076	-0.78257
Stx2	-0.81474	-0.72908	 -1.0989	  -1.622	-0.91491	-0.84143
Fdxr	-0.62457	-0.63281	 -1.4047	 -1.6574	-0.99569	-0.43516
Noa1	-0.68587	-0.90027	 -1.3168	  -1.524	 -1.2097	-0.66674
Plekho1	-0.68737	 -1.0537	 -1.4826	 -1.7373	 -1.2613	-0.64354
Bpifa6	 -0.8144	  -1.046	 -1.5427	 -1.4809	-0.96992	-0.66704
Rad50	-1.0487	-1.0362	-1.6007	-1.6525	-1.1992	-0.7797
Msh2	-0.99823	 -1.1479	 -1.5685	 -1.6661	-0.77888	-0.89032
Trpt1	-0.91835	-0.59205	 -1.8249	 -1.5496	 -1.1324	-0.56484
Ctla2b	-0.51881	-0.84412	 -1.6887	  -1.945	 -1.1829	-0.66173
Haus4	-0.75119	-0.87351	 -1.7849	 -2.0896	-0.90843	-0.84927
Adam33	-0.85414	-0.51741	 -2.1395	 -1.6381	 -1.7104	 -1.0593
B3gntl1	-0.78595	-0.29021	 -2.0808	 -1.7714	 -1.2522	 -1.1302
St3gal2	 -1.0026	-0.47407	   -2.16	 -2.0654	   -1.37	-0.77755
Rasgrf2	-0.78293	-0.59684	 -1.9239	 -1.7278	 -1.5533	 -1.5287
Rslcan18	-0.76773	-0.61446	 -1.5682	 -1.6655	 -1.6198	 -1.2255
Acot1	-0.58168	 -1.2074	 -1.0452	 -1.9401	-0.87116	 -0.8772
Akr1b10	-0.80536	 -1.3979	-0.96132	 -1.8437	 -1.0974	-0.95254
Gm15800	 -1.0563	 -1.4322	  -1.355	 -1.9398	 -1.1254	-0.91208
Dhcr7	-0.99684	   -1.13	-0.84874	 -2.0328	 -1.1384	 -1.2813
Ikzf1	 -0.9511	-0.71416	 -1.0891	  -1.742	 -1.2677	 -1.3375
Mknk1	-0.79909	-0.72788	 -1.1797	 -1.8387	  -1.147	  -1.082
Pms1	 -1.222	-0.9415	-1.1845	-2.0092	-1.3477	-1.0631
Ccdc163	-0.63871	 -1.1615	 -1.0942	 -1.8359	 -1.7127	 -1.1155
Rbfa	-0.42037	 -1.0571	 -1.3184	 -1.8446	 -1.5126	 -1.1264
Slc35c2	-0.43449	-0.94401	  -1.304	 -1.9451	  -1.306	 -1.2432
Stx16	-0.71077	 -1.0641	 -1.1238	 -1.9001	 -1.3263	 -1.2606
Dpp6	-0.29361	 -1.1423	 -1.6571	 -1.7033	 -1.4568	 -1.0855
Ccdc166	-0.26562	 -1.0724	 -1.1454	 -1.8379	 -1.2368	-0.96788
Pidd1	-0.28879	 -1.1844	 -1.0723	 -1.6332	 -0.9931	-0.70236
Anks6	 -0.2724	 -1.2212	 -2.3174	 -1.7269	-0.94545	-0.70981
Lck	-0.50474	 -1.6029	 -1.3809	 -1.0128	-0.58396	-0.73925
Msh5	 -0.4302	 -1.3679	 -1.4159	 -1.3266	-0.70381	-0.87221
Mvb12b	-0.51008	 -1.3144	 -1.6042	 -1.3777	 -1.2044	-0.98136
Tfb1m	 -0.5215	 -1.2728	 -1.6492	 -1.6563	-0.90698	-0.70334
Syna	-0.30771	 -1.6473	 -1.6844	 -1.8924	 -1.1521	-0.72864
Cdc20	-0.79452	 -1.8068	 -1.9795	 -1.6067	  -1.535	-0.90592
Atad2	-0.20283	-0.97906	 -1.5907	 -1.6264	-0.83539	-0.99793
Cbx3	-0.38407	-0.93664	 -1.4179	 -1.3556	-0.72313	 -1.1551
Parp1	-0.46521	-0.75733	 -1.1799	 -1.3743	-0.76996	-0.93257
Dynlt1f	 -0.5872	 -1.1324	 -1.0615	 -1.3952	-0.77971	 -1.3171
Mettl20	-0.5482	-1.1054	-1.0245	-1.4341	-0.9659	-1.0759
Prim1	-0.44757	 -1.1783	 -1.2703	 -1.2119	 -0.8972	 -1.4172
Cep192	-0.23409	 -1.0947	 -1.0618	 -1.6902	-0.23056	-0.88265
Fntb	-0.32534	-0.83387	 -1.1912	 -1.6927	-0.38705	-0.94573
Tbkbp1	-0.11456	-0.74397	 -1.1354	  -1.434	-0.29442	-0.89362
Hist1h2bg	-0.28367	 -1.0028	 -1.1794	 -1.2331	-0.38036	 -1.1234
Surf1	-0.42925	-0.93693	 -1.0673	 -1.3525	-0.31839	 -1.0251
Gdpd5	-0.33463	 -1.2845	 -1.1373	  -1.708	-0.53822	 -1.1895
Impa2	-0.51285	 -1.0804	-0.78726	 -1.8221	-0.31136	-0.97166
Cit	-0.87226	-0.91375	 -1.2527	 -1.6014	-0.45893	 -1.3279
Nuf2	-0.70098	 -1.2362	  -1.319	  -1.567	-0.41446	 -1.3104
Rad54b	 -0.6685	  -1.127	 -1.3857	 -1.6874	-0.36836	 -1.3676
Rpa3	-0.66824	-0.96397	 -1.4518	   -1.27	-0.06812	  -1.284
Fam228b	 -1.0463	 -1.4044	 -1.3067	 -1.2806	-0.36088	 -1.3363
Bard1	-0.27935	 -0.6943	 -1.7502	 -1.7153	-0.39677	 -1.2806
Ndc80	 -0.2548	-0.67931	 -1.5841	 -1.6906	-0.14472	  -1.292
Mutyh	-0.54186	-0.72756	 -1.7052	 -1.5034	-0.22833	 -1.1459
Kif15	-0.35247	 -0.8334	 -1.3992	 -1.5818	-0.24119	  -1.606
Mtus2	-0.42913	 -0.7342	 -1.5631	 -1.4454	-0.53225	  -1.414
Hist3h2a	-0.33907	-0.35917	 -1.5234	  -1.412	-0.42173	 -1.2629
Casc5	-0.38202	 -1.1591	 -1.3518	 -1.0948	-0.32796	 -1.6877
Gas2	-0.18085	-0.73497	 -1.1818	 -1.1471	 -0.3427	 -1.3059
Zfp395	-0.17108	-0.71189	 -1.2238	 -1.1452	 -0.6605	 -1.3646
Brip1	-0.25854	 -1.1358	 -1.7962	 -2.0753	 -0.7299	 -1.3173
Cxx1b	 -0.5814	 -1.3772	 -1.5654	 -2.1621	-0.27467	 -1.2105
Cep44	-0.67941	 -1.0793	 -1.5977	 -2.4673	-0.29362	-0.51303
Ckap2	-0.53146	-0.90985	 -1.5705	  -2.159	 0.16124	-0.70914
Hps3	-0.10602	-0.63084	 -1.3064	 -2.0467	-0.42734	-0.58945
Ppip5k2	-0.29169	-0.79953	 -1.2048	  -2.297	-0.36915	 -1.0544
Cep70	-0.90154	-0.31912	 -1.5206	 -1.8242	 0.13928	-0.48527
Ttf2	  -1.2293	 -0.32483	  -1.5487	  -2.0988	-0.040745	 -0.47833
Csrp2bp	-0.33925	-0.40888	 -1.4299	 -1.7233	 0.05887	-0.65325
Dock5	-0.41508	-0.22025	 -1.6253	 -1.6436	-0.38005	-0.61373
Dkc1	-0.58292	-0.61297	 -1.5408	 -1.5259	-0.59581	-0.58424
Tab1	-0.55573	-0.56417	 -1.5931	 -1.4625	-0.76827	-0.50407
Lenep	-0.50952	-0.65639	 -1.3927	 -1.3818	-0.45884	 -0.7043
Rfc1	-0.34351	-0.51182	 -1.6109	  -1.483	-0.52474	-0.80079
Mtbp	-0.50795	-0.85019	 -1.7267	 -1.2381	-0.54405	-0.89653
Dnmbp	-0.84008	-0.88404	  -1.461	 -1.6744	-0.35272	-0.76571
Slc44a2	-0.92548	-0.92263	 -1.6802	 -1.6203	-0.40348	-0.84683
Gpd1l	-0.82482	-0.72197	 -1.5697	 -1.6689	-0.16416	-0.45562
Mta3	 -1.0889	-0.58984	 -1.5136	 -2.0353	-0.45363	 -1.0132
Samd1	-0.78045	-0.43585	 -1.4935	 -1.8064	-0.37127	-0.77168
Zfp446	-0.98891	 -0.5237	 -1.5702	 -1.5457	-0.24705	-0.98551
Dna2	-0.55395	 -0.4757	 -2.1466	 -1.9206	-0.34307	-0.68195
Lrrc18	-0.47473	-0.20052	  -2.146	 -1.9589	-0.28466	 -0.8916
Gcnt1	-0.46294	-0.73276	 -1.8365	 -1.7208	 -0.1902	0.093416
Phgdh	 -0.39861	 -0.66012	  -2.1017	   -1.861	-0.044165	 -0.27949
Plekha5	-0.28462	-0.91717	 -1.9804	 -1.7314	 0.18551	-0.22663
Notch4	-0.57705	-0.38796	 -2.0908	 -1.2672	 0.24107	-0.18873
Plcxd2	-0.78659	-0.45392	 -1.6263	 -1.3253	0.021746	0.047355
Als2cr12	 -1.2249	 -1.1001	-0.68888	-0.41978	-0.89487	-0.37208
Cep95	 -1.2671	 -1.0839	-0.66892	-0.70751	 -0.8746	-0.29203
Lincrna-cox2	 -1.1632	 -1.2484	-0.53556	-0.45231	-0.54414	-0.28153
Npl	-0.94398	 -1.3339	-0.53423	 -0.4938	 -1.0047	-0.26027
Sox12	-0.96696	 -1.0271	-0.74141	-0.40021	 -1.1462	-0.23386
Fdft1	-0.95023	 -1.0618	-0.55928	-0.77409	-0.85793	-0.65127
Smim20	 -1.1222	 -1.0704	-0.33365	-0.62868	-0.89783	 -0.3934
Tmem230	 -1.0229	 -1.1178	-0.34917	-0.71663	 -1.1534	-0.48848
Ddx39	-0.70388	 -1.1977	-0.55639	-0.76168	-0.59041	-0.46267
Serhl	-0.79398	 -1.2295	-0.57536	-0.48238	-0.65343	-0.65334
Tnfsf15	-0.74433	 -1.0417	-0.48833	-0.40357	-0.68478	-0.50607
Lrrc28	 -0.9094	 -1.3545	-0.70957	-0.90067	-0.64258	-0.61523
Slc25a53	 -1.0343	 -1.4368	-0.48682	-0.68855	-0.69466	-0.56433
Slamf8	 -1.1654	 -1.5663	-0.69054	-0.71115	-0.67837	-0.22647
Dnmt3a	 -1.2135	 -1.1882	 -1.0794	-0.62941	-0.95908	 -0.1729
Ermap	 -1.2197	  -1.461	-0.81214	-0.46218	 -1.1895	-0.51366
Wdr95	 -1.0712	  -1.264	 -1.0578	  -0.607	 -1.2488	-0.47382
Taf6l	 -1.6673	 -1.2709	 -1.1999	-0.52524	 -1.2128	-0.16494
Cd300e	 -1.5559	 -1.5113	-0.80854	-0.88986	0.047412	-0.34893
Cybb	  -1.1757	  -1.4523	-0.080838	 -0.68809	 -0.21455	 -0.25282
Lims1	-0.79194	 -1.4032	-0.34512	-0.75286	-0.12277	-0.25241
Gm16515	 -1.3123	 -1.0005	-0.43797	-0.83399	-0.23766	-0.31331
Pnma1	 -1.1683	   -1.24	-0.59069	 -0.7292	-0.31044	-0.17899
Nlrc4	  -1.3261	 -0.99394	 -0.73742	 -0.78034	-0.079639	 0.045439
Cdyl2	 -1.6523	 -1.2125	-0.37371	-0.16143	-0.29869	-0.85024
Tmem221	  -1.584	 -1.3776	-0.35526	-0.39239	-0.35207	-0.88899
Gm5547	  -1.376	-0.98326	-0.90367	-0.26416	-0.36288	-0.33517
Mir6920	 -1.5408	-0.77819	-0.46532	-0.34716	-0.61704	-0.51152
Cln8	-0.99551	 -1.3268	 0.13991	 -1.5959	-0.70907	-0.11716
Il1a	 -1.2323	 -1.6706	 0.20682	-0.58453	 -1.0036	 0.20499
Man1c1	  -1.2362	  -1.5007	-0.092229	  -1.0934	  -0.5961	 -0.06631
Pkd1l2	 -1.3139	  -1.667	-0.16714	-0.88982	-0.65553	-0.17392
Ccdc91	 -1.2213	 -0.9852	-0.55789	-0.93609	-0.35128	  -1.539
Dnaaf3	 -1.3861	-0.92558	-0.46767	-0.75308	-0.52459	 -1.3755
Gimap1	  -1.2408	 -0.82895	 -0.53896	 -0.58306	-0.066058	  -1.3728
Cxcl11	 -1.4512	 -1.2051	-0.49252	-0.54839	-0.61778	 -1.1794
Ifih1	 -1.3769	 -1.2158	-0.65077	-0.78524	-0.96005	-0.91767
Sidt1	  -1.633	 -1.0495	-0.62165	-0.65415	-0.98965	   -1.06
Zfp467	 -1.7683	 -1.3338	-0.71184	-0.82976	-0.81518	 -1.2111
Slc6a12	 -1.2657	 -1.2844	-0.53657	-0.71729	-0.55437	-0.84639
Ttc8	 -1.3933	 -1.2738	-0.89856	-0.76062	 -0.4783	-0.75359
Palld	 -1.0375	 -1.5752	-0.48114	-0.92503	-0.59164	 -1.5102
Zfp934	 -1.1665	 -1.4141	-0.40778	-0.88851	-0.84434	 -1.1966
Cyp4f16	 -1.8944	-0.72032	-0.98603	 -1.0097	-0.74046	 -1.1516
Tgm2	 -1.8012	-0.29851	 -1.0838	 -1.0542	-0.68008	-0.89537
Fgf11	  -1.9057	 -0.88684	 -0.75156	  -0.9637	-0.055107	   -1.338
Gm10863	 -1.8786	-0.93472	 -1.1344	  -1.031	-0.22637	-0.90121
Hoxb3	 -1.5708	-0.89905	-0.99208	 -1.0318	-0.29771	 -1.0957
Rbpms2	 -1.4777	-0.92242	 -1.1651	-0.80431	-0.33017	 -1.2514
Parp10	 -1.2671	-0.74876	 -1.0522	-0.89036	-0.46403	  -1.172
Csf3r	-0.87131	 -1.8625	-0.99124	 -1.2224	-0.33312	-0.63287
Ms4a6c	-0.93053	 -1.7534	  -1.164	-0.82689	-0.29629	 -1.0235
Egr3	  -1.6065	  -1.6698	 -0.67895	  -1.1028	-0.062076	 -0.92477
Tsc22d3	 -1.4571	 -1.9218	-0.47858	 -1.1821	-0.42985	 -1.0927
Gzmb	 -1.9239	 -1.8995	 -1.0548	 -1.2409	-0.57567	 -1.2512
Ccdc173	-0.95849	 -1.5286	 -1.1726	-0.83603	 -1.7724	-0.74353
Hist1h3a	-0.62523	 -1.5393	 -1.1871	-0.73883	 -2.2022	 -1.1427
Mettl15	 -0.3995	 -1.2548	 -1.1592	-0.57759	 -2.0832	 -1.2651
Pkmyt1	-0.84023	 -1.1126	 -1.0682	-0.58598	 -1.8472	 -1.3015
Gimap3	-0.62673	 -1.5117	-0.78516	   -0.61	 -1.3038	 -1.1355
Gm16576	-0.52764	 -1.4225	-0.84092	-0.38507	 -1.3575	 -0.9057
Pydc3	-0.40481	  -1.297	-0.95996	-0.54945	 -1.2744	 -0.8198
Gm1720	-0.47533	  -1.378	-0.44281	-0.40622	 -1.4111	-0.80909
Slamf6	-0.21181	  -1.212	-0.78629	-0.37457	 -1.7496	-0.48992
Syp	-0.0001204	  -0.95152	  -0.94496	   -0.3045	   -1.5455	  -0.74842
Dusp1	  -1.4228	  -1.3415	-0.038643	 -0.41716	  -1.2723	  -1.0164
Paqr9	  -1.374	 -1.3325	-0.40762	 -0.2525	 -1.4584	 -1.3134
Efcc1	-1.3771	-1.7122	-1.0259	 -0.325	-1.5289	-1.3428
Gpr25	  -1.1932	 -0.87277	 -0.53108	-0.046743	  -1.4798	 -0.90157
Il22	-0.86779	-0.79208	-0.25516	-0.24669	 -1.6169	 -1.1358
Tmcc3	-0.89636	-0.95967	-0.48923	-0.03549	  -1.541	 -1.1355
Mfsd3	-0.84758	-0.64768	-0.43716	 0.22222	 -1.5485	-0.81553
Igsf9	 -1.0301	 -1.1229	-0.43955	 0.24903	 -1.8717	-0.53398
Mppe1	 -1.0721	 -1.1631	-0.16418	-0.38695	 -1.3362	-0.15159
Rasl2-9	 -1.2694	 -1.2706	-0.42194	-0.46883	 -1.5066	-0.50113
Neurl1a	 -1.0711	  -1.389	-0.38283	 0.11902	 -1.2124	-0.44281
Tlr1	  -1.3377	 -0.96695	 -0.47925	-0.011358	  -1.0226	 -0.30951
Rps6kc1	 -1.2373	-0.84282	-0.12408	-0.11979	 -1.1781	-0.77774
Sec16b	 -1.5097	-0.71986	-0.12555	0.085262	 -1.4211	-0.55639
Smyd1	  -1.334	-0.97784	 0.35629	-0.19221	 -1.1079	-0.76367
Fgd1	-1.1045	-1.4235	-1.1807	 -1.054	-1.4539	0.46154
Gm16845	 -1.4057	-0.68883	-0.98304	-0.98979	 -1.1372	 0.27109
Padi4	 -1.2783	-0.74573	 -1.2306	-0.92925	 -1.0131	 0.32827
Rtn2	-0.99662	-0.50523	 -1.3581	-0.81037	-0.60794	 0.17923
Neurl2	 -0.9895	 -1.0281	-0.74064	-0.76255	-0.71711	 0.33931
Vit	-0.78286	-0.10042	 -1.6153	-0.76959	 -1.0613	 0.79444
Abca17	-0.48295	-0.14449	 -1.0662	-0.87814	-0.26439	 0.27632
Pik3cb	-0.41974	-0.16208	 -1.0472	 -0.9445	-0.19519	 0.57958
Il31ra	 -0.5472	-0.27928	-0.94619	 -1.3002	-0.38593	 0.68362
Plekhm3	-0.47977	-0.33707	-0.76929	 -1.1965	-0.16452	 0.28165
Smyd2	-0.43721	-0.33866	 -0.7805	 -1.2929	-0.19601	 0.52969
Pradc1	 -0.27722	 -0.50809	 -0.74593	  -1.3969	-0.093003	   0.3468
Bpifb4	-0.60002	-0.65855	-0.78577	 -1.0769	 0.17527	 0.51805
Arfgef2	 -0.62709	-0.063051	  -1.1439	  -0.7663	  0.17418	  0.50452
Mus81	-0.53075	0.092184	 -1.0497	-0.72638	 0.34067	 0.18668
Dennd2c	-0.38144	-0.47454	 -1.2205	 -1.1131	0.065609	 0.23148
Fam65a	-0.33595	-0.17977	 -1.1394	 -0.9344	 0.20528	0.082135
Setdb1	-0.48386	-0.29358	-0.90457	 -1.0801	 0.40478	-0.02984
Slc40a1	-0.29387	-0.23476	-0.98289	 -1.0677	 0.67752	 0.14255
Usp2	-0.39061	 0.23139	 -1.3284	-0.97261	 0.21194	0.052824
Zfp93	-0.33116	-0.02341	 -1.2495	 -1.3538	 0.18922	-0.11114
Actr6	-0.33571	-0.37805	-0.77806	    -1.1	-0.53708	-0.38383
Gne	-0.54933	-0.33596	-0.60071	 -1.1776	-0.67233	-0.22714
Ncoa1	 -0.5989	-0.25035	-0.60884	 -1.1314	-0.53151	-0.43994
Tmem101	 -0.4482	 0.13925	-0.66839	 -1.0498	-0.60404	  -0.426
Gltscr1l	-0.33699	-0.25024	-0.43709	 -1.0436	-0.35214	-0.32028
Med24	 -0.32124	 -0.23638	 -0.38139	  -1.0262	 -0.30188	0.0089548
Anapc16	 -0.26228	 -0.42551	 -0.85933	  -1.0816	 -0.38742	-0.067865
Dtymk	-0.21587	   -0.42	-0.96585	 -1.1291	-0.36696	-0.11225
Rprd1a	 -0.11894	 -0.34086	 -0.75207	  -1.0937	 -0.20733	-0.024395
Ccnh	0.072214	-0.65384	 -0.6763	 -1.1111	-0.33839	-0.01602
Msl3	-0.11807	-0.53007	-0.61394	 -1.1246	 -0.3473	-0.18346
Gng2	 -0.13758	 -0.27482	 -0.67957	   -1.384	 -0.28807	-0.044137
Unc119b	-0.35405	-0.41867	-0.68509	 -1.5027	-0.13582	-0.17901
Cenpw	-0.54223	-0.60957	-0.56056	 -1.0837	 0.02487	-0.16446
Fancm	 -0.28342	 -0.55539	 -0.55376	  -1.2238	-0.030061	-0.047018
Cbx5	-0.29491	-0.81534	 -0.8304	 -1.0736	-0.51568	-0.15622
Mis18bp1	-0.15589	-0.73488	-0.95408	 -1.1122	-0.51336	-0.38479
Fam111a	 -0.28568	 -0.68116	 -0.51792	  -1.1054	 -0.55286	-0.067743
Ankrd46	-0.31346	-0.11559	-0.78134	 -1.0968	 0.13245	   -0.22
Ppp1r3e	 -0.33646	-0.051703	 -0.59114	  -1.0629	  0.20666	 -0.22473
Cep120	-0.0051219	  -0.11157	  -0.56873	   -1.0289	   0.30927	  -0.30767
Mcm4	-0.057554	 -0.18484	 -0.86785	  -1.2049	   0.2832	 -0.36805
Mastl	 -0.26943	 -0.34772	 -0.46443	  -1.1199	  0.31277	-0.097067
Gm10336	 -0.44719	-0.098103	  -1.0506	  -1.2945	0.0069832	 -0.37338
Odf2l	-0.31864	-0.19815	-0.98981	 -1.1721	0.076041	-0.33633
Rnf220	 -0.42847	 -0.19467	 -0.76977	  -1.0473	-0.084024	 -0.44261
Brca2	0.047318	-0.32814	-0.54756	 -1.1078	-0.12423	-0.50705
Myadm	0.042951	-0.26649	-0.50301	 -1.0532	0.027606	-0.38056
Topbp1	-0.089939	 -0.45491	 -0.51818	  -1.0686	   0.1167	 -0.34635
Heatr5a	 0.034212	-0.024192	  -0.5109	  -1.1534	 -0.36811	 -0.23373
Slc35b4	 -0.026688	-0.0027704	  -0.46584	   -1.0298	 -0.043713	  -0.28912
