	SFB_v_GF_CD11b-CD103-	SFB_v_GF_CD11b-CD103+	SFB_v_GF_CD11b+CD103-	SFB_v_GF_CD11b+CD103+	SFB_v_GF_Monocyte	SFB_v_GF_Macrophage
Bcl2l15	 -1.1553	 -1.2961	-0.80393	-0.17662	 -1.7893	-0.59138
Tmem14a	 -1.0591	 -1.3987	-0.52574	-0.22697	 -2.1299	-0.94337
Cenpf	 -1.0255	-0.96523	-0.62567	-0.71454	  -2.167	-0.57777
Mus81	   -1.38	 -1.0334	-0.63914	-0.46255	 -2.4955	 -0.6356
Zfp446	 -1.1726	 -1.5536	-0.61464	-0.44757	 -2.4902	  -0.521
Cdca8	-0.69751	-0.47568	-0.79763	-0.64241	 -2.3796	-0.83771
Mutyh	-0.64557	-0.95044	-0.79568	-0.78917	 -2.0116	-0.97164
Pcdh1	-0.36984	-0.90273	-0.54759	-0.66919	 -2.7454	-0.57369
Spag5	-0.67482	 -1.0593	 -0.6943	-0.61807	 -2.7091	 -1.0054
Cygb	 -1.2347	 -1.6749	-0.13688	 -1.5675	 -1.5375	-0.53687
Mak	-0.32154	 -1.6324	 -0.4669	  -1.785	 -1.9007	-0.99858
Agbl2	-0.85209	 0.21547	-0.62819	 0.23428	 -1.0953	 -1.4571
Esyt3	-0.65958	 0.69186	 -1.0918	 0.11526	 -1.0567	  -1.278
Atg9b	-0.79094	 0.41072	-0.90629	   0.488	 -1.3471	-0.62566
Cep89	-0.34864	 0.20996	 -0.9583	-0.13072	 -1.9492	 -1.4287
Cdk1	-0.53759	-0.47376	 -1.0365	-0.72228	 -1.9349	 -1.4253
Slc6a20a	-0.37652	-0.30502	-0.72637	-0.67435	 -1.8724	 -1.7267
Necab3	-0.43057	-0.49467	-0.48788	-0.94865	 -2.2402	 -1.3616
Fbxo5	-0.88063	-0.95575	 -1.2346	-0.69466	 -2.0643	 -1.8683
Tspyl3	-0.42519	-0.80318	 -1.5586	-0.71595	 -2.0033	 -1.8351
Gemin4	-0.47795	-0.93812	-0.69828	-0.45453	 -1.7688	 -1.7559
Tube1	-0.76461	 -1.1957	-0.66645	-0.58867	 -2.0503	 -1.7029
Kif17	-0.22658	-0.96979	-0.78865	-0.71315	 -2.1985	  -2.151
Pask	-0.012154	 -0.59078	 -0.43113	 -0.11343	  -1.7774	  -2.0636
Rin1	  -1.4896	 -0.48997	  -1.5748	-0.099657	 -0.99557	  -1.6435
Trmt12	 -1.1017	-0.90736	-0.92388	0.032984	 -1.2429	 -1.7355
Ssc5d	-0.25185	 -1.2332	 -1.1558	0.093207	 -1.5745	 -1.3512
Susd4	-0.65285	 -0.9512	 -1.2618	 0.24839	 -1.7509	 -1.6485
Ccdc40	-0.78443	  -1.189	 -1.9266	-0.44132	-0.76683	 -1.7608
Tor4a	-0.57629	 -1.1118	 -1.5977	-0.73348	-0.54988	 -1.6539
Zfp251	-0.41704	-0.97901	 -2.0969	-0.49769	 -1.0829	 -1.8432
Cchcr1	-0.88884	-0.74611	 -1.1448	-0.70227	-0.70711	 -2.5031
Coa4	-0.79644	-0.58008	 -1.5876	-0.69114	-0.17889	 -1.4727
Fkbp5	-0.66937	-0.66565	 -1.0361	-0.81282	0.044806	 -2.0624
Gm3458	 -0.75111	  -1.1015	  -1.2097	 -0.56479	-0.085773	   -1.596
Mcm10	-0.91182	-0.96922	 -0.8827	-0.47352	 -0.1659	 -1.9192
Mir6385	 -1.0379	 -2.1705	 -1.8246	-0.49065	 -0.8736	 -2.2643
Pigw	 -1.4845	-0.06615	 -1.7756	-0.81591	-0.82482	-0.16428
Tspan32	 -1.3674	 0.33996	 -1.9642	 -1.3778	-0.98468	-0.22547
Slfn4	  -1.8154	-0.031709	  -1.4899	 -0.67072	 -0.55714	  -1.1639
Ccl11	 -1.3305	-0.60564	 -1.4481	-0.98203	 -1.4928	 0.49335
Col18a1	-0.77196	 -0.6747	 -1.0324	-0.27778	 -1.1846	 0.96087
Hmcn1	  -0.8159	-0.060788	  -1.1369	 -0.60423	 -0.53148	  0.73903
Olfr98	-0.55433	-0.39086	 -1.1847	-0.56924	-0.86828	 0.51539
Tbc1d10c	-0.52484	-0.77401	 -1.0761	-0.68267	-0.67427	 0.88116
Rab30	-0.41774	-0.28301	 -1.5039	-0.47646	-0.80815	 0.97378
Cpn1	-0.23499	 -1.5098	 -1.2293	0.021444	 -1.3142	 0.57625
Ddr2	0.0073202	  -0.7825	 -0.90902	 -0.35457	  -1.5827	  0.94773
Slco5a1	 0.38636	-0.62011	 -1.3553	-0.54156	  -1.458	  0.7113
Lama4	0.072855	 -1.2113	-0.85203	 -1.1323	  -1.641	  1.3805
Nid1	  0.2274	 -1.5291	-0.60391	-0.63767	 -1.3008	 0.91783
Abca9	 0.35534	 -2.6374	-0.28547	-0.64197	-0.23783	-0.15538
Itgb3	 -0.27684	  -2.1895	-0.099482	  -1.0372	 -0.66622	 -0.25783
Thy1	-0.070339	  -2.8224	 -0.40445	 -0.97521	  -0.8493	  0.12477
C3	-0.50552	 -2.2354	-0.59235	 -1.2712	 0.25678	0.061959
Tnfaip6	-0.037519	  -1.9014	 -0.50251	  -1.3074	  0.17107	  0.23605
Cd6	 -0.23065	   -2.047	  -1.0752	  -1.4078	  0.13121	-0.080472
Itk	-0.28047	 -2.1217	-0.81025	 -1.1884	  1.2144	-0.20523
Abhd14a	-0.62652	 -1.6201	 0.20606	 0.47695	 -0.9436	 0.13519
Nccrp1	-0.32498	 -2.3588	 0.66184	 0.26147	-0.58249	 0.43397
Il18rap	  0.4006	 -2.2408	 0.41854	 0.29768	-0.39977	0.011272
Peli2	  0.27553	  -1.9902	-0.012832	  0.48902	 0.066897	  0.13577
Pltp	 0.27717	 -2.0809	 0.11879	 0.33079	 0.11391	0.036918
Serpinb10	 0.14793	 -1.8041	 0.85741	0.059587	 0.32408	 0.16558
Acy1	-0.30114	 -1.4222	-0.92997	-0.35518	-0.40716	-0.27749
Rgcc	 -0.43959	  -1.4785	 -0.72177	 -0.55293	 -0.43281	-0.024926
Ddx26b	-0.16166	 -1.1148	-0.52649	-0.37753	-0.27805	-0.24191
Prickle3	-0.14962	 -1.1141	-0.59155	-0.30834	0.052754	-0.17435
Ptpro	 0.22228	 -1.2998	-0.36447	 -0.3585	-0.10092	-0.28227
Frmd8	-0.25723	  -1.236	-0.45672	-0.60504	-0.61531	-0.46226
Gbp9	-0.32197	 -1.2892	-0.28747	-0.49227	 -0.4095	-0.33441
Gen1	-0.28628	 -1.2443	-0.49116	-0.34938	-0.38483	-0.44975
Gpr141	-0.072192	  -1.5569	 -0.41172	 -0.41307	 -0.36106	 -0.28343
Osm	0.042837	  -1.708	-0.27031	-0.78386	-0.26098	-0.27256
Arhgap22	 -0.2749	 -1.2892	-0.21806	-0.31246	-0.68386	-0.39512
Ddx59	 -0.11869	   -1.265	 -0.17773	-0.096686	 -0.50039	  -0.5333
Gm1720	 -0.23405	  -1.3412	-0.083101	 -0.16401	 -0.48282	  -0.4769
Zfp719	-0.054762	  -1.3973	 -0.11388	 -0.17009	 -0.61789	  -0.6004
St18	 -0.1598	 -1.5113	-0.16904	0.024707	 -0.6483	-0.41384
Csf3r	-0.18084	 -1.3713	-0.32539	 0.20469	-0.31486	-0.48006
Elp6	-0.27161	 -1.1348	0.096075	 0.16317	  -0.501	-0.57193
Lgals9	 0.03612	 -1.0836	0.073324	 0.16075	-0.60082	-0.58591
Gucd1	 -0.29272	  -1.1735	-0.075999	 -0.28414	 -0.19239	 -0.51517
Rasgrf2	 0.032007	  -1.0903	-0.082353	 -0.36885	 -0.31323	 -0.43434
Zfp53	-0.036964	  -1.0096	 0.053148	 -0.13436	 -0.26575	 -0.40229
Bbs12	0.097333	 -1.1558	-0.41562	-0.27765	-0.86352	-0.58987
Camk2a	0.020621	 -1.3246	-0.32697	-0.27945	-0.88087	-0.12311
Cd300c	  0.033336	   -1.2933	-0.0099979	  -0.34803	  -0.79238	  -0.16896
Trem3	 0.11337	 -1.4378	-0.63231	0.084763	-0.74417	-0.35712
Cd22	  -0.7268	  -1.4397	 0.092067	  -0.4523	-0.078948	 -0.28112
Gpam	 -0.85988	  -1.4347	-0.089206	 -0.11152	 -0.19607	 -0.16801
Fuk	  -0.77282	   -1.0263	-0.0026301	  0.045144	  -0.29167	  -0.30868
Ipp	-0.68274	 -1.1387	 0.13711	-0.18879	-0.24253	-0.26735
Ifi27l2a	 -0.62324	  -1.0674	-0.065751	 -0.17766	 -0.46596	 -0.36789
Ifi203	 -0.44881	  -1.1954	-0.036527	 -0.52398	 -0.19042	-0.093713
Tlr1	 -0.4007	 -1.1581	0.017183	-0.49661	 -0.3706	-0.30186
Mndal	 -0.48668	  -1.3295	-0.073353	 -0.85138	 -0.37454	 -0.24985
Nod1	 -0.64385	  -1.2813	-0.043701	 -0.67961	 -0.22252	 -0.57821
Mtap7d3	-0.24961	 -1.4822	 0.19099	-0.60449	-0.22644	-0.11959
Wfdc17	-0.32822	 -1.4586	 0.07217	-0.46235	-0.35616	-0.19672
Zfp658	 -0.10249	  -1.5761	-0.016214	 -0.38703	 -0.20033	 -0.34625
Gpx3	  -0.89579	   -1.5499	-0.0049375	  -0.65053	  -0.54477	  -0.12294
Clec4g	-0.32939	 -2.0151	-0.32233	-0.21225	-0.84827	0.049466
Pecam1	 0.094685	  -1.9252	  -0.2653	 -0.35815	 -0.65518	-0.093886
Ddx60	-0.45786	 -2.1454	 0.15799	 -0.2075	-0.88424	  -0.218
Flt3l	-0.070534	  -1.9776	  0.24642	 -0.30931	  -0.1941	 -0.40053
Bco2	-0.12401	 -1.1331	 -0.4165	-0.17583	-0.91946	 0.32347
Pkig	-0.27052	 -1.2989	-0.23202	-0.32988	-0.55203	 0.34255
Rasl11a	 -0.38679	  -1.1263	-0.048444	  -0.5195	 -0.71828	  0.27914
Itih5	-0.016534	  -1.5034	 -0.28203	  -0.6059	 -0.81974	  0.75587
Stap2	-0.25622	 -1.1846	-0.42835	-0.95785	-0.75962	 0.50797
Adamts3	 0.25749	 -1.0249	0.059757	  0.2018	-0.07078	-0.25067
Clec4a2	  0.1852	 -1.1734	 0.32629	0.035375	0.071373	-0.11863
Fcer1g	 0.16547	 -1.2338	 0.28498	 0.14115	0.077723	-0.21532
Itgam	 0.17544	 -1.1127	  0.2935	 0.27093	 0.23619	-0.26407
Zeb2	 0.27222	 -1.2603	 0.32837	 0.19339	-0.32722	-0.31174
Csf1r	 0.48029	 -1.2791	 0.16105	0.039992	 0.26687	-0.43563
Col15a1	  0.45978	  -1.4071	-0.091887	   0.1472	 -0.10666	-0.017296
Sirpb1b	  0.25713	  -1.4351	 -0.18447	-0.030085	  0.16062	  0.17735
Dnah2	  0.58005	  -1.4405	  0.15268	 -0.21542	 -0.21805	-0.098006
Apobec1	-0.093551	  -1.4982	 0.073434	  0.28438	  0.22935	 0.016374
Ercc1	  -0.19159	   -1.1896	   0.16827	 -0.055296	  0.091915	-0.0041838
Trim30b	-0.38884	 -1.1021	0.032213	-0.26304	0.033485	0.025077
Mefv	-0.010654	  -1.2929	  0.19731	  -0.2806	  0.40403	  0.45089
Pld3	   0.31218	   -1.1539	 -0.060288	  -0.39321	   0.19326	-0.0075038
Rai14	-0.028905	  -1.3339	 -0.15637	 -0.58466	 0.026269	  0.22507
Sorl1	 0.039929	  -1.5347	 -0.13072	 -0.39266	  0.10792	0.0067263
Ccl9	 0.36122	 -1.1022	 0.34441	-0.12396	 0.37257	  0.3006
Igfbp4	    0.707	  -1.2344	   0.5109	-0.069312	  0.61632	  0.17455
Ptgs2	0.25483	-1.0579	0.55168	0.29583	0.11706	0.46355
C5ar1	 -0.24466	  -1.1656	 -0.52473	 0.016153	  0.13934	0.0082163
Pgap1	-0.023656	  -1.0349	 -0.39628	-0.015383	  0.14772	 0.045527
Gm6548	-0.014966	   -1.064	 -0.28489	  0.22526	  0.29715	 -0.05075
Irg1	-0.071837	  -1.2754	 -0.65512	 -0.05235	  0.24345	 -0.24747
Dlg4	-0.12827	 -1.0502	-0.71713	0.085104	 0.45277	 0.07283
Fuz	 -0.46366	  -1.0274	 -0.72611	-0.033509	  0.27446	  0.27157
Gm16023	 0.01867	 -1.0754	-0.15805	0.088271	 0.39665	-0.63021
Pira6	-0.19506	 -1.5336	-0.27801	-0.11697	 0.14783	-0.40279
Irgc1	 -0.25823	  -1.3081	 -0.38885	  0.35321	  -0.4175	-0.015522
Plaur	-0.070595	  -1.2481	 -0.17994	  0.46215	-0.057769	  0.14572
Gapt	-0.079608	   -1.044	 -0.72087	 -0.43708	-0.082799	   0.3383
Sh2d1b1	 0.14176	 -1.3721	-0.55476	0.049598	-0.27845	 0.23581
Tarm1	  0.21417	   -1.488	  -0.8848	 -0.08108	 -0.25276	-0.074469
Cd209a	 -0.39519	   -1.417	-0.085398	 -0.35033	 -0.13352	  0.55201
Cd96	     -0.2	  -1.7309	-0.067212	 -0.72768	   0.1522	  0.51363
Spns3	-0.34935	 -2.2632	 0.01287	-0.40328	  0.1232	 0.57475
Clec4a4	-0.019031	  -1.6344	  -0.1694	  0.20595	-0.022719	  0.72282
Ptgfrn	-0.33991	 -1.9018	-0.59074	  0.3325	 0.43458	-0.15536
Rasgrp2	-0.64452	 -2.0552	-0.39089	-0.12106	0.016372	-0.69086
Fpr2	 0.68422	 -1.6302	-0.72331	 0.23414	-0.55566	-0.34693
Ngfr	 0.82624	 -1.2572	-0.31367	-0.74409	-0.25566	0.023589
Susd2	 0.53665	 -1.1499	 -0.5406	-0.52717	-0.68138	 0.17547
Rgs7bp	   1.1077	  -1.4278	 0.047306	  -0.2458	  -1.4071	-0.015273
Angptl2	 -1.0186	 -1.3997	0.044301	-0.95794	 0.80656	 0.74505
Cdt1	 -0.4396	 -1.1971	-0.23286	-0.59363	 0.81011	 0.21292
Fn1	  -1.0428	 -0.81506	-0.051099	 -0.66655	  0.92236	 0.061592
Mir7211	-0.58192	-0.97027	-0.72004	-0.81401	  1.1285	-0.10411
Snx33	-0.34752	-0.92298	-0.33009	-0.97761	  1.2998	-0.39734
Cep72	-0.50137	 -1.1266	-0.13471	-0.86709	 0.55281	 -0.8033
Exo1	 -0.88087	  -1.1342	0.0085386	  -1.0966	  0.60812	 -0.24541
Haus8	-0.64823	-0.91466	-0.41423	 -1.1401	  0.5936	 -0.4587
Athl1	-0.63506	  -1.271	 0.34082	-0.41483	 0.27382	-0.42898
Cd19	-0.87249	 -1.2069	 0.67703	 -0.3475	 0.13315	 -0.4271
Ypel2	-0.68871	 -1.2518	 0.77378	-0.37687	 0.32197	-0.25222
Ophn1	-0.87595	 -1.8324	 0.71634	-0.23684	 0.18647	 0.14158
Shq1	   -1.449	  -1.1358	  0.15039	 -0.22239	   0.3254	-0.022915
Gria3	 0.81181	 -1.4671	 0.52124	 -1.0329	-0.48148	 0.60373
S100a4	0.29388	-1.9768	0.54378	-1.0864	0.25161	0.62273
Tns1	 0.64163	 -1.5144	-0.26929	 -1.8488	 0.19454	  0.2037
Il12rb2	 0.23955	 -1.8417	 0.71085	-0.66317	  1.4189	 0.55509
Rarg	 0.27035	-0.96012	 -0.3672	 -1.0454	 0.73247	0.036776
Sox4	  0.4476	  -1.055	 0.38286	-0.83381	 0.55547	 0.43264
Tacstd2	 0.10887	 -1.1994	 0.53448	-0.87835	  1.0316	 0.31571
Ccdc14	-0.84978	-0.93746	 0.49623	-0.15095	-0.99323	 -1.0983
Serpinb1b	 -0.4989	-0.25952	  0.9211	-0.30915	  -0.774	 -1.3773
Wrap53	-0.68539	-0.84705	 0.86461	-0.71763	-0.91628	 -1.3686
Ccdc66	  -0.4233	     -1.5	-0.021411	 -0.69854	 -0.53284	 -0.84951
Ceacam19	-0.19049	 -1.2312	 0.60571	-0.61488	-0.64453	 -0.7966
Zfp341	0.033298	-0.95987	 0.15886	-0.73757	 -1.0813	 -1.1963
Zfp618	 0.30432	-0.82324	 0.25653	-0.28037	-0.82661	 -1.0094
Ly6c2	-0.034861	  -1.1392	  0.60443	  0.15229	-0.026229	 -0.90692
Nt5dc2	-0.30002	 -1.2234	 0.44366	0.057669	-0.28666	 -1.0575
Zfp324	  -0.37992	   -1.0527	     0.924	 -0.083592	-0.0070358	   -1.0543
Zfp819	 -0.45864	  -1.4505	  0.47305	-0.021165	 -0.34612	 -0.58414
Paox	-0.35894	 -1.1559	 0.82866	 -1.1601	 -1.2874	-0.90871
Ptpn13	 0.16168	-0.48888	 0.81106	 -1.1112	 -1.4121	-0.36614
Cml1	 -1.3782	 -1.6015	 0.61772	-0.31187	 -1.0899	 -1.1071
Zfp563	 -1.2244	 -1.2719	 0.62621	-0.85573	 -1.5162	-0.92225
Zfp580	 -1.0254	 -1.5302	 0.57623	-0.78288	 -1.4457	-0.60477
Mir23a	 -1.2308	-0.94762	 0.77885	-0.14476	 -1.0376	-0.28553
Pyroxd2	 -1.6443	 -1.2413	  1.0363	 -1.0482	-0.49294	-0.64581
Cd163	 0.65479	-0.48835	-0.32575	  -1.176	 -1.6401	 -1.7487
Vangl2	  0.3918	-0.40097	 0.43467	 -1.5389	 -1.4039	 -2.0817
Gm1965	-0.27137	0.029633	-0.82275	 -1.9112	 -1.7718	 -1.6274
Ptgis	-0.20363	 0.54842	  -1.123	 -1.7068	 -1.6538	 -1.6199
Abhd6	   0.5759	 -0.13465	-0.058771	-0.030252	  -1.0255	 -0.15507
Chrnb1	 0.39077	-0.22801	-0.30709	 0.21839	 -1.0088	-0.28618
Casr	   0.34306	-0.0073452	   0.21271	    0.2881	   -1.2861	 -0.073197
Cd34	  0.29084	 -0.22716	  0.16348	  0.26936	  -1.3833	-0.084952
Ndufaf2	0.088119	-0.20103	-0.16191	 0.14393	 -1.4417	 -0.2549
Tmem141	 0.10071	-0.31836	0.030599	0.043578	 -1.3108	-0.32716
Nudcd1	  0.15249	  -0.6191	 -0.14917	  0.11864	  -1.0691	-0.038373
Sept4	0.063051	-0.56055	-0.18463	 0.34863	 -1.0024	-0.10965
Shcbp1	 0.19779	-0.53931	-0.10621	 0.14864	 -1.2085	 0.41281
Pdlim3	 -0.34777	 -0.35076	   0.3917	-0.089394	  -1.2882	  0.21211
Samd10	 -0.19347	 -0.35735	  0.30997	  0.14665	  -1.1244	-0.028363
Pigo	  0.20906	 -0.14798	  0.15983	0.0031855	  -1.0546	  0.10728
Zfp143	 0.079273	 -0.13585	  0.45097	-0.004556	  -1.1862	  0.21448
Adat3	-0.30623	-0.41504	 0.41921	 0.58421	 -1.1358	 0.01243
Arhgef10	-0.14191	-0.72715	 0.19168	 0.38204	  -1.011	0.065263
Zfp583	 -0.3822	-0.71538	 0.27916	 0.44247	 -1.2831	-0.08366
Dkk4	 0.087889	 -0.57504	  0.18788	   0.6844	  -1.1301	0.0079413
Ss18l1	-0.23965	-0.13132	 0.47373	 0.37702	 -1.1588	-0.39713
Pwwp2b	-0.68001	-0.36696	-0.18637	 0.93454	 -1.2989	-0.17757
Tmem216	 -0.52088	 -0.35113	 -0.03872	   0.3974	  -1.3911	-0.096456
Wdr54	-0.24782	-0.16665	 -0.1774	 0.64965	 -1.2428	0.015102
Sigirr	0.031117	  -0.109	 0.13145	 0.67903	 -1.3979	 0.31787
Alg1	-0.29897	 0.34256	0.022059	-0.16812	 -1.1697	  0.1947
Sgsm2	-0.26886	 0.27495	 0.06358	 0.16656	 -1.2403	 0.32098
Zfp599	-0.40943	 0.40692	 -0.3074	-0.11669	 -1.2779	 0.36716
Epb4.1l3	0.0040559	  0.17095	 0.011771	 -0.18204	  -1.1173	 0.013877
Mapk8ip3	-0.24677	 0.19333	0.081496	0.018362	 -1.0032	 -0.1124
Gk5	-0.18162	 0.41349	0.019444	0.028436	 -1.4248	-0.11071
Med9	-0.077808	  0.44139	 0.019787	  0.29032	  -1.1792	  0.01607
Cxx1b	-0.71097	-0.10237	-0.44973	0.025378	 -1.5107	 0.16949
Tnni2	-0.49061	-0.12799	-0.25861	-0.14029	 -1.3062	 0.26754
Rpgr	 -0.2995	-0.14985	-0.29043	 0.15835	 -1.2926	 0.51223
Gm20324	 -0.17313	  0.20031	-0.024194	 -0.22963	  -1.4682	  0.38916
Kctd14	  -0.10154	-0.0087974	  -0.20279	  -0.12561	   -1.6545	   0.29717
Hist1h3d	-0.019721	 -0.31274	 -0.33218	  -0.1372	  -1.4201	  0.12561
S100a1	-0.045968	-0.040157	 -0.24885	 0.046646	  -1.3264	 0.074877
Zc2hc1a	-0.086106	 -0.18145	 -0.10886	  -0.1184	  -1.2791	  0.32052
Gm20939	0.27162	0.36282	-0.4853	0.10305	-1.0141	0.47433
Ptk2	  0.13335	  0.15225	-0.092297	  0.15589	  -1.2896	  0.41977
Slc2a4rg-ps	 -0.53598	  0.59968	-0.027236	 -0.46205	  -1.2705	  0.52407
Cdc42bpa	 0.51572	 0.33722	 0.14306	-0.23937	 -1.8242	0.090091
Dock3	  0.35789	  0.28519	  0.47687	-0.070633	  -1.4089	-0.010208
Izumo4	0.077522	 0.40792	 0.20209	-0.19497	  -1.363	0.065814
Zdhhc2	 0.30028	 0.72933	 0.59026	 -0.1962	 -1.4244	-0.10759
Ppp3cc	-0.057039	  0.47607	   0.2595	  0.14038	  -1.6093	  0.33408
Acad11	  0.50966	  0.20967	  0.23694	-0.063591	   -1.244	 -0.32573
Hddc2	 0.23536	  0.2141	 0.62669	  0.2675	 -1.0832	-0.26376
Fstl3	 0.62878	-0.12756	 0.54589	0.080389	 -1.1044	-0.71893
Adi1	0.040418	 0.28724	 0.14217	  0.4595	 -1.2573	-0.38072
Nefh	  0.3241	 0.53569	  0.1345	 0.49522	 -1.0229	-0.73408
Coq3	-0.010567	 -0.09426	  0.19544	 -0.41026	  -2.3017	  0.19789
Vmn2r90	 0.094021	 0.091814	-0.089042	 -0.25882	  -2.2074	 0.021928
Gprc5c	-0.037382	  0.18091	 -0.17544	 0.076754	  -2.0211	  0.72234
Neil3	 0.11389	-0.16035	-0.32601	 0.21419	 -2.0623	  0.5176
Dab2ip	   -0.11	-0.80767	-0.24127	0.024929	 -2.1592	-0.12975
Fblim1	 0.68098	-0.57212	 0.12601	 0.28649	 -1.9173	-0.68935
Nudt14	 0.31391	-0.23393	-0.16889	-0.16988	  -2.149	-0.71163
Rad51	 0.23515	-0.39533	0.096321	-0.22752	  -2.381	-0.45156
Dpy30	-0.21459	 -0.1155	 0.54668	0.010784	 -1.5191	-0.23266
Trpt1	-0.27889	0.044843	 0.60162	-0.21291	 -1.7752	-0.24437
Fam131a	 -0.56706	-0.031426	  0.36769	-0.030081	  -1.5194	 -0.31005
Entpd3	-0.10738	0.062934	  0.1545	-0.23513	 -1.7972	-0.33151
Zfp808	  -0.4491	0.0099564	-0.069715	 -0.12743	  -1.8688	-0.020997
Gapdhs	-0.45323	-0.40669	 0.37078	-0.59867	 -1.8747	-0.30496
Noxred1	-0.12869	-0.11157	 0.33547	-0.63404	 -1.7553	-0.54412
Mxra7	-0.061049	 -0.39189	  0.16631	  0.37322	  -1.8389	 -0.61465
Timd4	-0.08439	 0.16939	0.076742	 0.52667	 -1.7578	-0.63028
Pla2g6	-0.31435	 0.14878	 0.61318	 0.49486	 -1.8656	-0.11259
Gsg1	-0.40817	 0.10695	 0.43776	 0.01048	 -2.8675	-0.52209
Tpm2	-0.096977	  0.21556	  0.45018	  0.19496	  -2.3769	   -0.537
B3gnt3	-0.32241	 -1.6986	-0.10171	-0.43602	 -1.5665	-0.44199
Ceacam2	-0.25082	  -1.397	0.019928	-0.77564	 -1.3053	-0.59432
Cxcr2	0.044579	 -1.4525	 0.21158	-0.65916	 -1.2354	-0.51603
Enkur	-0.09096	 -1.0228	 0.25415	-0.30899	 -1.7649	-0.24608
Ltb	0.023673	 -1.2703	 0.35751	-0.49424	 -1.4966	-0.42787
Ly6a	 -0.57206	  -1.6802	  0.27363	 -0.79257	  -1.0833	-0.026556
Nxpe5	 0.21224	 -1.4032	 0.23213	-0.63513	-0.75957	-0.15673
Tsku	 0.29487	 -1.1157	 0.15738	 -1.2355	 -1.1275	-0.27832
Cd200r4	 0.25451	 -1.0791	 0.16112	-0.35059	 -0.8767	-0.02159
Map1lc3a	 0.20545	-0.79952	 0.19669	-0.26452	 -1.1474	 0.04934
Slc43a3	0.008104	-0.88316	0.049868	-0.31639	 -1.0491	-0.15551
Gtpbp6	 0.25909	-0.50053	 0.26395	-0.11972	  -1.092	 -0.3186
Slc26a6	0.025366	-0.70425	 0.37788	-0.20326	 -1.2227	 -0.1749
Iqcc	-0.35991	-0.53242	 0.40772	-0.13142	 -1.2824	-0.58618
Slc25a40	-0.21351	-0.64816	 0.30247	-0.32419	 -1.0401	 -0.4785
Mir212	 -0.50681	 -0.61021	  0.40517	-0.045951	  -1.1395	  -0.2789
Zfp873	 -0.37234	 -0.73438	  0.40222	 0.022936	  -1.0266	-0.099555
P2ry13	 0.46285	-0.72684	 0.11815	-0.67017	 -1.1046	-0.58714
Serpini1	   0.4607	 -0.72366	-0.014567	 -0.16222	  -1.5367	 -0.30947
Tbc1d19	 0.43628	-0.36303	 -0.0917	 -0.3277	 -1.2628	-0.23462
Zfp521	 0.48987	 -1.1271	-0.24726	-0.51371	 -1.2589	-0.19851
Hebp1	 0.79904	-0.79284	 0.60853	-0.18068	 -1.0605	0.047276
Pdgfc	 0.60517	 -0.4309	 0.25583	-0.59783	  -1.114	 0.22398
Dpp6	-0.31652	 -1.1111	 0.64726	 0.59577	  -1.425	-0.37498
Slc29a2	-0.048007	  -1.0618	  0.93889	  0.24078	   -1.906	 -0.22457
Mreg	 0.30859	-0.71287	  0.5207	0.074712	  -1.543	 0.44823
Tsr3	 0.19289	-0.38802	 0.61717	 0.19392	 -1.7228	-0.17049
Zdhhc15	 0.25518	-0.53177	 0.75392	0.068792	 -1.4861	 -0.2744
Mylk	  0.33875	  -1.1691	  0.49674	  0.43355	 -0.82953	-0.070034
Pik3r3	  0.76943	  -0.5685	   1.0152	  0.27616	 -0.92549	-0.015617
Vit	 0.69172	-0.73477	 0.77912	 0.70239	 -1.0103	 0.30516
Cand2	 -0.2322	-0.43399	 0.83476	 0.29158	 -1.4379	 0.72096
Exoc3l4	-0.43519	-0.36863	 0.91473	 0.52193	 -1.2202	 0.33708
Eva1b	-0.40213	 -0.6079	 0.42568	-0.16585	 -1.3747	 0.73161
Hist3h2a	-0.39512	-0.62157	0.057173	-0.12334	 -1.0049	 0.45609
L3mbtl4	-0.26684	 -0.8251	 0.73436	0.034232	-0.83086	   1.024
Tmem231	 -0.17423	 -0.45452	   0.4246	-0.046849	 -0.99811	   1.0674
Tmem190	  -1.069	-0.22835	  0.2155	 0.44907	-0.43306	  1.0681
Atl1	 -0.37914	   0.8042	  0.74454	  0.28407	  -1.1763	-0.069335
Tstd1	-0.7049	0.41775	0.50801	0.46097	-1.0538	0.28439
Flywch1	0.035999	 -0.2111	  1.0069	 -0.1984	 -1.1918	-0.54414
Zfp93	 -0.45259	-0.034928	   1.1661	 -0.22142	  -1.1766	  -0.4878
Mamstr	-0.58514	 0.48152	  1.3017	-0.35064	-0.84168	-0.65727
Plce1	0.014571	 0.48813	  1.4329	-0.50263	 -1.1519	0.099545
Smagp	-0.48047	  0.4394	    1.34	0.074163	 -1.0855	 0.17816
Acad10	 0.25067	 0.71245	 -1.1626	 -0.1138	 -1.3137	-0.29232
Cd4	 0.27755	 0.68728	-0.31999	 0.12899	 -1.3145	-0.54868
Tmem218	  0.39427	   1.0535	 -0.41308	-0.085632	  -1.2823	 -0.36565
Mrpl55	 0.41614	 0.46031	-0.25294	-0.25801	 -1.1771	-0.18653
Sema6d	 0.31638	  0.6403	-0.32487	-0.71271	 -1.1356	-0.11361
Prelid2	 0.21704	 0.47237	-0.57499	 -0.2658	 -1.3592	0.054943
